PersonalID,SkillName,ProficiencyLevel
469,Bar Bending,Basic
470,Plumbing,Advanced
471,Nursing,Advanced
471,Childcare,Intermediate
472,Horticulture,Basic
472,Serving,Basic
472,Concrete Mixing,Basic
473,Farming,Advanced
473,Banquet Service,Advanced
474,Garment Quality Control,Advanced
474,Cooking,Advanced
474,Housekeeping,Intermediate
475,Excel,Basic
475,Plumbing,Advanced
475,Administrative Support,Basic
475,Facility Maintenance,Advanced
476,Textile Machine Operation,Advanced
476,Childcare,Intermediate
476,Farming,Intermediate
476,Administrative Support,Intermediate
477,IT Skills,Advanced
477,Data Entry,Advanced
477,Security Guarding,Basic
478,Makeup Artistry,Advanced
478,Delivery Driving,Advanced
478,Sewing,Basic
479,Beauty Therapy,Basic
479,IT Skills,Basic
479,Packing,Advanced
479,Facility Maintenance,Basic
480,MS Office,Basic
481,Nursing,Intermediate
482,Teaching Assistance,Intermediate
482,Fishing,Advanced
483,Data Entry,Basic
484,Guest Relations,Intermediate
485,Laundry,Advanced
486,Heavy Vehicle Driving,Advanced
486,Barista Skills,Advanced
486,MS Office,Advanced
487,Bookkeeping,Intermediate
487,Hairdressing,Intermediate
487,First Aid,Advanced
487,Sewing,Basic
488,MS Office,Advanced
489,Guest Relations,Intermediate
489,Beauty Therapy,Advanced
489,Painting,Basic
489,Health Aide,Basic
490,Sewing,Advanced
491,Administrative Support,Intermediate
491,Horticulture,Basic
492,Shuttering Carpentry,Basic
492,Hairdressing,Intermediate
492,Makeup Artistry,Intermediate
493,Livestock Management,Basic
493,Tailoring,Basic
494,Nursing,Basic
494,Retail Sales,Basic
495,Quality Inspection,Intermediate
495,Bookkeeping,Intermediate
496,Nursing,Intermediate
497,First Aid,Basic
497,Carpentry,Basic
497,Data Entry,Intermediate
498,Masonry,Intermediate
499,MS Office,Advanced
499,Security Guarding,Intermediate
500,Nursing,Basic
500,Driving,Intermediate
501,Packing,Intermediate
501,Tiling,Intermediate
501,Garment Quality Control,Advanced
502,Nursing,Advanced
503,Hairdressing,Intermediate
503,Quality Inspection,Intermediate
503,Medical Assistance,Basic
503,MS Office,Advanced
504,Excel,Intermediate
505,Heavy Vehicle Driving,Intermediate
505,Serving,Intermediate
505,Quality Inspection,Advanced
505,Masonry,Intermediate
506,Welding,Intermediate
507,Hotel Housekeeping,Basic
507,Retail Sales,Intermediate
508,Scaffolding,Basic
508,Bookkeeping,Basic
508,CCTV Monitoring,Intermediate
508,Sewing,Advanced
509,Tiling,Advanced
510,Facility Maintenance,Intermediate
511,Construction Supervision,Advanced
512,Welding,Advanced
512,Fishing,Intermediate
513,Retail Sales,Basic
513,Shuttering Carpentry,Basic
513,Housekeeping,Intermediate
514,Electrical,Intermediate
514,Construction Supervision,Advanced
514,Scaffolding,Advanced
514,Teaching Assistance,Advanced
515,Health Aide,Intermediate
515,Home Cleaning,Intermediate
515,Childcare,Intermediate
516,Bar Bending,Intermediate
516,Home Cleaning,Intermediate
516,Horticulture,Advanced
517,Accounting,Intermediate
517,Driving,Advanced
518,Makeup Artistry,Basic
519,Masonry,Advanced
519,MS Office,Advanced
519,Banquet Service,Intermediate
519,Kitchen Assistance,Intermediate
520,Housekeeping,Advanced
521,Vehicle Maintenance,Basic
521,Hotel Housekeeping,Advanced
521,Plumbing,Basic
522,Driving,Basic
523,Driving,Intermediate
523,Banquet Service,Advanced
523,Childcare,Intermediate
524,Bookkeeping,Basic
524,Nursing,Advanced
525,Guest Relations,Basic
526,Bookkeeping,Intermediate
527,Packing,Basic
528,Forklift Operation,Intermediate
528,Masonry,Basic
528,Packing,Advanced
529,Patient Care,Basic
529,Banquet Service,Intermediate
529,Guest Relations,Intermediate
530,Cooking,Basic
530,Delivery Driving,Basic
530,Janitorial Skills,Advanced
531,Patient Care,Advanced
531,Concrete Mixing,Intermediate
532,Front Desk Operations,Advanced
532,Barista Skills,Intermediate
532,Retail Sales,Intermediate
532,Nursing,Basic
532,Heavy Vehicle Driving,Basic
533,Banquet Service,Intermediate
533,Shuttering Carpentry,Intermediate
533,Patient Care,Advanced
533,Forklift Operation,Advanced
534,Facility Maintenance,Advanced
535,Nursing,Intermediate
535,Driving,Intermediate
536,Sewing,Basic
536,Plumbing,Basic
537,Data Entry,Intermediate
537,Forklift Operation,Intermediate
538,IT Skills,Basic
538,Cooking,Advanced
538,Makeup Artistry,Basic
539,Nursing,Basic
540,Retail Sales,Intermediate
540,Sewing,Advanced
541,Barista Skills,Advanced
541,Food Preparation,Basic
542,Front Desk Operations,Advanced
543,Beauty Therapy,Basic
543,Serving,Advanced
543,Banquet Service,Basic
543,Makeup Artistry,Basic
543,Health Aide,Basic
544,Packing,Advanced
544,Nursing,Advanced
545,Nursing,Advanced
546,Bookkeeping,Intermediate
546,Excel,Intermediate
547,Nursing,Advanced
548,Hairdressing,Advanced
548,MS Office,Advanced
549,Teaching Assistance,Basic
549,Farming,Intermediate
549,First Aid,Basic
550,Carpentry,Intermediate
550,Home Cleaning,Intermediate
551,Sewing,Basic
551,Cooking,Basic
552,Nursing,Advanced
553,Health Aide,Intermediate
553,Janitorial Skills,Advanced
554,Data Entry,Basic
554,First Aid,Basic
555,Makeup Artistry,Advanced
555,Quality Inspection,Intermediate
555,Accounting,Advanced
556,Housekeeping,Advanced
557,Carpentry,Advanced
557,Customer Service,Intermediate
558,MS Office,Advanced
558,Concrete Mixing,Intermediate
558,Farming,Intermediate
559,Nursing,Intermediate
560,Barista Skills,Basic
560,Logistics Coordination,Advanced
561,Cooking,Intermediate
561,Heavy Vehicle Driving,Basic
562,Painting,Basic
562,Heavy Vehicle Driving,Intermediate
562,Scaffolding,Basic
563,Driving,Intermediate
564,Cooking,Basic
564,Delivery Driving,Intermediate
565,Livestock Management,Intermediate
566,Bookkeeping,Advanced
567,Scaffolding,Intermediate
568,Cooking,Advanced
568,Sewing,Intermediate
568,Bookkeeping,Basic
569,Serving,Intermediate
570,Cooking,Advanced
570,CCTV Monitoring,Intermediate
570,Quality Inspection,Intermediate
571,Painting,Intermediate
571,Forklift Operation,Intermediate
572,Hotel Housekeeping,Advanced
572,Delivery Driving,Advanced
572,MS Office,Advanced
572,Heavy Vehicle Driving,Intermediate
572,Horticulture,Basic
573,Sewing,Basic
573,MS Office,Basic
573,Heavy Vehicle Driving,Advanced
574,Driving,Advanced
575,Logistics Coordination,Basic
575,Medical Assistance,Advanced
576,Serving,Intermediate
576,Painting,Advanced
577,Carpentry,Basic
577,Packing,Advanced
578,Sewing,Intermediate
579,Hotel Housekeeping,Intermediate
579,MS Office,Intermediate
579,Childcare,Basic
580,Administrative Support,Advanced
580,Quality Inspection,Advanced
580,Hairdressing,Intermediate
581,Nursing,Advanced
582,Nursing,Intermediate
583,IT Skills,Basic
584,Customer Service,Basic
584,Health Aide,Intermediate
585,Nursing,Advanced
586,Front Desk Operations,Advanced
586,Concrete Mixing,Basic
586,Accounting,Basic
586,Inventory Management,Intermediate
587,Food Preparation,Intermediate
587,Vehicle Maintenance,Intermediate
587,Painting,Intermediate
588,Laundry,Intermediate
589,Quality Inspection,Advanced
589,Delivery Driving,Intermediate
590,Scaffolding,Intermediate
591,Sewing,Intermediate
591,Textile Machine Operation,Advanced
591,Food Preparation,Advanced
591,Front Desk Operations,Basic
592,Nursing,Intermediate
593,Tailoring,Advanced
593,Caregiving,Intermediate
594,Painting,Advanced
594,Makeup Artistry,Basic
595,Nursing,Intermediate
596,IT Skills,Advanced
596,Vehicle Maintenance,Intermediate
596,Laundry,Basic
597,Teaching Assistance,Intermediate
599,Shuttering Carpentry,Basic
599,Facility Maintenance,Advanced
599,Inventory Management,Basic
600,Banquet Service,Intermediate
600,Medical Assistance,Basic
601,Serving,Advanced
601,Beauty Therapy,Advanced
602,Front Desk Operations,Advanced
602,Bookkeeping,Advanced
602,Elderly Care,Intermediate
602,Beauty Therapy,Basic
603,Driving,Intermediate
603,Medical Assistance,Basic
604,Welding,Advanced
605,Serving,Basic
605,IT Skills,Basic
605,Sewing,Intermediate
605,Caregiving,Advanced
605,Housekeeping,Basic
606,Electrical,Intermediate
607,Construction Supervision,Intermediate
607,Elderly Care,Basic
608,Concrete Mixing,Advanced
608,Retail Sales,Intermediate
608,Construction Supervision,Basic
608,Electrical,Intermediate
609,Home Cleaning,Intermediate
609,Vehicle Maintenance,Basic
609,Accounting,Intermediate
610,Delivery Driving,Intermediate
611,Scaffolding,Intermediate
612,Patient Care,Basic
613,Nursing,Intermediate
613,Security Guarding,Intermediate
614,Caregiving,Intermediate
615,Masonry,Intermediate
615,Quality Inspection,Advanced
616,Plumbing,Basic
616,Nursing,Advanced
617,Driving,Intermediate
617,Security Guarding,Intermediate
618,Nursing,Intermediate
618,Driving,Intermediate
619,Home Cleaning,Basic
619,Inventory Management,Intermediate
619,Elderly Care,Advanced
620,Welding,Advanced
620,Security Guarding,Intermediate
621,Packing,Intermediate
621,Forklift Operation,Basic
622,Childcare,Intermediate
622,Sewing,Intermediate
622,MS Office,Intermediate
623,Sewing,Advanced
623,Farming,Intermediate
623,Concrete Mixing,Basic
623,Hairdressing,Basic
623,Food Preparation,Advanced
625,Textile Machine Operation,Basic
626,Customer Service,Advanced
626,Childcare,Basic
626,Driving,Intermediate
627,Facility Maintenance,Intermediate
627,Health Aide,Basic
628,Elderly Care,Basic
628,Security Guarding,Basic
630,Caregiving,Intermediate
630,Cooking,Intermediate
631,Accounting,Intermediate
632,Tiling,Advanced
633,Driving,Basic
633,Logistics Coordination,Basic
633,Inventory Management,Intermediate
634,Serving,Intermediate
634,Farming,Intermediate
635,Sewing,Intermediate
635,Construction Supervision,Basic
636,Caregiving,Advanced
636,Painting,Advanced
636,Guest Relations,Basic
636,Tailoring,Advanced
636,Horticulture,Advanced
637,Hotel Housekeeping,Basic
638,Elderly Care,Basic
638,Beauty Therapy,Basic
639,Elderly Care,Advanced
639,Sewing,Basic
640,Front Desk Operations,Intermediate
641,Hairdressing,Intermediate
642,Sewing,Advanced
643,Teaching Assistance,Basic
643,Packing,Advanced
643,Tiling,Advanced
643,Administrative Support,Intermediate
643,Retail Sales,Basic
644,First Aid,Intermediate
644,Concrete Mixing,Advanced
645,Masonry,Basic
646,Patient Care,Basic
647,Nursing,Advanced
647,Sewing,Basic
647,Teaching Assistance,Intermediate
648,Caregiving,Intermediate
648,Home Cleaning,Advanced
649,Teaching Assistance,Advanced
650,Farming,Basic
650,Cooking,Basic
651,Hairdressing,Advanced
651,Forklift Operation,Intermediate
651,Livestock Management,Advanced
652,Driving,Basic
653,Health Aide,Basic
653,Sewing,Basic
654,Laundry,Intermediate
654,Painting,Intermediate
654,Sewing,Intermediate
655,Scaffolding,Intermediate
657,Packing,Advanced
657,Cooking,Advanced
657,Administrative Support,Advanced
658,Textile Machine Operation,Advanced
658,Hairdressing,Intermediate
658,Customer Service,Intermediate
659,Medical Assistance,Intermediate
660,First Aid,Basic
660,Hairdressing,Basic
660,Cooking,Intermediate
660,Medical Assistance,Intermediate
661,Farming,Advanced
661,Customer Service,Intermediate
661,Home Cleaning,Advanced
662,Data Entry,Basic
662,Concrete Mixing,Advanced
663,MS Office,Basic
663,Barista Skills,Basic
664,Bookkeeping,Basic
665,Inventory Management,Intermediate
665,Garment Quality Control,Basic
666,Health Aide,Basic
666,Caregiving,Intermediate
666,IT Skills,Basic
666,Heavy Vehicle Driving,Intermediate
667,Inventory Management,Advanced
667,MS Office,Advanced
667,Hotel Housekeeping,Intermediate
668,Delivery Driving,Basic
669,Data Entry,Basic
669,Fishing,Basic
670,Garment Quality Control,Intermediate
671,Banquet Service,Advanced
671,Sewing,Advanced
671,Serving,Basic
672,Tailoring,Basic
672,Nursing,Advanced
673,Barista Skills,Basic
674,Masonry,Advanced
674,Beauty Therapy,Basic
674,Textile Machine Operation,Intermediate
675,Patient Care,Basic
675,Shuttering Carpentry,Basic
676,Hairdressing,Intermediate
677,Nursing,Advanced
678,Plumbing,Basic
678,Hotel Housekeeping,Intermediate
679,Driving,Advanced
679,Sewing,Advanced
680,Packing,Advanced
681,Driving,Basic
681,Nursing,Intermediate
682,Hotel Housekeeping,Intermediate
683,Fishing,Basic
684,Retail Sales,Advanced
684,Facility Maintenance,Intermediate
684,Beauty Therapy,Intermediate
685,Welding,Basic
685,Horticulture,Basic
686,Concrete Mixing,Intermediate
686,Food Preparation,Intermediate
686,Beauty Therapy,Intermediate
686,Caregiving,Intermediate
687,Electrical,Advanced
687,Beauty Therapy,Advanced
687,First Aid,Intermediate
687,CCTV Monitoring,Intermediate
688,Cooking,Advanced
688,Front Desk Operations,Basic
688,Medical Assistance,Advanced
689,Welding,Basic
689,Data Entry,Advanced
689,Teaching Assistance,Basic
690,Sewing,Intermediate
691,Textile Machine Operation,Basic
691,Excel,Advanced
692,Shuttering Carpentry,Advanced
693,Driving,Intermediate
693,Farming,Intermediate
694,Nursing,Advanced
695,Nursing,Basic
695,Driving,Intermediate
696,Accounting,Intermediate
696,Scaffolding,Advanced
697,Carpentry,Intermediate
697,Painting,Intermediate
698,Sewing,Advanced
699,Housekeeping,Advanced
699,Sewing,Advanced
700,Concrete Mixing,Advanced
701,Sewing,Intermediate
702,Sewing,Basic
702,Driving,Intermediate
703,Sewing,Basic
703,Horticulture,Intermediate
704,Driving,Intermediate
705,Accounting,Basic
705,Scaffolding,Advanced
705,Banquet Service,Intermediate
706,Home Cleaning,Intermediate
709,Beauty Therapy,Basic
709,Banquet Service,Intermediate
710,Sewing,Advanced
710,Cooking,Basic
711,MS Office,Advanced
711,Concrete Mixing,Basic
712,Driving,Advanced
712,Sewing,Intermediate
713,Teaching Assistance,Intermediate
714,Home Cleaning,Basic
715,Masonry,Basic
715,Carpentry,Intermediate
716,Customer Service,Advanced
717,Sewing,Advanced
717,Electrical,Intermediate
717,Patient Care,Intermediate
718,Beauty Therapy,Basic
718,Inventory Management,Basic
719,Packing,Advanced
719,Scaffolding,Advanced
719,CCTV Monitoring,Intermediate
720,Bar Bending,Advanced
720,Inventory Management,Intermediate
721,Scaffolding,Basic
721,Guest Relations,Intermediate
722,Medical Assistance,Basic
723,Quality Inspection,Intermediate
724,Nursing,Basic
725,Tailoring,Intermediate
726,Guest Relations,Intermediate
727,Makeup Artistry,Advanced
727,Customer Service,Intermediate
727,Nursing,Advanced
728,Elderly Care,Intermediate
728,Driving,Advanced
728,Guest Relations,Basic
729,Laundry,Intermediate
729,Electrical,Basic
730,Janitorial Skills,Advanced
730,Food Preparation,Advanced
731,Nursing,Advanced
732,Logistics Coordination,Basic
732,Bar Bending,Basic
732,Carpentry,Basic
733,Driving,Advanced
733,Hotel Housekeeping,Advanced
734,Nursing,Intermediate
734,Driving,Basic
735,Hairdressing,Basic
735,Livestock Management,Intermediate
736,Nursing,Advanced
736,Driving,Basic
737,Bookkeeping,Intermediate
737,Sewing,Advanced
738,Home Cleaning,Intermediate
738,Accounting,Basic
738,Food Preparation,Intermediate
738,Front Desk Operations,Advanced
739,Patient Care,Basic
740,Home Cleaning,Basic
740,Quality Inspection,Advanced
740,Elderly Care,Advanced
741,Heavy Vehicle Driving,Basic
741,Tiling,Intermediate
741,Childcare,Basic
741,Vehicle Maintenance,Advanced
742,Caregiving,Advanced
742,Construction Supervision,Intermediate
742,Barista Skills,Advanced
742,Inventory Management,Intermediate
743,Scaffolding,Basic
743,Excel,Intermediate
743,Bar Bending,Basic
744,Packing,Basic
745,Front Desk Operations,Basic
745,Patient Care,Intermediate
746,Fishing,Advanced
746,Logistics Coordination,Basic
747,Laundry,Intermediate
747,Nursing,Advanced
748,Excel,Advanced
748,Bookkeeping,Basic
748,Bar Bending,Intermediate
749,Quality Inspection,Advanced
749,Cooking,Advanced
749,Bookkeeping,Basic
750,MS Office,Intermediate
750,Nursing,Basic
750,Front Desk Operations,Advanced
751,Scaffolding,Intermediate
751,Medical Assistance,Basic
752,Heavy Vehicle Driving,Intermediate
752,Nursing,Basic
752,Elderly Care,Advanced
753,Guest Relations,Basic
753,Data Entry,Intermediate
754,MS Office,Intermediate
754,Data Entry,Basic
754,Hairdressing,Basic
755,Driving,Basic
755,Sewing,Intermediate
756,Teaching Assistance,Intermediate
757,Delivery Driving,Basic
757,IT Skills,Advanced
757,Hairdressing,Basic
758,Janitorial Skills,Advanced
758,First Aid,Basic
758,Sewing,Advanced
759,Nursing,Intermediate
760,Sewing,Basic
761,Patient Care,Basic
761,Horticulture,Advanced
761,Nursing,Basic
762,Forklift Operation,Advanced
763,Construction Supervision,Advanced
763,Housekeeping,Intermediate
764,Nursing,Basic
764,Food Preparation,Basic
764,Welding,Advanced
765,Cooking,Advanced
765,Concrete Mixing,Intermediate
766,Accounting,Intermediate
768,Packing,Advanced
768,Fishing,Basic
769,Nursing,Advanced
770,Nursing,Intermediate
771,Livestock Management,Basic
771,Scaffolding,Intermediate
772,Bar Bending,Advanced
772,MS Office,Advanced
773,Nursing,Advanced
774,Childcare,Advanced
775,IT Skills,Intermediate
776,Scaffolding,Advanced
776,Farming,Intermediate
776,Data Entry,Intermediate
777,Cooking,Advanced
778,Quality Inspection,Intermediate
778,Concrete Mixing,Advanced
778,Administrative Support,Basic
778,Janitorial Skills,Basic
779,Driving,Intermediate
780,IT Skills,Advanced
780,Plumbing,Intermediate
781,Housekeeping,Intermediate
782,Excel,Intermediate
783,CCTV Monitoring,Intermediate
783,Inventory Management,Advanced
784,Logistics Coordination,Basic
784,Forklift Operation,Advanced
784,Textile Machine Operation,Basic
785,Sewing,Intermediate
786,Inventory Management,Intermediate
786,Nursing,Intermediate
787,Caregiving,Advanced
787,Janitorial Skills,Advanced
787,First Aid,Intermediate
787,Barista Skills,Advanced
788,Concrete Mixing,Intermediate
789,Inventory Management,Advanced
789,Vehicle Maintenance,Intermediate
789,First Aid,Basic
790,Heavy Vehicle Driving,Advanced
790,Delivery Driving,Basic
791,Shuttering Carpentry,Advanced
791,Nursing,Advanced
792,Sewing,Basic
792,Electrical,Intermediate
793,Nursing,Advanced
794,Sewing,Basic
795,Livestock Management,Basic
795,Concrete Mixing,Advanced
796,Textile Machine Operation,Intermediate
796,Customer Service,Advanced
797,Packing,Basic
798,MS Office,Advanced
798,Packing,Intermediate
798,Horticulture,Advanced
798,Food Preparation,Intermediate
799,First Aid,Intermediate
800,Driving,Advanced
800,Facility Maintenance,Intermediate
