JobID,SkillName,ProficiencyLevel
383,Construction Supervision,Intermediate
384,Nursing,Basic
385,CCTV Monitoring,Advanced
385,Guest Relations,Advanced
385,Front Desk Operations,Basic
385,Elderly Care,Basic
385,Horticulture,Basic
386,Quality Inspection,Advanced
386,Masonry,Advanced
386,Heavy Vehicle Driving,Basic
387,First Aid,Advanced
388,Nursing,Advanced
389,Logistics Coordination,Intermediate
389,Janitorial Skills,Advanced
389,Childcare,Basic
389,Security Guarding,Basic
390,Facility Maintenance,Basic
390,Tailoring,Intermediate
390,Forklift Operation,Advanced
391,Packing,Intermediate
392,Livestock Management,Basic
392,Tailoring,Advanced
393,Teaching Assistance,Advanced
393,Livestock Management,Intermediate
393,Retail Sales,Intermediate
394,Nursing,Intermediate
395,Nursing,Intermediate
396,Kitchen Assistance,Advanced
396,IT Skills,Basic
396,Plumbing,Intermediate
396,Makeup Artistry,Intermediate
396,Sewing,Basic
397,Logistics Coordination,Advanced
397,Bar Bending,Intermediate
397,Concrete Mixing,Advanced
398,Shuttering Carpentry,Basic
399,CCTV Monitoring,Advanced
399,Carpentry,Advanced
400,Nursing,Advanced
401,Medical Assistance,Basic
401,Inventory Management,Intermediate
401,Food Preparation,Intermediate
401,Livestock Management,Advanced
401,Elderly Care,Basic
402,Welding,Intermediate
403,Front Desk Operations,Advanced
403,Shuttering Carpentry,Basic
404,MS Office,Basic
404,Cooking,Intermediate
404,Electrical,Basic
405,Horticulture,Intermediate
405,Inventory Management,Advanced
406,Forklift Operation,Advanced
406,Quality Inspection,Basic
406,Sewing,Intermediate
407,Packing,Intermediate
407,Nursing,Intermediate
408,Nursing,Advanced
408,Laundry,Advanced
409,Food Preparation,Basic
409,Accounting,Advanced
410,Painting,Advanced
410,Electrical,Basic
410,Shuttering Carpentry,Advanced
410,Farming,Basic
411,Security Guarding,Advanced
411,Nursing,Advanced
411,Garment Quality Control,Intermediate
411,Livestock Management,Intermediate
411,Cooking,Intermediate
412,Heavy Vehicle Driving,Basic
412,Banquet Service,Advanced
412,Bookkeeping,Basic
412,Painting,Intermediate
413,Nursing,Intermediate
414,Horticulture,Advanced
414,Sewing,Basic
414,Barista Skills,Advanced
414,Livestock Management,Intermediate
415,Nursing,Intermediate
415,Construction Supervision,Advanced
416,Laundry,Advanced
417,Customer Service,Advanced
418,Sewing,Basic
419,Caregiving,Basic
420,Kitchen Assistance,Advanced
420,Delivery Driving,Basic
420,Carpentry,Advanced
420,Home Cleaning,Basic
420,Livestock Management,Basic
421,Nursing,Intermediate
422,Janitorial Skills,Basic
422,Scaffolding,Advanced
423,Packing,Basic
423,Horticulture,Intermediate
423,Janitorial Skills,Basic
423,Sewing,Intermediate
424,Nursing,Intermediate
425,Janitorial Skills,Advanced
425,Data Entry,Intermediate
426,Hotel Housekeeping,Basic
427,Driving,Intermediate
428,Concrete Mixing,Basic
428,Food Preparation,Advanced
428,Tiling,Basic
428,Janitorial Skills,Advanced
428,Delivery Driving,Basic
429,Shuttering Carpentry,Basic
429,Fishing,Basic
429,Tailoring,Intermediate
429,Serving,Basic
430,Sewing,Basic
431,Sewing,Advanced
432,Laundry,Basic
432,Inventory Management,Basic
432,Tiling,Intermediate
432,Facility Maintenance,Advanced
432,Welding,Basic
433,Bookkeeping,Advanced
433,Shuttering Carpentry,Basic
434,Customer Service,Intermediate
434,Quality Inspection,Advanced
434,Nursing,Intermediate
434,Banquet Service,Advanced
435,Packing,Advanced
435,Masonry,Advanced
436,Nursing,Intermediate
436,Textile Machine Operation,Advanced
436,Home Cleaning,Basic
436,Tailoring,Intermediate
436,Kitchen Assistance,Basic
437,Vehicle Maintenance,Basic
437,Sewing,Intermediate
437,Patient Care,Advanced
437,Fishing,Intermediate
438,Quality Inspection,Advanced
438,Driving,Basic
438,Retail Sales,Advanced
439,First Aid,Intermediate
439,Masonry,Advanced
439,Farming,Basic
439,Patient Care,Intermediate
439,Data Entry,Intermediate
440,Beauty Therapy,Intermediate
440,Scaffolding,Intermediate
441,IT Skills,Basic
441,Teaching Assistance,Basic
441,Housekeeping,Advanced
441,Inventory Management,Intermediate
442,Bookkeeping,Intermediate
442,Horticulture,Intermediate
442,Delivery Driving,Intermediate
442,Welding,Advanced
443,Laundry,Basic
444,Laundry,Basic
444,Vehicle Maintenance,Intermediate
444,Bookkeeping,Advanced
445,Quality Inspection,Advanced
445,Food Preparation,Advanced
445,Sewing,Advanced
446,IT Skills,Basic
446,MS Office,Advanced
446,Driving,Intermediate
446,Housekeeping,Intermediate
447,Serving,Intermediate
447,Medical Assistance,Basic
447,Front Desk Operations,Advanced
448,Sewing,Advanced
448,Nursing,Basic
448,Masonry,Basic
448,Garment Quality Control,Basic
449,Garment Quality Control,Basic
449,Construction Supervision,Basic
449,Masonry,Basic
450,Tiling,Basic
450,Fishing,Intermediate
451,Packing,Advanced
451,Housekeeping,Intermediate
452,Security Guarding,Intermediate
452,Retail Sales,Basic
452,Excel,Advanced
452,Sewing,Advanced
452,Livestock Management,Intermediate
453,Administrative Support,Intermediate
453,Banquet Service,Advanced
453,Caregiving,Intermediate
453,Nursing,Advanced
454,Nursing,Basic
455,Packing,Advanced
456,Vehicle Maintenance,Basic
456,Accounting,Basic
456,Bookkeeping,Intermediate
457,Scaffolding,Intermediate
457,Accounting,Intermediate
457,Horticulture,Intermediate
457,Concrete Mixing,Intermediate
457,Serving,Intermediate
458,Nursing,Advanced
459,CCTV Monitoring,Basic
459,Hotel Housekeeping,Intermediate
459,Elderly Care,Basic
459,Home Cleaning,Advanced
459,Heavy Vehicle Driving,Intermediate
460,Construction Supervision,Intermediate
461,Laundry,Basic
461,Food Preparation,Advanced
461,Carpentry,Basic
461,Childcare,Basic
462,Nursing,Advanced
462,Horticulture,Intermediate
463,Banquet Service,Intermediate
464,Bookkeeping,Intermediate
464,Cooking,Basic
464,Garment Quality Control,Basic
464,Accounting,Basic
465,Customer Service,Advanced
466,Nursing,Advanced
467,Nursing,Advanced
468,Logistics Coordination,Basic
468,Masonry,Basic
468,Teaching Assistance,Intermediate
468,Bookkeeping,Advanced
468,MS Office,Intermediate
469,Nursing,Intermediate
470,Nursing,Basic
471,Patient Care,Intermediate
472,Bar Bending,Basic
472,Security Guarding,Advanced
472,Nursing,Basic
472,Caregiving,Basic
473,Garment Quality Control,Advanced
473,Driving,Advanced
473,Elderly Care,Advanced
473,Fishing,Advanced
474,Logistics Coordination,Intermediate
474,Cooking,Basic
474,Hotel Housekeeping,Advanced
475,Concrete Mixing,Intermediate
475,Teaching Assistance,Advanced
475,Cooking,Intermediate
476,Sewing,Advanced
477,Vehicle Maintenance,Intermediate
477,Retail Sales,Basic
478,Nursing,Advanced
479,Barista Skills,Intermediate
479,Front Desk Operations,Basic
480,Bookkeeping,Intermediate
480,First Aid,Intermediate
480,Inventory Management,Advanced
480,Data Entry,Intermediate
481,Quality Inspection,Advanced
481,Data Entry,Basic
481,Sewing,Advanced
481,Vehicle Maintenance,Basic
482,Quality Inspection,Basic
482,Delivery Driving,Intermediate
482,Front Desk Operations,Basic
483,Tiling,Intermediate
483,Medical Assistance,Basic
484,Front Desk Operations,Intermediate
484,Security Guarding,Basic
484,MS Office,Advanced
484,Serving,Intermediate
485,Concrete Mixing,Advanced
486,Quality Inspection,Intermediate
486,Accounting,Basic
486,Data Entry,Basic
486,Textile Machine Operation,Advanced
487,Nursing,Basic
488,Hairdressing,Intermediate
488,Bookkeeping,Basic
489,Banquet Service,Basic
490,Shuttering Carpentry,Advanced
490,Health Aide,Basic
490,Bar Bending,Basic
490,Teaching Assistance,Basic
490,Administrative Support,Advanced
491,Heavy Vehicle Driving,Intermediate
491,Elderly Care,Advanced
491,Forklift Operation,Advanced
492,Childcare,Advanced
492,Concrete Mixing,Advanced
493,Concrete Mixing,Advanced
493,Heavy Vehicle Driving,Advanced
494,Forklift Operation,Intermediate
494,Bookkeeping,Intermediate
495,Guest Relations,Basic
495,Scaffolding,Advanced
495,Front Desk Operations,Advanced
495,First Aid,Basic
496,Cooking,Basic
496,Packing,Basic
496,Forklift Operation,Basic
497,Health Aide,Basic
497,Makeup Artistry,Advanced
497,Patient Care,Advanced
497,Hotel Housekeeping,Basic
497,Concrete Mixing,Advanced
498,MS Office,Basic
499,Farming,Intermediate
500,Home Cleaning,Advanced
500,Hairdressing,Intermediate
501,Hairdressing,Intermediate
501,Administrative Support,Basic
501,Patient Care,Basic
501,Home Cleaning,Basic
502,Nursing,Basic
502,Driving,Basic
502,Painting,Advanced
502,Retail Sales,Basic
503,Tiling,Intermediate
503,Front Desk Operations,Basic
503,CCTV Monitoring,Intermediate
503,Laundry,Basic
504,Customer Service,Advanced
504,Laundry,Intermediate
504,Sewing,Basic
504,Barista Skills,Basic
505,Bookkeeping,Intermediate
505,Janitorial Skills,Intermediate
505,Delivery Driving,Advanced
505,Caregiving,Intermediate
505,Nursing,Intermediate
506,Tiling,Intermediate
506,Packing,Basic
506,Masonry,Basic
506,Housekeeping,Advanced
507,Retail Sales,Advanced
507,Food Preparation,Basic
508,Driving,Intermediate
508,Heavy Vehicle Driving,Basic
508,CCTV Monitoring,Advanced
509,Painting,Advanced
509,Makeup Artistry,Advanced
509,Bar Bending,Advanced
509,Vehicle Maintenance,Intermediate
509,Banquet Service,Intermediate
510,CCTV Monitoring,Intermediate
510,Makeup Artistry,Basic
510,Plumbing,Advanced
510,Bookkeeping,Basic
511,Forklift Operation,Basic
511,Tailoring,Basic
511,Textile Machine Operation,Advanced
512,Childcare,Basic
513,Health Aide,Basic
514,Packing,Basic
514,Retail Sales,Advanced
514,CCTV Monitoring,Advanced
514,Welding,Intermediate
515,Textile Machine Operation,Basic
515,Beauty Therapy,Basic
515,Front Desk Operations,Intermediate
516,Driving,Advanced
517,Driving,Basic
518,Carpentry,Basic
518,Quality Inspection,Intermediate
518,Hairdressing,Intermediate
518,Concrete Mixing,Advanced
519,Nursing,Basic
520,Kitchen Assistance,Advanced
520,Scaffolding,Intermediate
520,Guest Relations,Intermediate
520,Serving,Basic
521,Nursing,Basic
522,Home Cleaning,Advanced
522,IT Skills,Intermediate
522,Welding,Intermediate
522,Livestock Management,Basic
522,Heavy Vehicle Driving,Basic
523,Elderly Care,Advanced
523,Patient Care,Basic
524,Patient Care,Advanced
524,Sewing,Advanced
524,Tiling,Basic
524,Plumbing,Basic
525,Banquet Service,Intermediate
526,Tailoring,Basic
526,Nursing,Basic
527,Horticulture,Advanced
527,Sewing,Basic
528,Nursing,Basic
529,Administrative Support,Intermediate
529,Caregiving,Basic
529,Retail Sales,Basic
530,Nursing,Basic
531,Electrical,Advanced
532,Driving,Advanced
532,MS Office,Intermediate
532,Housekeeping,Advanced
533,Sewing,Intermediate
534,Masonry,Intermediate
534,IT Skills,Advanced
534,Medical Assistance,Intermediate
534,CCTV Monitoring,Basic
534,Farming,Basic
535,Packing,Basic
536,Beauty Therapy,Intermediate
537,Caregiving,Advanced
537,Scaffolding,Intermediate
537,CCTV Monitoring,Basic
537,Garment Quality Control,Intermediate
538,Packing,Intermediate
539,Elderly Care,Basic
539,Sewing,Basic
540,Painting,Advanced
541,Retail Sales,Basic
541,Laundry,Basic
541,Welding,Intermediate
542,Sewing,Basic
543,Kitchen Assistance,Advanced
543,MS Office,Advanced
543,Garment Quality Control,Basic
543,Housekeeping,Basic
543,Caregiving,Intermediate
544,Cooking,Basic
545,Garment Quality Control,Intermediate
545,Makeup Artistry,Intermediate
546,Customer Service,Advanced
546,First Aid,Intermediate
546,Guest Relations,Intermediate
547,Food Preparation,Advanced
547,Nursing,Advanced
547,Electrical,Basic
547,Bar Bending,Advanced
547,Garment Quality Control,Basic
548,Scaffolding,Advanced
548,Heavy Vehicle Driving,Advanced
548,Guest Relations,Basic
548,Food Preparation,Intermediate
549,Sewing,Intermediate
549,Welding,Intermediate
549,Hotel Housekeeping,Advanced
549,Bookkeeping,Intermediate
549,Health Aide,Advanced
550,Bookkeeping,Basic
550,Banquet Service,Intermediate
551,Health Aide,Basic
551,Fishing,Advanced
552,Beauty Therapy,Intermediate
552,Quality Inspection,Advanced
552,Medical Assistance,Basic
553,Sewing,Advanced
554,Caregiving,Intermediate
554,Logistics Coordination,Intermediate
554,Kitchen Assistance,Basic
554,Laundry,Intermediate
554,Heavy Vehicle Driving,Basic
555,Electrical,Intermediate
555,Janitorial Skills,Basic
555,Nursing,Basic
555,Welding,Advanced
556,Home Cleaning,Advanced
556,Retail Sales,Advanced
556,Plumbing,Intermediate
556,Nursing,Basic
556,Excel,Advanced
557,Electrical,Intermediate
558,Patient Care,Basic
558,Barista Skills,Intermediate
559,Tiling,Intermediate
559,Fishing,Basic
560,Hotel Housekeeping,Basic
560,Administrative Support,Basic
560,Data Entry,Advanced
560,Livestock Management,Advanced
560,Welding,Intermediate
561,Health Aide,Intermediate
561,Vehicle Maintenance,Advanced
562,Forklift Operation,Advanced
562,Quality Inspection,Basic
562,Data Entry,Basic
562,Fishing,Advanced
563,Nursing,Basic
564,Makeup Artistry,Advanced
565,Excel,Basic
565,Hotel Housekeeping,Intermediate
565,Construction Supervision,Advanced
565,Shuttering Carpentry,Basic
565,Inventory Management,Advanced
566,Housekeeping,Basic
566,Nursing,Basic
567,Patient Care,Advanced
568,Driving,Basic
569,Livestock Management,Intermediate
569,Excel,Advanced
570,Fishing,Basic
570,Hotel Housekeeping,Intermediate
570,Carpentry,Intermediate
571,Nursing,Advanced
572,Bar Bending,Advanced
572,Kitchen Assistance,Advanced
572,Banquet Service,Advanced
572,Barista Skills,Advanced
572,Health Aide,Basic
573,Garment Quality Control,Advanced
573,Fishing,Intermediate
573,First Aid,Intermediate
574,Laundry,Basic
574,Forklift Operation,Intermediate
574,Data Entry,Advanced
575,Laundry,Basic
575,Plumbing,Intermediate
575,Horticulture,Basic
575,Front Desk Operations,Intermediate
575,Forklift Operation,Basic
576,Home Cleaning,Basic
576,Logistics Coordination,Basic
576,Textile Machine Operation,Advanced
577,Forklift Operation,Intermediate
577,Shuttering Carpentry,Advanced
577,Serving,Basic
577,Packing,Intermediate
578,Janitorial Skills,Advanced
578,Medical Assistance,Basic
578,Forklift Operation,Intermediate
578,Tiling,Advanced
578,Hotel Housekeeping,Advanced
579,Nursing,Basic
579,Barista Skills,Advanced
579,Security Guarding,Intermediate
579,Masonry,Advanced
579,Farming,Advanced
580,Driving,Intermediate
580,Nursing,Basic
581,Health Aide,Advanced
581,Tailoring,Advanced
581,Retail Sales,Advanced
581,Logistics Coordination,Basic
582,Masonry,Advanced
583,Fishing,Basic
583,Masonry,Advanced
583,Hotel Housekeeping,Advanced
583,First Aid,Basic
584,Tiling,Basic
585,Laundry,Advanced
586,Health Aide,Basic
586,Nursing,Basic
586,MS Office,Basic
587,Concrete Mixing,Advanced
588,Quality Inspection,Basic
588,Janitorial Skills,Basic
588,Customer Service,Basic
588,First Aid,Advanced
589,Inventory Management,Advanced
590,Nursing,Basic
591,Sewing,Advanced
592,First Aid,Intermediate
592,Plumbing,Basic
592,Construction Supervision,Advanced
593,Childcare,Basic
593,CCTV Monitoring,Intermediate
593,Administrative Support,Basic
594,Health Aide,Advanced
594,Food Preparation,Intermediate
594,Tailoring,Intermediate
594,Inventory Management,Intermediate
594,Bar Bending,Basic
595,Quality Inspection,Basic
595,Vehicle Maintenance,Basic
595,Packing,Basic
595,Housekeeping,Basic
595,Hairdressing,Basic
596,Fishing,Advanced
596,Hotel Housekeeping,Basic
596,Kitchen Assistance,Intermediate
596,Driving,Advanced
596,Barista Skills,Basic
597,Janitorial Skills,Advanced
597,Housekeeping,Advanced
598,Makeup Artistry,Intermediate
599,Quality Inspection,Advanced
599,Food Preparation,Advanced
599,Medical Assistance,Advanced
599,Kitchen Assistance,Advanced
600,IT Skills,Basic
600,Makeup Artistry,Intermediate
600,Customer Service,Advanced
600,Farming,Intermediate
600,Front Desk Operations,Intermediate
601,Housekeeping,Advanced
601,Vehicle Maintenance,Basic
601,Home Cleaning,Basic
601,Food Preparation,Intermediate
602,Scaffolding,Advanced
602,Cooking,Intermediate
602,Administrative Support,Intermediate
603,CCTV Monitoring,Advanced
603,Quality Inspection,Intermediate
603,Retail Sales,Advanced
603,Administrative Support,Intermediate
603,Nursing,Advanced
604,Nursing,Advanced
605,Nursing,Advanced
606,Hairdressing,Intermediate
606,Laundry,Advanced
606,Patient Care,Intermediate
606,Janitorial Skills,Intermediate
606,Health Aide,Advanced
607,Elderly Care,Advanced
607,Nursing,Intermediate
607,Medical Assistance,Advanced
607,Banquet Service,Intermediate
607,Bookkeeping,Intermediate
608,Masonry,Intermediate
608,Painting,Intermediate
608,Beauty Therapy,Intermediate
609,Nursing,Intermediate
610,Driving,Intermediate
611,Forklift Operation,Basic
611,Livestock Management,Advanced
612,Horticulture,Intermediate
612,Food Preparation,Basic
612,Tiling,Intermediate
612,Hotel Housekeeping,Intermediate
612,Quality Inspection,Basic
613,Retail Sales,Advanced
613,Masonry,Basic
614,Excel,Basic
614,Hotel Housekeeping,Intermediate
614,Packing,Intermediate
615,Farming,Intermediate
616,Shuttering Carpentry,Basic
616,Laundry,Intermediate
616,Security Guarding,Advanced
616,Tiling,Intermediate
617,Heavy Vehicle Driving,Basic
618,Nursing,Basic
619,MS Office,Basic
620,Banquet Service,Basic
620,Bar Bending,Intermediate
620,Home Cleaning,Basic
620,Garment Quality Control,Basic
621,Masonry,Intermediate
621,Scaffolding,Advanced
621,Inventory Management,Basic
621,Medical Assistance,Basic
621,Quality Inspection,Basic
622,Horticulture,Advanced
622,Housekeeping,Basic
623,Nursing,Basic
624,IT Skills,Basic
624,Hotel Housekeeping,Advanced
625,Packing,Intermediate
626,Medical Assistance,Intermediate
626,Packing,Intermediate
626,Driving,Basic
626,Painting,Basic
626,Construction Supervision,Intermediate
627,Shuttering Carpentry,Intermediate
627,Tiling,Advanced
627,Livestock Management,Advanced
627,Banquet Service,Basic
627,Carpentry,Basic
628,Serving,Advanced
628,First Aid,Basic
628,Bar Bending,Advanced
628,Customer Service,Advanced
629,Nursing,Advanced
630,Forklift Operation,Advanced
630,Customer Service,Basic
630,Food Preparation,Basic
631,CCTV Monitoring,Advanced
631,Packing,Advanced
631,Garment Quality Control,Basic
631,Farming,Intermediate
632,Tiling,Advanced
632,Banquet Service,Basic
633,Security Guarding,Basic
633,Masonry,Intermediate
634,Carpentry,Basic
635,MS Office,Advanced
635,Tiling,Intermediate
635,Barista Skills,Intermediate
635,Elderly Care,Basic
