PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
301,OLevel,1996,History,A,Art,B,English,S,IT,C,Sinhala,F,Geography,C,Mathematics,A,Tamil,B,Science,W,Commerce,F
302,OLevel,2003,IT,F,Commerce,C,English,A,Geography,B,Music,S,Mathematics,A,History,A,Art,C,Tamil,W,Sinhala,C
303,OLevel,1987,IT,W,Science,A,Tamil,A,Art,S,Mathematics,A,Geography,B,History,B,English,A,Commerce,A,,
304,OLevel,2010,English,B,Music,C,IT,W,Geography,B,Commerce,W,Science,B,Tamil,S,Mathematics,B,Sinhala,W,History,B
305,OLevel,2006,History,F,English,C,Music,W,Tamil,F,Science,A,Commerce,S,Art,W,Geography,B,,,,
306,OLevel,1990,Commerce,S,IT,S,Music,W,History,A,Science,C,Geography,A,Mathematics,W,Art,W,Tamil,F,,
307,OLevel,2016,Art,W,Mathematics,B,History,C,English,W,Sinhala,W,Geography,C,,,,,,,,
308,OLevel,1980,Tamil,F,English,S,Music,C,IT,C,Science,B,Mathematics,A,Geography,F,Sinhala,F,Art,S,Commerce,S
309,OLevel,2019,History,W,IT,F,Art,F,Mathematics,C,Commerce,W,Music,B,Science,C,Tamil,W,Geography,C,English,C
311,OLevel,1992,Art,S,IT,A,Commerce,W,English,S,Geography,S,Science,C,Sinhala,B,Tamil,A,Mathematics,A,,
312,OLevel,2022,Science,B,Commerce,B,Music,W,Tamil,C,Mathematics,A,Geography,B,English,W,Sinhala,W,,,,
313,OLevel,1993,Geography,W,History,S,Sinhala,B,Science,B,Mathematics,W,Tamil,A,Commerce,S,Music,W,,,,
314,OLevel,1998,Science,S,Music,C,Commerce,W,Tamil,F,Geography,F,History,F,IT,B,English,W,Art,B,Mathematics,W
315,OLevel,2008,Science,W,English,S,Art,F,Sinhala,B,History,W,Tamil,S,Commerce,C,Mathematics,W,Geography,S,,
316,OLevel,2002,Commerce,W,Art,C,Tamil,W,Mathematics,A,English,B,Music,W,Geography,W,IT,A,Science,F,,
317,OLevel,2014,Commerce,C,Art,S,Mathematics,B,IT,A,Tamil,C,Science,W,Music,A,History,B,Geography,C,Sinhala,S
318,OLevel,1983,History,C,IT,C,Geography,W,Tamil,W,Music,C,Sinhala,A,Art,S,Mathematics,C,Science,A,,
319,OLevel,1981,Geography,B,History,S,Music,C,Commerce,F,IT,B,Art,A,Tamil,F,,,,,,
320,OLevel,2021,History,W,Science,S,English,C,IT,F,Music,A,Mathematics,A,,,,,,,,
321,OLevel,1984,Geography,B,IT,A,Science,A,English,W,Art,S,Music,B,Tamil,A,,,,,,
322,OLevel,1996,Sinhala,B,Science,W,History,W,Tamil,C,Mathematics,S,Music,W,Geography,W,IT,W,Art,W,Commerce,B
323,OLevel,1993,IT,C,Art,C,Music,F,Tamil,S,Science,W,Mathematics,C,,,,,,,,
324,OLevel,2023,Geography,F,History,S,Sinhala,C,Science,B,IT,C,English,F,Music,S,Tamil,A,Mathematics,C,Art,S
325,OLevel,1993,Science,B,Tamil,W,Geography,S,History,F,Commerce,B,Art,C,Mathematics,B,IT,W,English,S,Music,C
326,OLevel,1988,Science,S,Art,F,Music,S,Geography,B,Mathematics,W,History,F,Sinhala,B,Commerce,C,,,,
327,OLevel,2020,Commerce,C,Science,W,Sinhala,A,Geography,S,English,C,IT,C,History,B,Art,B,Music,F,,
328,OLevel,2001,Geography,B,Art,W,Tamil,A,Mathematics,F,IT,C,Science,W,Sinhala,A,History,A,English,B,Music,C
329,OLevel,1991,IT,S,Music,F,Tamil,C,Commerce,S,History,A,English,C,Art,W,Science,B,Sinhala,A,,
330,OLevel,2002,Music,S,IT,F,History,W,Science,B,Art,B,Commerce,S,,,,,,,,
331,OLevel,1981,Art,B,History,C,Tamil,C,Science,B,Mathematics,S,English,S,Commerce,C,Geography,C,,,,
332,OLevel,2006,Tamil,C,Science,F,IT,W,Sinhala,S,Geography,B,Music,S,,,,,,,,
334,OLevel,1982,Geography,C,Music,W,Tamil,B,Mathematics,W,IT,W,History,C,English,B,Science,A,,,,
335,OLevel,2020,Science,W,Commerce,B,Art,S,Mathematics,W,History,F,English,C,Tamil,C,Music,W,Sinhala,W,IT,B
336,OLevel,1987,English,C,IT,A,History,A,Geography,S,Art,A,Mathematics,A,Music,F,Science,C,,,,
337,OLevel,1982,Mathematics,W,Art,C,History,S,Geography,C,IT,W,Science,C,Tamil,B,Music,A,,,,
338,OLevel,2024,Mathematics,W,English,F,History,F,Art,S,IT,F,Science,W,Commerce,C,,,,,,
339,OLevel,1991,History,W,Art,S,Mathematics,A,Sinhala,S,IT,F,English,F,,,,,,,,
340,OLevel,1985,Art,B,Commerce,C,IT,A,History,C,Tamil,A,Music,W,,,,,,,,
341,OLevel,1989,Tamil,W,Music,F,History,S,Science,B,Commerce,F,Mathematics,W,,,,,,,,
342,OLevel,2009,Commerce,B,Tamil,F,Science,S,Sinhala,A,English,F,IT,A,Art,A,Geography,A,History,C,Music,S
343,OLevel,1985,Commerce,F,Geography,S,Tamil,S,English,B,Music,C,History,F,IT,B,,,,,,
344,OLevel,2004,English,W,Art,A,Mathematics,W,Commerce,F,Tamil,C,Geography,F,Sinhala,W,History,S,Music,A,,
345,OLevel,1980,Tamil,W,IT,F,Commerce,W,History,F,English,F,Art,C,Music,B,,,,,,
347,OLevel,2023,Science,F,English,F,Mathematics,F,Sinhala,S,Tamil,F,Music,F,Art,C,History,C,Commerce,A,Geography,F
348,OLevel,2025,Geography,W,Commerce,F,Sinhala,A,Science,A,Music,B,IT,F,,,,,,,,
349,OLevel,2007,Commerce,W,Mathematics,B,Science,A,Geography,W,History,B,Music,W,,,,,,,,
352,OLevel,2008,Music,F,Art,W,Sinhala,A,English,C,IT,W,Science,W,History,W,Geography,F,Mathematics,C,Tamil,S
353,OLevel,2013,Art,A,English,A,Sinhala,W,Tamil,W,IT,S,Mathematics,B,Commerce,A,Music,B,,,,
354,OLevel,1997,History,S,Art,S,Sinhala,W,Tamil,B,Music,A,English,W,,,,,,,,
355,OLevel,2003,IT,W,Commerce,C,Music,C,History,B,Mathematics,B,English,F,Geography,B,Art,S,Sinhala,A,,
356,OLevel,2016,Mathematics,F,Music,F,Commerce,S,English,F,Tamil,B,History,B,Science,C,Geography,C,,,,
357,OLevel,2000,Art,A,English,F,History,A,Music,S,Science,B,Geography,F,IT,W,Sinhala,S,Tamil,W,,
359,OLevel,2010,Geography,S,Commerce,W,Sinhala,W,English,B,Mathematics,W,Art,S,,,,,,,,
360,OLevel,2006,Commerce,F,Art,C,Tamil,W,English,A,IT,F,Mathematics,W,History,A,Geography,C,Science,W,Music,A
361,OLevel,1982,Mathematics,C,History,B,Art,S,Sinhala,F,English,F,Commerce,A,Tamil,C,Science,C,Geography,C,IT,A
363,OLevel,2005,Music,B,IT,W,Art,S,Commerce,A,Science,A,Tamil,B,Mathematics,B,Geography,C,Sinhala,S,History,S
364,OLevel,1998,IT,C,Music,A,English,S,Tamil,C,Geography,A,Sinhala,B,Commerce,A,Art,B,History,S,,
366,OLevel,1996,Mathematics,S,IT,A,Commerce,B,Science,W,English,A,Sinhala,S,Tamil,A,History,A,,,,
367,OLevel,2023,Music,C,Commerce,W,Art,A,Science,C,History,A,IT,F,,,,,,,,
368,OLevel,1980,Tamil,F,IT,S,Geography,W,English,W,History,B,Science,B,Sinhala,W,Mathematics,F,Commerce,B,,
370,OLevel,2022,English,C,Mathematics,A,Science,B,Tamil,W,Commerce,C,IT,A,Art,S,,,,,,
371,OLevel,2005,Tamil,A,Commerce,W,Geography,A,Mathematics,B,Sinhala,W,Art,A,,,,,,,,
372,OLevel,2023,Art,S,English,W,Geography,F,Commerce,S,Mathematics,B,Music,B,IT,W,Sinhala,F,Science,F,History,F
373,OLevel,1981,English,W,IT,C,History,W,Science,W,Mathematics,B,Geography,C,Sinhala,F,Tamil,F,,,,
374,OLevel,1986,Geography,C,IT,B,Art,F,English,W,Mathematics,W,Commerce,B,Music,S,,,,,,
375,OLevel,1983,Music,W,Mathematics,B,Sinhala,B,English,B,History,F,Tamil,C,Geography,S,Art,S,,,,
376,OLevel,2025,Geography,S,Sinhala,F,English,A,Music,A,Commerce,F,IT,W,History,A,Mathematics,F,,,,
377,OLevel,2002,Mathematics,A,Music,C,Sinhala,B,Art,S,IT,W,Commerce,S,History,W,English,W,,,,
378,OLevel,1998,Sinhala,S,Tamil,C,Commerce,W,Geography,S,History,W,Art,A,,,,,,,,
379,OLevel,1983,Art,W,Mathematics,C,Tamil,C,Science,W,Music,W,English,C,Sinhala,C,,,,,,
380,OLevel,1983,Tamil,A,IT,A,Art,F,History,B,Mathematics,B,English,W,Geography,W,Commerce,S,Science,W,,
382,OLevel,2002,History,A,Commerce,B,Science,C,Geography,F,Sinhala,F,Music,B,Mathematics,B,English,F,,,,
384,OLevel,1993,Mathematics,F,Art,F,Music,C,Sinhala,W,Commerce,B,English,W,IT,F,,,,,,
385,OLevel,1984,English,B,Geography,B,Sinhala,S,Music,A,Commerce,F,Mathematics,B,Art,F,History,A,Tamil,W,Science,S
386,OLevel,2025,Science,A,English,S,Art,B,Sinhala,S,Geography,W,Mathematics,W,Tamil,S,,,,,,
387,OLevel,2012,English,F,Science,F,History,A,Mathematics,A,Commerce,S,Geography,S,Tamil,C,IT,W,Art,W,,
388,OLevel,2013,History,C,English,S,Tamil,B,Sinhala,W,Geography,A,IT,B,Art,A,,,,,,
391,OLevel,2019,English,B,Mathematics,B,IT,A,Sinhala,C,Tamil,W,Art,C,Geography,B,Music,A,Science,W,Commerce,A
392,OLevel,2006,Geography,B,Art,C,Sinhala,W,History,C,Music,B,Tamil,W,Mathematics,B,Science,A,English,B,Commerce,C
393,OLevel,2006,English,C,Science,A,Commerce,A,Mathematics,F,IT,W,Tamil,C,Geography,C,History,B,Art,C,,
394,OLevel,1981,English,A,Sinhala,F,Geography,S,History,A,Tamil,B,IT,B,Art,F,,,,,,
395,OLevel,2004,Tamil,F,Mathematics,F,Geography,A,Art,A,IT,B,English,F,,,,,,,,
396,OLevel,2011,Sinhala,C,Commerce,W,IT,C,Geography,W,Mathematics,B,Art,B,Tamil,W,History,S,Science,C,,
397,OLevel,2022,Geography,C,English,B,Mathematics,S,Sinhala,S,Commerce,B,IT,C,Tamil,S,History,F,,,,
398,OLevel,2011,Science,S,Tamil,B,Geography,C,Sinhala,S,English,C,History,A,Commerce,F,Art,A,,,,
399,OLevel,2015,Commerce,W,Tamil,A,Music,B,English,B,Geography,B,IT,A,Mathematics,A,Sinhala,B,Art,B,Science,B
401,OLevel,1988,Mathematics,W,Tamil,W,Geography,W,Music,S,Science,S,Art,S,IT,S,History,B,Commerce,F,English,F
403,OLevel,1986,Music,W,Art,S,Sinhala,B,IT,A,History,A,English,B,Tamil,W,Mathematics,W,Commerce,C,,
404,OLevel,1993,Commerce,B,Mathematics,S,Art,S,History,S,Music,S,Geography,A,IT,S,Tamil,A,English,A,Sinhala,W
405,OLevel,2020,History,C,Geography,S,Mathematics,S,Art,B,Science,A,Music,C,English,S,Commerce,F,Tamil,S,,
406,OLevel,2003,Sinhala,B,Mathematics,C,History,W,Music,F,Art,B,Science,C,,,,,,,,
407,OLevel,2025,English,A,History,F,Mathematics,S,Sinhala,S,Tamil,F,Music,F,Art,B,IT,B,Geography,B,,
408,OLevel,2021,English,F,Art,B,Tamil,W,Music,C,Science,W,History,C,Sinhala,B,,,,,,
409,OLevel,2006,IT,W,Art,C,Sinhala,S,Science,C,English,A,Commerce,W,,,,,,,,
410,OLevel,2008,Geography,F,IT,S,Sinhala,B,Science,A,Tamil,F,Commerce,W,Art,W,English,B,History,W,Music,F
411,OLevel,1994,Music,B,Tamil,C,Mathematics,B,Science,B,Art,C,Sinhala,W,Geography,W,English,A,Commerce,B,IT,B
412,OLevel,2007,Mathematics,F,Geography,W,History,A,English,A,Science,A,IT,C,Art,S,Music,S,,,,
414,OLevel,2020,Sinhala,B,Mathematics,S,English,B,History,B,IT,F,Tamil,F,Commerce,B,Geography,A,Music,W,Science,F
415,OLevel,2018,Sinhala,W,Art,F,Mathematics,B,English,C,Music,S,Commerce,S,Science,W,Tamil,W,,,,
416,OLevel,1999,Science,A,Sinhala,S,Geography,A,Tamil,A,IT,B,Commerce,A,Music,A,History,W,,,,
417,OLevel,1999,History,C,Mathematics,A,Sinhala,A,Science,S,Commerce,C,IT,A,,,,,,,,
419,OLevel,2003,Art,W,Music,A,Sinhala,W,Tamil,C,History,C,Commerce,B,,,,,,,,
420,OLevel,2003,Mathematics,F,History,A,Commerce,A,Sinhala,C,Art,S,IT,S,Music,F,Tamil,B,English,F,,
421,OLevel,1997,Tamil,B,English,F,Geography,C,Science,S,IT,S,History,C,Sinhala,F,Art,S,Music,S,Commerce,F
422,OLevel,2007,Tamil,W,Music,A,Geography,A,History,F,Commerce,B,IT,S,Sinhala,F,English,C,Science,W,Art,F
424,OLevel,2025,Mathematics,F,Science,W,IT,C,Art,A,History,S,English,B,Geography,W,Music,C,Tamil,B,Commerce,S
425,OLevel,2002,Commerce,W,Mathematics,C,History,A,Geography,A,Art,W,Sinhala,A,Music,A,,,,,,
426,OLevel,2011,Art,F,History,S,Sinhala,C,Mathematics,W,Music,A,IT,C,English,S,,,,,,
427,OLevel,1995,Art,S,History,S,Mathematics,A,Tamil,A,IT,C,Music,S,English,C,Science,A,Commerce,S,,
428,OLevel,2017,IT,B,History,A,English,W,Tamil,W,Mathematics,A,Art,F,Music,A,Commerce,F,Science,B,Sinhala,B
429,OLevel,2016,English,C,Geography,B,History,C,IT,A,Science,F,Mathematics,A,Sinhala,A,Commerce,A,,,,
430,OLevel,1982,Sinhala,S,Art,B,Commerce,W,Geography,S,History,F,Music,S,Mathematics,S,Science,B,IT,C,Tamil,W
431,OLevel,2005,Music,C,IT,C,Art,C,Sinhala,A,History,W,Mathematics,A,Commerce,F,Geography,W,Tamil,W,,
432,OLevel,1990,History,B,Sinhala,B,Tamil,B,Geography,W,English,B,IT,S,Commerce,B,Music,F,,,,
433,OLevel,2019,Art,S,Music,B,History,F,English,S,Geography,S,IT,C,Mathematics,S,Science,B,,,,
434,OLevel,1993,Science,B,Sinhala,B,Music,C,Tamil,C,Geography,W,Commerce,C,,,,,,,,
437,OLevel,2004,History,A,Geography,S,Mathematics,B,Art,A,IT,A,Music,S,Commerce,W,,,,,,
438,OLevel,2007,Commerce,W,English,A,Music,W,IT,B,Sinhala,B,Art,C,Tamil,F,History,W,Mathematics,W,Geography,W
439,OLevel,1990,Sinhala,A,Tamil,S,Music,B,Geography,S,IT,S,Commerce,W,Mathematics,F,Science,S,Art,C,,
440,OLevel,2009,Tamil,S,English,A,Commerce,B,Mathematics,C,Sinhala,F,Science,S,Music,F,History,W,,,,
442,OLevel,2010,English,F,Art,S,IT,A,Tamil,A,Commerce,F,Science,C,Music,S,Geography,C,History,A,,
443,OLevel,1980,Music,A,Geography,F,IT,F,Mathematics,F,Commerce,B,History,W,,,,,,,,
445,OLevel,2003,Art,B,Mathematics,W,Sinhala,B,Tamil,B,IT,W,History,C,,,,,,,,
446,OLevel,2009,Music,F,Art,S,Geography,C,Mathematics,A,English,F,Sinhala,F,History,F,,,,,,
447,OLevel,2005,English,B,Commerce,A,Geography,S,History,A,Tamil,W,Art,W,Music,A,,,,,,
448,OLevel,2012,Music,C,History,B,Science,W,IT,F,Tamil,C,Geography,C,Commerce,A,Sinhala,C,Mathematics,C,Art,B
449,OLevel,2014,History,W,Music,A,Mathematics,A,Tamil,F,English,F,Geography,F,Sinhala,W,Commerce,F,IT,B,Science,F
450,OLevel,1981,IT,W,Geography,S,Tamil,S,History,S,Art,A,Commerce,B,Music,W,Mathematics,S,Sinhala,B,,
451,OLevel,2017,Science,S,Geography,A,Tamil,A,Mathematics,F,Art,A,History,F,Commerce,C,Music,A,Sinhala,C,,
452,OLevel,1986,Tamil,S,English,A,History,A,Music,B,Science,S,Mathematics,F,Geography,A,Commerce,F,,,,
453,OLevel,1998,Science,S,History,W,English,B,Commerce,B,Sinhala,A,IT,B,Geography,W,Music,S,,,,
454,OLevel,2008,Tamil,A,History,F,English,A,Sinhala,C,Mathematics,F,IT,F,Music,W,Art,S,Commerce,S,Science,B
455,OLevel,2011,Science,A,Geography,C,History,F,Sinhala,A,Commerce,S,Tamil,A,,,,,,,,
458,OLevel,1990,History,B,Commerce,A,Art,B,Science,S,English,F,Music,A,IT,C,Mathematics,C,Sinhala,W,,
459,OLevel,1993,Music,F,English,W,IT,S,Art,A,Science,A,Commerce,B,Sinhala,A,,,,,,
462,OLevel,2013,Science,S,History,C,Music,S,Geography,W,English,C,Mathematics,S,Art,C,Commerce,W,,,,
463,OLevel,1997,Mathematics,C,Art,A,History,F,Science,S,Geography,A,Commerce,A,Tamil,A,English,W,IT,S,,
465,OLevel,2013,Tamil,B,History,W,Mathematics,C,Geography,S,Science,C,Music,F,Commerce,W,English,B,Art,A,,
466,OLevel,2021,Geography,S,Commerce,S,Music,S,History,B,Art,S,Mathematics,W,Sinhala,S,Tamil,A,,,,
467,OLevel,1981,Tamil,C,History,W,Science,S,Art,F,Mathematics,F,Music,A,Commerce,C,,,,,,
469,OLevel,2006,History,A,Sinhala,A,Tamil,S,English,A,Geography,A,Art,F,Commerce,A,,,,,,
470,OLevel,2023,Mathematics,S,Science,A,Art,C,Music,W,English,F,History,C,Sinhala,F,Tamil,B,Commerce,B,,
471,OLevel,2011,English,B,Science,B,IT,C,Geography,C,Mathematics,C,Commerce,F,Tamil,S,,,,,,
472,OLevel,1985,Tamil,C,Geography,A,Music,W,Sinhala,S,Mathematics,W,Science,S,English,A,,,,,,
473,OLevel,2008,Science,F,Geography,S,English,S,Tamil,W,Commerce,A,Art,S,,,,,,,,
474,OLevel,2001,Sinhala,B,English,B,Commerce,A,Mathematics,W,History,B,Science,A,Tamil,S,IT,A,Music,S,Art,W
476,OLevel,1996,Mathematics,W,Music,B,IT,F,English,A,Geography,A,Commerce,F,,,,,,,,
477,OLevel,2024,Commerce,F,Science,C,IT,W,Geography,S,Mathematics,S,Music,B,,,,,,,,
478,OLevel,2011,Science,S,History,B,Commerce,C,English,F,Mathematics,C,IT,B,Music,W,Tamil,F,,,,
479,OLevel,2001,Commerce,W,Tamil,S,IT,C,English,B,Science,F,Music,S,Mathematics,W,Art,C,History,C,Sinhala,S
480,OLevel,2009,Music,A,Art,A,Science,W,Commerce,S,Mathematics,C,IT,C,Geography,W,,,,,,
482,OLevel,2010,Tamil,F,History,W,Art,W,English,S,IT,S,Commerce,B,Music,C,Science,B,,,,
483,OLevel,2025,Geography,B,Art,C,Science,F,Tamil,A,Music,F,History,S,,,,,,,,
484,OLevel,2004,History,F,Tamil,B,English,A,Sinhala,S,Mathematics,W,Geography,W,Commerce,F,,,,,,
485,OLevel,2022,Geography,A,Commerce,B,English,C,Mathematics,C,History,B,IT,C,Tamil,A,Science,S,Art,W,,
486,OLevel,1996,Music,W,Geography,A,Art,C,Science,C,IT,F,Sinhala,C,Commerce,B,English,C,,,,
487,OLevel,2023,English,F,IT,B,Mathematics,C,Geography,B,Art,A,Music,F,,,,,,,,
490,OLevel,1982,Tamil,F,Geography,W,Sinhala,F,Mathematics,S,Art,A,IT,S,History,F,,,,,,
491,OLevel,1994,IT,C,Tamil,F,Geography,W,Music,C,Science,A,Commerce,F,,,,,,,,
492,OLevel,2025,Geography,C,Music,F,Art,C,Tamil,S,Commerce,F,Sinhala,S,IT,A,Mathematics,A,Science,S,,
493,OLevel,2007,Music,C,Art,W,Tamil,F,Science,B,IT,W,Geography,S,Mathematics,C,History,A,,,,
494,OLevel,1993,Tamil,A,Art,F,Music,A,Commerce,F,IT,S,History,W,Mathematics,A,Sinhala,S,,,,
495,OLevel,2016,Music,S,English,B,Sinhala,A,Art,S,History,W,Tamil,A,,,,,,,,
497,OLevel,1994,IT,S,Mathematics,C,Sinhala,C,Music,C,History,A,Geography,B,Science,F,Art,C,English,W,Commerce,S
498,OLevel,2022,Science,C,Sinhala,A,History,F,English,F,Mathematics,W,Art,W,Geography,S,IT,W,Tamil,A,,
499,OLevel,1986,Music,B,IT,W,History,F,Art,C,Science,B,Sinhala,S,,,,,,,,
500,OLevel,2010,History,F,Tamil,F,Music,A,Sinhala,B,Mathematics,B,Geography,B,Science,B,,,,,,
501,OLevel,2005,Tamil,A,English,C,Commerce,W,Sinhala,F,Mathematics,W,History,B,IT,W,Art,W,Music,A,Science,B
502,OLevel,1997,Geography,B,English,C,Commerce,C,Sinhala,S,Tamil,F,Music,B,Mathematics,F,IT,W,,,,
504,OLevel,2005,IT,B,Tamil,S,Music,C,Sinhala,B,Science,A,Mathematics,W,Geography,F,,,,,,
505,OLevel,1994,IT,C,Art,C,History,A,Mathematics,A,Geography,C,Commerce,F,Sinhala,A,Tamil,F,Science,C,English,B
506,OLevel,1999,Mathematics,F,English,B,Science,F,Music,F,Tamil,W,IT,A,Commerce,W,Art,S,Geography,B,,
507,OLevel,2004,Music,A,Art,S,IT,C,Tamil,W,Geography,F,History,A,,,,,,,,
508,OLevel,2004,IT,F,English,F,Art,F,Science,A,Sinhala,W,Mathematics,S,History,W,Music,B,Commerce,A,Tamil,W
509,OLevel,2012,Mathematics,F,History,F,Geography,A,Tamil,C,English,C,Art,F,Commerce,A,Science,C,,,,
510,OLevel,2004,Mathematics,C,Geography,A,Science,C,History,B,Tamil,F,Music,S,Commerce,C,,,,,,
511,OLevel,1989,Sinhala,F,English,F,IT,B,Commerce,W,Science,W,Art,F,Geography,A,,,,,,
512,OLevel,1991,History,W,Science,F,English,S,Music,C,Commerce,W,Geography,W,,,,,,,,
513,OLevel,1982,Music,C,Art,S,IT,W,Sinhala,B,Commerce,F,Geography,C,,,,,,,,
514,OLevel,2015,Commerce,S,Science,W,Mathematics,S,IT,C,Sinhala,S,Tamil,S,Art,C,History,S,English,C,,
515,OLevel,1987,Sinhala,S,Mathematics,A,History,F,Science,F,English,F,Music,S,Geography,F,,,,,,
516,OLevel,1981,IT,A,History,A,Tamil,B,Science,B,Commerce,A,Mathematics,C,Geography,W,,,,,,
517,OLevel,2000,Science,S,Geography,F,Mathematics,B,Art,S,Commerce,F,Music,C,,,,,,,,
519,OLevel,2006,Music,A,Commerce,A,Science,A,Art,C,English,F,Mathematics,S,Sinhala,S,,,,,,
520,OLevel,1984,English,B,IT,A,Commerce,C,Mathematics,W,Sinhala,A,Geography,W,History,A,Science,W,Music,A,,
521,OLevel,2022,Science,B,Geography,C,Commerce,A,IT,W,Music,S,Mathematics,C,,,,,,,,
522,OLevel,2018,Music,F,Geography,C,IT,B,Commerce,B,Tamil,A,Science,C,Mathematics,B,History,S,,,,
523,OLevel,1988,IT,F,Art,W,English,C,Music,W,Tamil,C,Mathematics,A,,,,,,,,
524,OLevel,2023,History,F,Music,F,Sinhala,C,Commerce,A,Art,S,IT,W,Geography,W,English,S,,,,
525,OLevel,2021,IT,A,Science,C,Music,W,Art,W,Commerce,S,Sinhala,W,History,A,Tamil,W,,,,
527,OLevel,2004,IT,C,Sinhala,F,English,C,History,S,Geography,S,Music,F,Art,C,,,,,,
528,OLevel,2021,Tamil,S,Science,W,History,C,Commerce,S,Mathematics,A,Geography,B,Sinhala,W,Music,A,English,C,,
529,OLevel,2015,Sinhala,S,History,W,Art,S,Science,F,Commerce,S,Tamil,A,Geography,A,,,,,,
530,OLevel,1981,Commerce,C,Mathematics,W,English,B,Art,C,Science,S,Geography,B,,,,,,,,
531,OLevel,2010,Mathematics,C,Sinhala,W,Art,F,Science,W,Music,W,English,A,,,,,,,,
532,OLevel,1990,History,A,Sinhala,B,Music,S,IT,S,English,B,Commerce,W,Science,S,Tamil,W,Art,C,,
533,OLevel,1984,History,B,Geography,A,Mathematics,C,Science,S,Music,F,Tamil,F,English,A,Commerce,W,Sinhala,A,,
534,OLevel,1992,Commerce,F,Geography,W,English,S,Music,B,IT,F,Sinhala,B,,,,,,,,
535,OLevel,1996,Sinhala,B,Music,W,English,S,Mathematics,A,Science,S,Tamil,F,Art,F,IT,B,Geography,C,,
537,OLevel,1989,Mathematics,A,Music,A,Commerce,B,Tamil,W,History,C,IT,B,Sinhala,B,Art,C,,,,
538,OLevel,2013,Mathematics,B,Art,B,Tamil,B,English,F,Sinhala,S,IT,S,Music,F,Geography,S,,,,
540,OLevel,2006,Geography,B,Science,C,Music,C,History,B,Sinhala,F,IT,F,Tamil,F,Commerce,B,,,,
541,OLevel,2000,Music,F,English,F,Art,S,Science,W,Commerce,C,Tamil,S,,,,,,,,
542,OLevel,2017,Art,F,Geography,B,Commerce,S,History,F,English,S,Sinhala,B,Mathematics,A,Tamil,A,Science,W,IT,A
543,OLevel,1991,Commerce,C,Art,S,IT,A,Sinhala,B,Science,C,Geography,F,History,B,English,A,,,,
544,OLevel,1989,Science,S,Mathematics,B,Tamil,C,Music,S,English,F,IT,S,Sinhala,B,History,C,Geography,F,Art,W
545,OLevel,1980,Art,A,History,S,Music,C,Science,S,IT,A,Geography,F,English,B,,,,,,
546,OLevel,2017,Geography,W,Art,W,IT,A,Music,F,Commerce,A,English,B,Tamil,S,History,S,Sinhala,S,,
549,OLevel,1980,Tamil,F,Music,B,Sinhala,S,English,B,IT,C,Geography,S,,,,,,,,
550,OLevel,2006,Sinhala,C,Tamil,A,Mathematics,B,Art,W,Music,B,Geography,S,Commerce,F,,,,,,
551,OLevel,2004,Art,F,Science,C,Tamil,F,IT,W,Geography,B,Music,C,,,,,,,,
552,OLevel,2018,Music,A,Commerce,F,Science,W,Mathematics,C,Art,B,History,F,English,W,Geography,F,IT,B,Sinhala,B
554,OLevel,1987,English,S,Music,A,Science,W,Art,C,Sinhala,F,Geography,W,History,A,Commerce,C,,,,
556,OLevel,1995,Art,A,Mathematics,A,IT,F,Sinhala,A,English,C,Science,C,Geography,C,Tamil,W,Music,B,,
558,OLevel,1983,IT,S,Mathematics,A,Tamil,A,Commerce,S,Sinhala,S,History,F,Music,W,,,,,,
559,OLevel,2015,History,B,Sinhala,S,Commerce,A,Art,S,Tamil,A,IT,B,Geography,S,Science,B,Mathematics,F,English,A
560,OLevel,1992,Music,W,Art,C,Mathematics,C,History,W,Geography,C,Science,S,Tamil,B,Commerce,F,IT,F,,
561,OLevel,2011,English,S,Sinhala,S,Music,B,IT,W,History,S,Commerce,B,Geography,B,Science,A,Tamil,A,,
562,OLevel,1981,Art,W,Sinhala,C,Mathematics,C,Commerce,C,English,S,Tamil,C,Science,S,History,A,Geography,C,IT,W
563,OLevel,2012,English,B,History,F,Sinhala,A,Commerce,W,Music,B,Mathematics,W,Art,A,,,,,,
564,OLevel,2021,History,W,Geography,F,Commerce,C,Mathematics,C,Science,W,Music,S,Sinhala,C,Art,B,Tamil,S,,
565,OLevel,2013,Commerce,C,Art,W,Sinhala,A,History,F,English,B,Science,A,,,,,,,,
566,OLevel,2000,Sinhala,A,English,W,Science,S,IT,A,Commerce,W,Geography,W,,,,,,,,
567,OLevel,1985,Geography,W,Art,B,IT,F,Tamil,A,Science,A,English,C,Commerce,A,Mathematics,A,History,A,Sinhala,C
569,OLevel,1984,Science,C,Mathematics,W,Music,A,IT,F,Tamil,W,Sinhala,A,History,B,Geography,B,Art,F,,
570,OLevel,2022,IT,B,History,A,Tamil,B,Sinhala,F,Science,B,English,F,Music,A,Commerce,C,,,,
571,OLevel,2018,English,W,History,A,Science,W,Tamil,F,Music,F,Mathematics,A,Commerce,B,,,,,,
572,OLevel,2001,History,S,Commerce,C,Tamil,S,English,C,Geography,F,Mathematics,S,Music,S,Science,C,IT,B,Art,C
575,OLevel,1987,History,C,Mathematics,W,Science,A,Music,F,English,F,Tamil,W,Sinhala,F,IT,F,Commerce,C,,
