PersonalID,LanguageName,ProficiencyLevel,ProofOfProficiency
566,English,Intermediate,
567,Hebrew,Intermediate,
567,English,Advanced,Yes
567,Arabic,Intermediate,
568,English,Basic,
569,Italian,Basic,
569,Arabic,Basic,
570,Arabic,Intermediate,
571,Korean,Basic,
571,English,Basic,
572,Sinhala,Fluent,
573,Sinhala,Intermediate,
574,English,Advanced,
575,Arabic,Fluent,Yes
576,Arabic,Advanced,No
577,English,Basic,
577,Sinhala,Basic,
578,Sinhala,Basic,
578,Sinhala,Advanced,No
578,English,Basic,
579,German,Basic,
579,English,Advanced,No
579,Arabic,Intermediate,
580,Sinhala,Intermediate,
580,Arabic,Intermediate,
580,English,Intermediate,
580,English,Basic,
581,Sinhala,Basic,
582,Arabic,Intermediate,
582,Korean,Advanced,
582,Hebrew,Fluent,
582,English,Basic,
583,Korean,Basic,
583,Tamil,Basic,
583,English,Advanced,Yes
584,Hebrew,Basic,
585,English,Advanced,No
585,English,Basic,
585,English,Basic,
586,French,Intermediate,
586,Sinhala,Basic,
586,Arabic,Advanced,No
587,Korean,Basic,
587,English,Advanced,Yes
587,English,Basic,
588,Hindi,Advanced,Yes
588,English,Fluent,
589,English,Basic,
590,Tamil,Advanced,
591,Arabic,Basic,
592,English,Basic,
593,English,Basic,
594,Arabic,Intermediate,
594,Arabic,Intermediate,
594,English,Basic,
594,Sinhala,Advanced,Yes
595,Arabic,Basic,
595,English,Advanced,
595,Hebrew,Basic,
595,English,Basic,
596,Arabic,Advanced,Yes
597,English,Advanced,
598,Arabic,Intermediate,
598,Korean,Basic,
599,Hebrew,Intermediate,
600,French,Basic,
600,Arabic,Intermediate,
601,Arabic,Fluent,No
602,Hindi,Advanced,Yes
602,Hebrew,Advanced,No
602,German,Fluent,No
603,Sinhala,Intermediate,
604,Hebrew,Basic,
605,Arabic,Basic,
605,Arabic,Basic,
606,English,Advanced,
606,Tamil,Basic,
606,Japanese,Basic,
607,English,Advanced,
608,Tamil,Basic,
608,English,Intermediate,
608,English,Advanced,
609,Tamil,Fluent,No
610,Tamil,Basic,
610,Sinhala,Intermediate,
610,English,Advanced,No
611,English,Advanced,No
611,English,Intermediate,
612,Tamil,Basic,
613,Hindi,Advanced,Yes
613,Tagalog,Intermediate,
613,Arabic,Advanced,
614,English,Basic,
615,Tamil,Basic,
615,Arabic,Intermediate,
616,Arabic,Advanced,Yes
617,Sinhala,Intermediate,
618,English,Basic,
618,Arabic,Basic,
618,Japanese,Intermediate,
619,Tagalog,Basic,
619,Hebrew,Fluent,
619,English,Fluent,Yes
620,Arabic,Basic,
620,English,Intermediate,
621,Tamil,Advanced,Yes
622,Arabic,Advanced,No
623,English,Basic,
624,Tamil,Intermediate,
624,Arabic,Basic,
625,Arabic,Intermediate,
626,Arabic,Intermediate,
626,Tamil,Basic,
627,Hindi,Advanced,No
627,Tamil,Intermediate,
627,Korean,Basic,
628,English,Basic,
628,English,Fluent,
628,Tamil,Basic,
629,Hindi,Basic,
629,Arabic,Intermediate,
629,German,Basic,
630,English,Intermediate,
630,Sinhala,Basic,
630,Tamil,Advanced,No
631,English,Basic,
631,Tagalog,Basic,
632,Arabic,Basic,
632,Hebrew,Advanced,
632,Sinhala,Basic,
633,Tagalog,Fluent,
633,Sinhala,Advanced,Yes
634,Arabic,Fluent,
634,Korean,Basic,
635,English,Intermediate,
635,English,Advanced,No
635,Japanese,Advanced,Yes
636,Arabic,Intermediate,
636,Italian,Advanced,No
636,Arabic,Basic,
637,Arabic,Basic,
637,Tamil,Basic,
637,Sinhala,Advanced,No
637,Japanese,Intermediate,
638,English,Basic,
639,Tamil,Intermediate,
639,German,Intermediate,
639,Arabic,Fluent,Yes
639,English,Intermediate,
640,Japanese,Advanced,No
640,Hindi,Intermediate,
641,Italian,Intermediate,
641,Arabic,Basic,
642,English,Basic,
642,Arabic,Basic,
643,Arabic,Advanced,No
644,Tamil,Fluent,No
644,Sinhala,Intermediate,
645,Japanese,Fluent,
645,Sinhala,Basic,
645,Tamil,Basic,
646,English,Advanced,Yes
647,Japanese,Intermediate,
647,Tamil,Basic,
647,English,Basic,
647,English,Basic,
648,Tamil,Intermediate,
648,English,Basic,
649,Korean,Intermediate,
650,Tagalog,Fluent,
651,English,Intermediate,
651,English,Advanced,No
651,English,Advanced,Yes
651,English,Advanced,No
652,Sinhala,Advanced,No
652,Hebrew,Basic,
652,Korean,Intermediate,
653,Tamil,Intermediate,
653,Tagalog,Advanced,No
653,Arabic,Basic,
653,Japanese,Intermediate,
654,Arabic,Intermediate,
655,Arabic,Basic,
655,Tamil,Fluent,
655,Arabic,Advanced,No
656,Korean,Advanced,No
656,Tagalog,Intermediate,
657,Hindi,Basic,
657,Italian,Fluent,No
658,Tamil,Advanced,Yes
659,Arabic,Fluent,No
659,Arabic,Intermediate,
660,Tamil,Advanced,
661,Arabic,Basic,
662,Tamil,Intermediate,
662,Sinhala,Intermediate,
662,English,Intermediate,
662,English,Basic,
663,Tamil,Advanced,No
664,Arabic,Intermediate,
665,Sinhala,Basic,
665,English,Basic,
665,English,Advanced,
665,Japanese,Intermediate,
666,Arabic,Basic,
666,English,Advanced,
667,Tamil,Basic,
667,English,Basic,
668,English,Basic,
668,Arabic,Intermediate,
668,English,Intermediate,
669,Tamil,Basic,
670,English,Intermediate,
671,English,Advanced,
671,Korean,Intermediate,
672,English,Intermediate,
672,English,Advanced,Yes
673,Arabic,Advanced,
673,French,Basic,
673,English,Basic,
674,English,Basic,
674,English,Basic,
674,Tamil,Advanced,Yes
675,Sinhala,Intermediate,
675,English,Basic,
676,Sinhala,Intermediate,
676,Arabic,Fluent,
676,Sinhala,Basic,
677,Sinhala,Basic,
677,Sinhala,Intermediate,
678,Hebrew,Basic,
678,Tamil,Advanced,No
679,Hebrew,Basic,
680,Tamil,Fluent,No
680,Hindi,Basic,
681,Sinhala,Advanced,Yes
682,English,Advanced,
682,German,Advanced,Yes
682,Japanese,Basic,
683,Japanese,Fluent,Yes
683,English,Basic,
684,Sinhala,Intermediate,
684,Sinhala,Intermediate,
684,Arabic,Basic,
684,Sinhala,Intermediate,
685,Japanese,Intermediate,
685,English,Intermediate,
686,Tamil,Advanced,No
686,Arabic,Basic,
687,Arabic,Intermediate,
687,English,Fluent,
687,English,Advanced,Yes
688,Sinhala,Advanced,Yes
689,Sinhala,Intermediate,
690,Hindi,Basic,
690,Arabic,Intermediate,
691,Japanese,Intermediate,
691,Italian,Basic,
691,English,Basic,
691,English,Fluent,Yes
692,Italian,Advanced,No
693,Sinhala,Basic,
693,Arabic,Advanced,
694,Arabic,Advanced,Yes
695,Tamil,Advanced,No
695,English,Intermediate,
696,Korean,Fluent,Yes
696,Sinhala,Intermediate,
697,Hebrew,Advanced,No
697,English,Basic,
698,Sinhala,Intermediate,
698,Italian,Basic,
699,Tamil,Advanced,No
700,French,Basic,
701,Sinhala,Advanced,No
702,English,Intermediate,
703,Tamil,Intermediate,
704,Arabic,Basic,
705,English,Intermediate,
706,Arabic,Basic,
706,English,Basic,
706,Sinhala,Basic,
707,Arabic,Fluent,
707,Arabic,Fluent,
708,Sinhala,Advanced,
709,Sinhala,Advanced,No
709,Tamil,Intermediate,
709,Sinhala,Basic,
710,Tamil,Basic,
711,English,Basic,
711,Arabic,Basic,
712,English,Basic,
712,Arabic,Basic,
713,Korean,Basic,
713,Sinhala,Fluent,
714,Sinhala,Advanced,
715,Arabic,Intermediate,
715,French,Intermediate,
715,Arabic,Basic,
716,English,Advanced,
717,Sinhala,Basic,
718,English,Basic,
718,Tagalog,Basic,
719,English,Advanced,
719,Arabic,Advanced,
719,Arabic,Fluent,Yes
719,Arabic,Advanced,No
720,Korean,Intermediate,
721,Sinhala,Basic,
722,Arabic,Intermediate,
723,Tamil,Advanced,
724,Arabic,Basic,
725,English,Intermediate,
725,Sinhala,Basic,
726,English,Intermediate,
726,Arabic,Advanced,No
726,Sinhala,Advanced,
727,Sinhala,Intermediate,
727,Tamil,Basic,
728,English,Fluent,Yes
728,Arabic,Basic,
729,Japanese,Basic,
729,Arabic,Basic,
730,Arabic,Intermediate,
731,Arabic,Intermediate,
732,Sinhala,Basic,
733,Tamil,Basic,
734,Sinhala,Advanced,Yes
734,Tamil,Advanced,No
734,Arabic,Advanced,
735,Tamil,Fluent,No
735,Arabic,Basic,
735,Sinhala,Intermediate,
735,Sinhala,Fluent,Yes
736,English,Basic,
737,English,Basic,
738,Tamil,Intermediate,
738,Hebrew,Advanced,
739,Tamil,Basic,
740,Arabic,Advanced,Yes
740,Japanese,Basic,
741,Arabic,Advanced,No
741,Arabic,Intermediate,
741,Arabic,Basic,
741,Hebrew,Intermediate,
742,Sinhala,Basic,
743,Hindi,Basic,
744,English,Intermediate,
745,English,Intermediate,
745,Sinhala,Intermediate,
745,English,Intermediate,
745,Sinhala,Advanced,
746,English,Intermediate,
746,Sinhala,Intermediate,
746,Arabic,Basic,
747,English,Advanced,
748,Sinhala,Intermediate,
748,Tamil,Basic,
748,English,Fluent,No
748,English,Intermediate,
749,Sinhala,Basic,
749,Tamil,Basic,
749,Japanese,Intermediate,
749,German,Basic,
750,Korean,Intermediate,
750,Sinhala,Intermediate,
751,Arabic,Advanced,Yes
751,Italian,Basic,
752,Japanese,Advanced,
753,Tamil,Intermediate,
754,English,Intermediate,
754,Arabic,Advanced,No
755,English,Intermediate,
755,Tamil,Intermediate,
756,English,Advanced,No
756,Sinhala,Advanced,No
756,Sinhala,Basic,
757,French,Intermediate,
758,Arabic,Fluent,No
758,Tamil,Basic,
758,Tamil,Intermediate,
758,Korean,Intermediate,
759,English,Basic,
759,Tamil,Basic,
759,Arabic,Basic,
760,Hindi,Advanced,Yes
760,Italian,Advanced,
760,Korean,Basic,
761,Arabic,Basic,
761,Hindi,Basic,
762,Tamil,Fluent,No
762,Tamil,Advanced,Yes
762,Sinhala,Intermediate,
762,Sinhala,Basic,
763,Arabic,Fluent,Yes
763,Tamil,Basic,
763,Arabic,Advanced,Yes
764,German,Basic,
764,Arabic,Basic,
764,Sinhala,Basic,
765,Tamil,Advanced,No
765,German,Fluent,No
766,Sinhala,Intermediate,
766,Korean,Basic,
767,Sinhala,Intermediate,
767,Tagalog,Basic,
767,Tamil,Intermediate,
767,Arabic,Advanced,No
768,English,Intermediate,
769,Arabic,Advanced,
770,Sinhala,Advanced,
771,Tamil,Basic,
772,English,Advanced,No
773,English,Basic,
773,English,Intermediate,
773,Sinhala,Basic,
774,Arabic,Basic,
775,Sinhala,Advanced,
775,Sinhala,Intermediate,
776,Tamil,Basic,
777,Arabic,Fluent,
778,English,Intermediate,
779,Sinhala,Basic,
779,English,Fluent,Yes
779,Hebrew,Intermediate,
780,Arabic,Basic,
781,Tamil,Basic,
781,French,Advanced,Yes
782,English,Fluent,No
782,English,Advanced,No
782,Arabic,Intermediate,
783,Hebrew,Advanced,
783,Korean,Basic,
784,English,Basic,
784,English,Basic,
785,Sinhala,Basic,
786,Korean,Basic,
787,Sinhala,Basic,
787,English,Intermediate,
787,Sinhala,Advanced,
788,Hindi,Advanced,Yes
789,Arabic,Intermediate,
789,Sinhala,Advanced,
789,English,Fluent,No
790,Hindi,Basic,
791,English,Advanced,No
792,English,Intermediate,
792,Tamil,Advanced,No
793,Tamil,Advanced,Yes
794,Sinhala,Fluent,No
794,Tagalog,Intermediate,
794,English,Advanced,Yes
794,Hindi,Basic,
795,Tamil,Advanced,Yes
796,English,Basic,
797,Tamil,Advanced,
797,Arabic,Advanced,No
797,Arabic,Basic,
798,Arabic,Intermediate,
798,English,Basic,
799,Arabic,Basic,
799,French,Advanced,No
800,Japanese,Advanced,No
800,Arabic,Basic,
801,Japanese,Basic,
801,Korean,Basic,
802,Tamil,Basic,
802,Sinhala,Basic,
803,Japanese,Advanced,Yes
803,Tagalog,Advanced,Yes
804,Hebrew,Basic,
805,English,Fluent,Yes
806,Arabic,Basic,
807,German,Intermediate,
807,Sinhala,Fluent,No
807,Arabic,Basic,
808,English,Basic,
808,English,Basic,
809,Korean,Fluent,Yes
810,Hindi,Intermediate,
811,Arabic,Intermediate,
811,Arabic,Basic,
811,Tamil,Intermediate,
812,Tamil,Intermediate,
812,Tamil,Fluent,Yes
812,Hebrew,Basic,
813,Arabic,Advanced,No
814,Korean,Intermediate,
814,English,Basic,
814,English,Fluent,No
815,Hindi,Intermediate,
816,Sinhala,Basic,
816,Hebrew,Basic,
817,English,Intermediate,
818,English,Fluent,No
818,Sinhala,Fluent,
819,Arabic,Advanced,No
820,Arabic,Fluent,Yes
821,German,Advanced,Yes
821,Hindi,Fluent,No
821,English,Intermediate,
821,Hindi,Intermediate,
822,Hebrew,Basic,
822,Arabic,Advanced,Yes
823,Tamil,Basic,
824,Tamil,Fluent,
824,Tamil,Fluent,Yes
824,English,Basic,
825,English,Intermediate,
825,Arabic,Basic,
825,Arabic,Intermediate,
826,Hebrew,Basic,
827,Hindi,Advanced,Yes
828,English,Basic,
828,Arabic,Advanced,
829,Arabic,Intermediate,
829,Sinhala,Advanced,
829,Tamil,Intermediate,
830,Sinhala,Intermediate,
830,Tagalog,Intermediate,
830,Arabic,Intermediate,
831,Korean,Intermediate,
831,English,Basic,
832,English,Basic,
832,Japanese,Basic,
832,German,Basic,
832,Arabic,Intermediate,
833,Japanese,Basic,
834,Arabic,Basic,
834,Arabic,Basic,
834,Japanese,Basic,
835,Hebrew,Basic,
836,Sinhala,Advanced,Yes
836,English,Basic,
837,Arabic,Fluent,Yes
837,Japanese,Advanced,
838,English,Intermediate,
838,English,Basic,
838,English,Basic,
839,Sinhala,Intermediate,
839,Arabic,Fluent,No
839,Arabic,Basic,
840,English,Fluent,
840,Sinhala,Intermediate,
840,English,Intermediate,
841,Tamil,Basic,
841,Arabic,Intermediate,
842,Arabic,Advanced,Yes
843,Tamil,Basic,
844,Arabic,Basic,
844,Italian,Intermediate,
844,Arabic,Basic,
845,Arabic,Intermediate,
846,English,Advanced,
846,English,Intermediate,
847,Hindi,Basic,
848,English,Basic,
848,Arabic,Intermediate,
849,Sinhala,Intermediate,
849,Arabic,Intermediate,
849,English,Advanced,
850,Sinhala,Basic,
851,Arabic,Intermediate,
851,Korean,Fluent,
851,Arabic,Intermediate,
852,Arabic,Intermediate,
852,Hindi,Advanced,No
853,English,Intermediate,
854,Sinhala,Advanced,
855,Tamil,Intermediate,
855,Arabic,Fluent,
855,English,Intermediate,
856,Hindi,Basic,
856,German,Advanced,Yes
856,Sinhala,Intermediate,
857,Sinhala,Intermediate,
857,Arabic,Advanced,Yes
858,English,Advanced,No
858,Sinhala,Basic,
859,Arabic,Advanced,No
859,English,Advanced,No
859,Tamil,Fluent,Yes
860,German,Intermediate,
860,Arabic,Fluent,
861,Sinhala,Intermediate,
862,Arabic,Intermediate,
862,Tamil,Intermediate,
862,English,Basic,
862,English,Basic,
863,Hindi,Advanced,No
864,Tamil,Basic,
864,Arabic,Basic,
865,Korean,Intermediate,
866,Tagalog,Basic,
866,German,Intermediate,
866,Sinhala,Basic,
866,English,Advanced,Yes
867,English,Advanced,Yes
867,Tamil,Advanced,
867,Hebrew,Basic,
868,Korean,Basic,
868,Korean,Intermediate,
869,English,Basic,
869,Sinhala,Intermediate,
869,Arabic,Advanced,No
869,English,Basic,
870,Hindi,Fluent,No
871,Arabic,Intermediate,
871,Hindi,Fluent,No
871,Tamil,Basic,
871,Tamil,Basic,
872,Arabic,Basic,
872,Korean,Advanced,No
873,Arabic,Basic,
873,Tamil,Intermediate,
873,Hebrew,Basic,
874,Arabic,Basic,
874,English,Intermediate,
874,French,Intermediate,
874,Arabic,Intermediate,
875,Hebrew,Intermediate,
876,French,Intermediate,
876,Hindi,Intermediate,
877,Sinhala,Basic,
877,Sinhala,Intermediate,
878,Sinhala,Advanced,No
879,Tagalog,Intermediate,
879,Hebrew,Basic,
879,Tagalog,Basic,
879,Italian,Advanced,
880,Arabic,Basic,
880,Italian,Basic,
881,Sinhala,Basic,
881,German,Basic,
881,Arabic,Advanced,No
882,Arabic,Intermediate,
882,Italian,Basic,
882,English,Advanced,No
883,Arabic,Basic,
883,English,Basic,
884,Sinhala,Basic,
885,Tamil,Basic,
886,Tamil,Intermediate,
886,Sinhala,Intermediate,
887,Sinhala,Basic,
888,Korean,Intermediate,
889,Arabic,Intermediate,
890,Tamil,Intermediate,
890,Korean,Intermediate,
890,Japanese,Basic,
891,Japanese,Basic,
891,Korean,Basic,
892,Arabic,Basic,
893,English,Fluent,Yes
893,Hebrew,Intermediate,
894,Sinhala,Basic,
895,English,Intermediate,
896,English,Basic,
897,Sinhala,Fluent,Yes
898,Tagalog,Intermediate,
898,Arabic,Advanced,No
898,Arabic,Basic,
899,English,Basic,
900,French,Basic,
900,Arabic,Basic,
901,English,Intermediate,
902,Tamil,Fluent,Yes
903,Sinhala,Basic,
904,Sinhala,Basic,
905,Hebrew,Basic,
906,Hindi,Advanced,No
906,English,Intermediate,
907,English,Fluent,Yes
907,English,Intermediate,
907,Tamil,Basic,
908,Hebrew,Basic,
909,Arabic,Intermediate,
909,English,Intermediate,
909,English,Fluent,No
910,Sinhala,Intermediate,
910,English,Intermediate,
911,Arabic,Intermediate,
912,English,Intermediate,
913,Sinhala,Intermediate,
913,English,Intermediate,
913,English,Advanced,
914,English,Basic,
915,Hebrew,Intermediate,
915,English,Basic,
915,Korean,Intermediate,
916,Sinhala,Basic,
917,German,Basic,
917,Tamil,Basic,
918,English,Basic,
919,Hindi,Basic,
919,Tamil,Intermediate,
919,Sinhala,Advanced,No
920,English,Advanced,
921,Sinhala,Basic,
921,English,Advanced,
922,English,Advanced,
923,English,Basic,
924,Tamil,Intermediate,
924,Sinhala,Basic,
925,English,Basic,
925,Japanese,Intermediate,
925,Hebrew,Fluent,No
926,Arabic,Intermediate,
926,English,Basic,
926,Sinhala,Basic,
927,Arabic,Fluent,Yes
928,Sinhala,Intermediate,
929,Tamil,Intermediate,
930,English,Basic,
930,English,Basic,
930,English,Basic,
931,English,Basic,
931,Tamil,Basic,
931,Tamil,Intermediate,
932,English,Intermediate,
932,Tamil,Basic,
932,English,Basic,
932,Tagalog,Basic,
933,Tamil,Advanced,No
934,Korean,Advanced,
935,Japanese,Basic,
936,Arabic,Basic,
937,English,Intermediate,
937,Hindi,Basic,
938,Sinhala,Basic,
939,Arabic,Intermediate,
939,Italian,Basic,
940,Japanese,Basic,
941,Arabic,Advanced,Yes
941,English,Basic,
942,Arabic,Basic,
942,Tagalog,Intermediate,
943,Hindi,Advanced,No
943,English,Basic,
944,Tamil,Basic,
944,Sinhala,Intermediate,
944,Arabic,Advanced,No
944,English,Basic,
945,English,Basic,
945,Arabic,Intermediate,
946,Arabic,Advanced,Yes
946,English,Basic,
947,English,Advanced,
947,Arabic,Basic,
947,Arabic,Fluent,Yes
948,Sinhala,Basic,
949,Arabic,Basic,
950,English,Basic,
950,Sinhala,Basic,
951,English,Intermediate,
952,Sinhala,Intermediate,
953,Hebrew,Fluent,Yes
953,Hindi,Intermediate,
953,Arabic,Intermediate,
954,Tamil,Intermediate,
955,English,Basic,
955,German,Basic,
955,English,Intermediate,
955,English,Basic,
956,Sinhala,Intermediate,
957,Tamil,Basic,
957,Arabic,Basic,
957,English,Intermediate,
957,English,Advanced,Yes
958,Arabic,Basic,
958,Arabic,Advanced,Yes
958,Arabic,Intermediate,
958,Arabic,Basic,
959,Tamil,Fluent,No
960,Tamil,Basic,
960,Tamil,Basic,
960,Sinhala,Advanced,Yes
960,Tagalog,Fluent,
961,Tamil,Intermediate,
961,Sinhala,Advanced,
962,Hebrew,Intermediate,
963,Arabic,Basic,
964,Arabic,Advanced,No
964,Sinhala,Basic,
965,Japanese,Advanced,No
965,English,Basic,
965,Sinhala,Basic,
966,Arabic,Basic,
966,Hindi,Intermediate,
967,Arabic,Intermediate,
968,Korean,Basic,
969,Korean,Advanced,No
969,Sinhala,Basic,
970,Hebrew,Advanced,No
971,Sinhala,Basic,
971,Sinhala,Basic,
972,Arabic,Fluent,No
973,Japanese,Basic,
974,Arabic,Intermediate,
974,Arabic,Intermediate,
975,Hindi,Fluent,No
976,Italian,Fluent,No
976,Arabic,Advanced,Yes
977,Korean,Basic,
977,English,Basic,
978,Arabic,Advanced,
979,Sinhala,Intermediate,
979,Arabic,Advanced,No
979,Arabic,Advanced,No
980,Hindi,Intermediate,
980,Arabic,Fluent,No
980,French,Intermediate,
981,English,Basic,
981,Tamil,Basic,
981,English,Intermediate,
982,Hindi,Basic,
982,Arabic,Fluent,No
982,Hebrew,Advanced,No
982,Hindi,Fluent,Yes
983,Italian,Advanced,No
984,English,Fluent,No
985,English,Basic,
986,Arabic,Basic,
987,Sinhala,Intermediate,
988,Arabic,Basic,
989,Hebrew,Intermediate,
990,Tamil,Intermediate,
990,English,Basic,
990,English,Basic,
991,English,Basic,
992,German,Basic,
993,Arabic,Intermediate,
993,English,Basic,
993,English,Basic,
993,Arabic,Intermediate,
994,Arabic,Intermediate,
995,Tamil,Basic,
996,Tamil,Advanced,No
996,Korean,Fluent,No
997,English,Advanced,
997,English,Intermediate,
998,English,Basic,
998,Arabic,Basic,
999,Tamil,Basic,
999,Italian,Intermediate,
1000,Hebrew,Advanced,
1000,Tamil,Intermediate,
1000,German,Advanced,Yes
1001,English,Intermediate,
1002,Sinhala,Basic,
1002,Hebrew,Fluent,No
1003,English,Basic,
1003,English,Intermediate,
1004,Hebrew,Intermediate,
1004,English,Advanced,No
1004,English,Advanced,Yes
1005,English,Intermediate,
1006,Tamil,Basic,
1006,English,Basic,
1007,Tagalog,Basic,
1007,Tamil,Intermediate,
1008,English,Intermediate,
1008,French,Basic,
1008,Hindi,Basic,
1009,English,Intermediate,
1010,Sinhala,Fluent,Yes
1010,Hindi,Basic,
1011,German,Basic,
1012,Arabic,Basic,
1012,Tamil,Basic,
1012,Arabic,Basic,
1012,Tamil,Intermediate,
1013,English,Advanced,No
1014,Tamil,Intermediate,
1014,Korean,Fluent,
1015,Arabic,Intermediate,
1015,Hebrew,Intermediate,
1015,English,Intermediate,
1015,English,Fluent,No
1016,Tamil,Basic,
1016,Tamil,Advanced,
1016,Tamil,Intermediate,
1016,Arabic,Intermediate,
1017,English,Basic,
1018,Tamil,Basic,
1019,English,Fluent,Yes
1020,Tamil,Intermediate,
1020,English,Basic,
1021,Sinhala,Advanced,
1021,Arabic,Intermediate,
1022,English,Fluent,
1022,Korean,Basic,
1023,Japanese,Advanced,No
1023,Sinhala,Intermediate,
1024,English,Advanced,Yes
1025,Hebrew,Intermediate,
1026,Arabic,Basic,
1026,English,Intermediate,
1026,Arabic,Basic,
1027,Tamil,Advanced,Yes
1027,Tamil,Basic,
1027,English,Basic,
1027,Arabic,Fluent,Yes
1028,Tamil,Intermediate,
1028,Tamil,Basic,
1029,Arabic,Fluent,No
1029,Sinhala,Basic,
1029,Korean,Fluent,No
1029,Tamil,Basic,
1030,Sinhala,Basic,
1030,Tagalog,Basic,
1031,Japanese,Intermediate,
1031,Italian,Fluent,Yes
1031,Tamil,Basic,
1032,Hebrew,Basic,
1032,German,Intermediate,
1032,French,Fluent,
1032,English,Basic,
1033,English,Advanced,No
1034,Hindi,Basic,
1034,English,Intermediate,
1034,English,Intermediate,
1035,Sinhala,Basic,
1036,English,Advanced,No
1036,Sinhala,Intermediate,
1036,Sinhala,Advanced,No
1036,Sinhala,Intermediate,
1037,English,Basic,
1037,Hindi,Fluent,
1037,Hindi,Intermediate,
1037,Arabic,Intermediate,
1038,Sinhala,Advanced,No
1038,Arabic,Intermediate,
1038,English,Basic,
1039,German,Basic,
1039,English,Basic,
1040,English,Advanced,
1041,English,Intermediate,
1042,German,Intermediate,
1042,English,Intermediate,
1042,Hebrew,Fluent,
1043,English,Basic,
1044,Hebrew,Fluent,No
1045,Sinhala,Basic,
1045,Arabic,Advanced,
1046,Arabic,Basic,
1047,German,Advanced,
1047,Sinhala,Basic,
1047,English,Intermediate,
1047,English,Basic,
1048,Tamil,Basic,
1048,Arabic,Intermediate,
1048,Japanese,Intermediate,
1049,English,Basic,
1050,German,Advanced,No
1050,Arabic,Intermediate,
1051,English,Basic,
1051,Hebrew,Basic,
1052,Arabic,Intermediate,
1052,Arabic,Advanced,Yes
1052,English,Intermediate,
1052,Arabic,Basic,
1053,German,Fluent,
1053,Hebrew,Intermediate,
1054,Tamil,Fluent,Yes
1054,Arabic,Fluent,Yes
1055,Tamil,Basic,
1055,Sinhala,Basic,
1056,Sinhala,Advanced,
1056,Sinhala,Advanced,No
