OLevelID,PersonalID,ExamName,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4,Subject5,Result5,Subject6,Result6,Subject7,Result7,Subject8,Result8,Subject9,Result9,Subject10,Result10
222,290,OLevel,1982,Science,W,History,S,Art,S,Sinhala,A,IT,A,Music,A,,,,,,,,
223,291,OLevel,2013,Mathematics,A,Commerce,B,History,W,Music,W,Geography,W,Tamil,B,IT,A,Science,B,Art,A,,
224,292,OLevel,2022,English,B,History,S,Mathematics,B,Music,S,Tamil,S,Science,W,Art,A,Sinhala,B,IT,A,Geography,S
225,293,OLevel,2019,History,S,Mathematics,B,English,C,Commerce,S,Sinhala,C,Science,B,Art,B,Geography,C,Tamil,B,IT,C
226,294,OLevel,1985,Science,C,History,C,Commerce,W,Mathematics,B,IT,A,Geography,W,Sinhala,W,Art,B,Tamil,B,English,S
227,295,OLevel,2019,English,S,Science,B,Mathematics,S,Music,B,Tamil,C,IT,C,,,,,,,,
228,296,OLevel,2014,Mathematics,B,IT,B,English,C,History,B,Music,C,Commerce,B,,,,,,,,
229,297,OLevel,2007,English,A,Music,B,Tamil,C,Geography,B,IT,B,Art,B,Mathematics,A,Science,B,,,,
230,299,OLevel,2020,Art,S,Mathematics,S,Commerce,B,Science,W,Tamil,A,Geography,C,IT,B,,,,,,
231,300,OLevel,1983,Sinhala,B,Music,S,Tamil,S,Science,W,Art,B,History,A,,,,,,,,
232,301,OLevel,2000,Art,C,History,B,IT,C,Sinhala,B,Commerce,S,Tamil,B,Geography,B,Science,W,English,C,Mathematics,W
233,302,OLevel,2023,Science,W,Commerce,A,Art,C,Mathematics,C,Geography,S,IT,W,Sinhala,A,History,S,Music,S,,
234,303,OLevel,2021,Commerce,B,Geography,C,IT,B,Sinhala,C,Tamil,S,English,C,Music,B,Science,B,History,B,Art,C
235,304,OLevel,2016,Music,C,Commerce,C,Tamil,C,English,B,Art,S,Geography,S,Mathematics,W,Science,B,,,,
236,307,OLevel,1995,Sinhala,B,Mathematics,S,English,A,Art,B,Commerce,S,Tamil,A,,,,,,,,
237,308,OLevel,2019,English,B,IT,C,Mathematics,C,Tamil,B,Art,B,Sinhala,A,Commerce,C,History,W,Science,S,,
238,309,OLevel,2022,Music,S,Geography,B,Art,C,Science,S,Mathematics,B,History,B,IT,C,Commerce,A,Tamil,B,,
239,310,OLevel,2004,Science,A,Commerce,C,IT,A,Geography,B,Music,B,Mathematics,S,Art,S,History,S,,,,
240,311,OLevel,1981,Sinhala,C,English,C,Geography,C,Music,S,Tamil,B,IT,S,,,,,,,,
241,312,OLevel,1985,Sinhala,S,History,C,Art,B,Science,A,Music,B,Mathematics,S,English,C,Commerce,B,,,,
242,316,OLevel,2008,Art,S,Geography,B,IT,B,Tamil,C,Commerce,W,Mathematics,S,Science,B,Music,S,History,A,Sinhala,C
243,317,OLevel,2008,Art,C,Mathematics,W,Tamil,B,Science,B,Sinhala,B,IT,B,English,C,,,,,,
244,318,OLevel,2004,Art,C,Geography,A,Sinhala,A,Science,C,Music,S,Commerce,C,Tamil,A,History,W,IT,C,Mathematics,C
245,319,OLevel,1991,Geography,C,Sinhala,B,Tamil,S,English,B,Mathematics,B,IT,S,Music,A,Science,B,Commerce,W,History,B
246,320,OLevel,1995,Sinhala,A,History,B,Commerce,C,Mathematics,S,Music,A,Science,B,English,C,IT,B,Tamil,A,,
247,321,OLevel,2007,Mathematics,W,English,A,Geography,C,Art,S,IT,S,Commerce,C,Sinhala,C,History,A,Science,S,,
248,322,OLevel,2015,Geography,W,Science,A,Sinhala,S,Art,S,Music,A,Commerce,A,IT,A,Tamil,W,History,W,Mathematics,S
249,323,OLevel,2002,Tamil,B,Commerce,C,Science,S,Geography,A,Music,C,English,A,Mathematics,W,,,,,,
250,324,OLevel,2000,Tamil,C,Sinhala,B,Mathematics,S,History,W,Art,A,Commerce,B,,,,,,,,
251,325,OLevel,1992,Tamil,B,Science,C,Art,A,Mathematics,B,History,C,Geography,A,Music,S,IT,C,Commerce,C,,
252,326,OLevel,1989,IT,S,Science,A,History,B,Tamil,C,Art,A,Commerce,B,Sinhala,S,English,A,Mathematics,C,Geography,B
253,327,OLevel,2022,History,B,Mathematics,C,Geography,B,Science,C,Art,C,Commerce,A,IT,S,English,B,Sinhala,W,Music,B
254,328,OLevel,2019,Science,W,Art,B,Geography,B,Commerce,B,IT,A,Music,B,Sinhala,W,Tamil,W,,,,
255,329,OLevel,2001,Geography,W,Commerce,A,Tamil,B,Mathematics,A,Science,A,Sinhala,C,English,B,,,,,,
256,330,OLevel,1985,History,S,Geography,B,Science,S,Commerce,C,Sinhala,B,Mathematics,C,,,,,,,,
257,331,OLevel,2014,IT,B,Tamil,B,Music,S,Art,B,Geography,C,English,B,,,,,,,,
258,332,OLevel,1996,History,B,Mathematics,S,Music,W,Science,B,Commerce,B,IT,A,Tamil,W,,,,,,
259,333,OLevel,1992,Commerce,S,Sinhala,C,English,C,Mathematics,C,Science,A,Geography,C,IT,W,Art,B,Music,A,,
260,335,OLevel,1990,Mathematics,W,Sinhala,C,History,A,Tamil,B,English,C,Geography,S,,,,,,,,
261,336,OLevel,2021,Mathematics,W,IT,W,History,W,Science,C,Art,B,Tamil,C,Sinhala,W,English,B,,,,
262,338,OLevel,1985,Art,S,IT,A,Tamil,S,Science,A,Commerce,W,Music,B,Geography,B,English,B,Mathematics,S,,
263,340,OLevel,1982,Mathematics,A,Music,C,IT,B,Sinhala,A,Art,W,Geography,S,History,S,English,B,Tamil,B,,
264,341,OLevel,2023,Geography,W,History,C,English,C,Science,B,Commerce,S,Sinhala,C,IT,C,Art,A,Tamil,B,,
265,342,OLevel,1996,Sinhala,W,English,S,IT,C,Science,C,Music,A,Geography,B,Commerce,A,Art,W,History,B,Tamil,B
266,343,OLevel,1998,History,B,English,S,IT,B,Science,B,Sinhala,C,Music,S,Geography,A,Tamil,B,Mathematics,B,,
267,345,OLevel,1992,English,C,Sinhala,W,History,B,Science,B,Art,B,Music,S,Commerce,S,IT,C,,,,
268,346,OLevel,1987,Music,A,English,B,Science,B,Tamil,B,Geography,B,History,B,Mathematics,C,IT,S,Sinhala,S,Commerce,S
269,347,OLevel,1992,English,A,Mathematics,A,Sinhala,C,IT,C,Art,C,Science,S,Tamil,B,,,,,,
270,348,OLevel,2024,Music,B,Art,W,Science,B,IT,C,Commerce,W,English,B,Mathematics,B,History,B,,,,
271,349,OLevel,2007,Mathematics,A,Science,C,Music,C,Art,B,Geography,C,Tamil,B,,,,,,,,
272,350,OLevel,1991,Science,W,History,S,Tamil,C,Mathematics,C,Geography,S,Art,C,Sinhala,S,Music,B,Commerce,A,IT,A
273,351,OLevel,2024,English,B,Science,A,Art,C,Geography,C,Mathematics,C,Music,C,History,C,IT,A,,,,
274,352,OLevel,1981,IT,C,English,S,Mathematics,A,Geography,S,Sinhala,C,Science,S,History,B,Tamil,A,,,,
275,354,OLevel,1980,Science,B,Geography,C,Tamil,C,Music,W,Art,B,English,C,,,,,,,,
276,355,OLevel,1980,Science,B,History,C,Commerce,S,IT,B,Mathematics,C,Sinhala,S,Geography,A,English,C,Art,W,Tamil,W
277,356,OLevel,1983,Sinhala,S,Tamil,S,IT,B,Geography,S,History,B,Science,C,,,,,,,,
278,357,OLevel,2008,Sinhala,B,Commerce,S,Art,C,Tamil,W,Geography,A,English,S,Mathematics,B,Music,A,Science,C,IT,B
279,358,OLevel,2021,Commerce,A,Science,S,IT,A,Music,S,English,B,Art,B,History,B,Tamil,B,,,,
280,359,OLevel,1993,Geography,S,Music,C,Sinhala,C,Tamil,B,Science,C,History,W,,,,,,,,
281,360,OLevel,2024,English,S,Music,C,IT,S,Art,A,Geography,A,Science,B,Sinhala,A,,,,,,
282,362,OLevel,1991,Sinhala,A,Geography,S,Mathematics,C,History,W,English,C,IT,S,Commerce,S,Music,S,Art,B,,
283,363,OLevel,1987,English,A,History,C,Music,W,Geography,A,Mathematics,B,Sinhala,C,Commerce,C,IT,C,Art,W,Science,A
284,364,OLevel,2002,History,W,Music,A,Tamil,C,Science,C,Commerce,B,Geography,A,Art,C,,,,,,
285,365,OLevel,1991,Art,B,Science,C,Sinhala,B,IT,W,History,C,Geography,B,Tamil,A,Commerce,C,,,,
286,366,OLevel,2005,English,A,Tamil,B,Science,W,Art,W,Geography,S,Sinhala,B,IT,B,,,,,,
287,367,OLevel,2002,Commerce,B,Sinhala,A,IT,C,English,S,Geography,B,Mathematics,A,Science,B,Music,B,,,,
288,368,OLevel,1980,Mathematics,W,Tamil,S,Sinhala,A,Science,A,Art,S,IT,W,Commerce,S,Geography,B,,,,
289,371,OLevel,2017,Art,B,IT,A,Mathematics,C,Science,A,History,C,Tamil,A,Sinhala,W,,,,,,
290,373,OLevel,2013,Geography,C,Music,C,History,A,IT,S,Sinhala,A,Mathematics,C,Art,B,English,S,,,,
291,374,OLevel,1994,Sinhala,C,History,B,English,B,IT,A,Music,B,Tamil,A,,,,,,,,
292,375,OLevel,1990,Mathematics,W,Music,A,English,A,IT,B,Geography,S,Tamil,C,Science,C,,,,,,
293,377,OLevel,1992,English,S,Science,C,Sinhala,A,Commerce,B,Geography,A,Mathematics,W,Tamil,C,History,S,Music,B,,
294,378,OLevel,2025,History,W,Commerce,C,Sinhala,W,Mathematics,C,Tamil,A,Music,B,IT,S,,,,,,
295,379,OLevel,2011,Tamil,A,Geography,C,Mathematics,C,Sinhala,C,Commerce,S,IT,A,,,,,,,,
296,380,OLevel,1994,Art,B,English,B,History,C,Mathematics,C,Music,A,Geography,W,Tamil,A,IT,S,Commerce,A,,
297,381,OLevel,2003,IT,C,Mathematics,W,Commerce,B,Science,B,Sinhala,B,Tamil,A,Music,W,,,,,,
298,383,OLevel,1998,Music,W,Geography,C,History,S,Science,W,Sinhala,S,Art,C,English,W,Commerce,A,,,,
299,384,OLevel,1994,Tamil,S,Geography,C,IT,W,English,C,Art,W,Music,S,,,,,,,,
300,385,OLevel,2016,Tamil,B,Mathematics,A,English,B,Science,W,Art,W,IT,A,Music,B,,,,,,
301,386,OLevel,2006,Sinhala,C,Geography,C,Music,S,Art,B,Mathematics,C,English,C,History,W,Science,S,,,,
302,387,OLevel,2002,Art,S,Sinhala,C,IT,S,Music,S,History,C,Commerce,B,Tamil,S,Science,B,,,,
303,388,OLevel,2002,Mathematics,B,Art,B,Music,A,IT,C,Sinhala,C,Commerce,S,English,A,Science,A,Geography,C,Tamil,A
304,389,OLevel,2022,Commerce,B,Art,C,Tamil,C,Mathematics,C,IT,C,English,S,Science,B,Sinhala,C,Geography,A,,
305,390,OLevel,2009,Commerce,C,Mathematics,B,Geography,B,Science,A,IT,S,Tamil,S,English,A,Music,C,,,,
306,392,OLevel,1997,Tamil,C,IT,B,History,B,Geography,A,Science,W,Commerce,S,,,,,,,,
307,393,OLevel,1981,Sinhala,B,IT,B,English,C,Science,S,Mathematics,W,Tamil,A,Commerce,B,History,S,,,,
308,396,OLevel,1990,Mathematics,S,History,A,Music,W,Tamil,B,Science,A,English,A,Sinhala,B,Geography,B,IT,S,Commerce,S
309,398,OLevel,2008,History,S,Science,B,Geography,C,Commerce,C,Mathematics,A,Art,C,IT,C,English,S,,,,
310,399,OLevel,2011,Commerce,A,Science,W,Geography,S,Art,C,Mathematics,W,History,C,English,S,,,,,,
311,400,OLevel,2005,English,W,Science,C,IT,B,Art,C,History,B,Sinhala,C,Mathematics,A,Geography,B,Commerce,S,Tamil,C
312,401,OLevel,2010,Science,W,History,B,English,C,Sinhala,B,Music,W,IT,A,Geography,S,Art,A,,,,
313,404,OLevel,2007,Music,S,Commerce,S,English,A,Geography,B,Mathematics,B,IT,C,,,,,,,,
314,405,OLevel,1989,Geography,B,IT,C,Tamil,A,Art,B,Sinhala,C,English,S,Science,B,History,C,Commerce,B,Mathematics,S
315,406,OLevel,1983,English,B,Music,W,Art,A,Commerce,A,Geography,S,IT,B,History,B,Science,B,,,,
316,407,OLevel,2003,Science,B,English,B,Tamil,S,Art,W,Commerce,S,Music,C,Mathematics,A,IT,C,,,,
317,408,OLevel,1985,Sinhala,A,Music,C,Art,B,Mathematics,C,Commerce,C,Geography,A,,,,,,,,
318,409,OLevel,2010,Art,B,Tamil,C,Geography,B,English,B,IT,S,Science,A,History,A,Commerce,B,Music,B,Sinhala,C
319,410,OLevel,1999,Music,B,Commerce,C,Science,S,Geography,S,Sinhala,S,Tamil,A,,,,,,,,
320,411,OLevel,1997,Art,B,IT,S,English,S,Science,B,Music,A,History,B,Tamil,S,Sinhala,C,,,,
321,412,OLevel,1990,Science,W,Geography,C,Sinhala,C,Art,C,History,W,English,B,,,,,,,,
322,413,OLevel,2013,Geography,C,Music,A,Mathematics,C,Sinhala,A,Tamil,B,Art,B,Commerce,B,IT,S,History,A,,
323,414,OLevel,2009,IT,A,Geography,A,Commerce,A,Science,A,History,W,Sinhala,B,Tamil,C,,,,,,
324,415,OLevel,1983,Mathematics,W,Tamil,B,IT,B,Science,B,Sinhala,A,History,W,Art,B,Music,C,Commerce,B,,
325,416,OLevel,2014,Geography,C,Art,C,Mathematics,C,Commerce,B,English,A,Tamil,C,,,,,,,,
326,417,OLevel,2025,Tamil,B,Commerce,W,Art,A,Geography,S,Science,C,Music,A,IT,S,Sinhala,W,,,,
327,418,OLevel,2013,Science,B,IT,C,Geography,B,Music,C,Sinhala,B,Mathematics,B,,,,,,,,
328,419,OLevel,1980,Tamil,B,History,S,IT,W,Geography,C,Commerce,A,Art,C,Sinhala,S,Music,S,,,,
329,420,OLevel,1989,Geography,S,Sinhala,B,Music,S,Commerce,W,Mathematics,S,English,A,History,C,Science,B,,,,
330,421,OLevel,2022,Sinhala,A,History,W,Tamil,S,Mathematics,B,Science,B,English,S,Music,W,Art,S,IT,A,,
331,423,OLevel,2003,Music,B,Commerce,A,Sinhala,W,Art,S,Tamil,A,Mathematics,W,,,,,,,,
332,424,OLevel,2020,Sinhala,A,English,B,History,A,Mathematics,S,IT,C,Tamil,C,Art,S,Geography,A,Music,S,,
333,425,OLevel,1990,Art,B,Commerce,C,English,B,Sinhala,C,Science,S,Mathematics,S,IT,C,Geography,S,History,C,,
334,426,OLevel,1982,Music,B,English,C,Science,S,IT,A,Tamil,B,Commerce,B,History,A,,,,,,
335,429,OLevel,1989,History,S,Sinhala,B,Science,S,IT,S,Geography,A,Music,C,,,,,,,,
336,432,OLevel,1995,Music,A,Commerce,C,IT,A,Mathematics,B,Art,W,Science,S,,,,,,,,
337,433,OLevel,2018,Sinhala,S,History,W,Geography,C,Science,C,IT,A,English,S,,,,,,,,
338,435,OLevel,2014,Music,W,Commerce,A,Tamil,S,Geography,W,Sinhala,W,Mathematics,W,Art,B,,,,,,
339,436,OLevel,2006,Mathematics,S,Science,C,History,B,English,S,Commerce,A,Tamil,C,Music,B,,,,,,
340,438,OLevel,1994,Mathematics,B,Commerce,A,Geography,W,Art,A,History,A,Sinhala,A,Science,B,,,,,,
341,439,OLevel,1985,Commerce,A,Art,C,Sinhala,A,Mathematics,C,English,S,History,A,,,,,,,,
342,440,OLevel,1994,Commerce,S,History,A,Music,C,Geography,C,Science,C,Mathematics,W,Tamil,W,,,,,,
343,441,OLevel,1982,English,S,History,C,Mathematics,B,Geography,B,Music,B,Art,S,Sinhala,C,,,,,,
344,442,OLevel,1982,IT,B,Art,C,Music,A,Geography,A,English,S,Commerce,B,Sinhala,B,Science,C,,,,
345,443,OLevel,1995,Science,A,Mathematics,C,Commerce,W,Music,S,History,A,IT,A,,,,,,,,
346,444,OLevel,1988,IT,A,Music,B,Mathematics,W,Science,C,Geography,A,Art,A,Commerce,B,History,C,,,,
347,445,OLevel,1985,English,C,Sinhala,S,Geography,C,Science,B,Commerce,W,History,S,Mathematics,A,Music,A,,,,
348,446,OLevel,2015,Science,A,Sinhala,W,History,S,Commerce,S,Geography,W,Mathematics,C,Art,C,,,,,,
349,447,OLevel,1997,Science,B,Sinhala,C,Tamil,C,Music,W,IT,B,Commerce,B,History,B,Art,C,Mathematics,A,,
350,448,OLevel,2024,Mathematics,C,Science,S,Commerce,B,Geography,C,English,A,Art,S,History,B,,,,,,
351,449,OLevel,1988,Music,C,English,A,Commerce,C,Mathematics,A,IT,C,Art,C,Science,B,,,,,,
352,450,OLevel,2016,Commerce,C,Music,C,Mathematics,S,Tamil,C,History,B,IT,B,,,,,,,,
353,451,OLevel,1980,Sinhala,S,IT,S,Mathematics,B,Commerce,A,Art,W,Tamil,S,English,W,,,,,,
354,452,OLevel,2003,Art,C,Geography,C,Sinhala,B,Mathematics,B,Tamil,B,Music,S,,,,,,,,
355,453,OLevel,2005,Mathematics,B,Sinhala,B,Music,C,IT,S,History,B,Commerce,A,,,,,,,,
356,454,OLevel,1992,English,A,Music,W,IT,A,Commerce,A,Geography,S,Science,S,Tamil,W,Sinhala,A,History,A,,
357,455,OLevel,2020,Commerce,A,Geography,B,English,A,Science,B,Mathematics,S,Sinhala,S,Music,B,,,,,,
358,456,OLevel,2007,Geography,A,Science,S,Commerce,B,Art,B,Sinhala,B,IT,A,Music,B,Tamil,S,,,,
359,458,OLevel,2018,Music,A,Geography,C,Mathematics,B,IT,C,History,S,Tamil,C,Sinhala,A,Science,A,,,,
360,460,OLevel,2010,Art,C,Sinhala,C,Commerce,S,Geography,A,Mathematics,A,Science,B,,,,,,,,
361,461,OLevel,2023,Science,W,IT,B,Geography,A,English,S,Commerce,A,Mathematics,C,History,A,Music,B,,,,
362,462,OLevel,2012,Music,S,Commerce,B,Mathematics,C,Tamil,C,IT,W,Art,S,,,,,,,,
363,463,OLevel,2008,English,B,History,C,Mathematics,A,IT,A,Sinhala,C,Commerce,C,Tamil,A,Art,B,Geography,S,Science,C
364,465,OLevel,1999,History,C,Geography,C,Commerce,S,English,C,Mathematics,B,Tamil,B,Science,A,Sinhala,S,,,,
365,466,OLevel,2024,IT,A,Mathematics,B,Commerce,C,Geography,C,Art,C,Science,S,History,B,Tamil,A,Music,B,English,B
366,467,OLevel,1984,Music,B,Commerce,B,Science,A,History,B,Art,C,Geography,B,Sinhala,A,,,,,,
367,468,OLevel,2018,IT,C,Sinhala,B,English,B,Mathematics,B,Music,W,Art,W,Geography,C,Tamil,A,Science,B,History,B
368,469,OLevel,2018,Sinhala,A,Geography,S,History,W,Commerce,A,Tamil,C,Art,S,IT,B,,,,,,
369,470,OLevel,2011,English,C,History,S,Art,S,Geography,C,Commerce,A,IT,C,Mathematics,A,Music,A,Sinhala,B,Tamil,B
370,472,OLevel,1982,History,S,Science,C,Tamil,B,Mathematics,B,Art,B,IT,A,Sinhala,A,Commerce,C,English,B,Music,B
371,473,OLevel,2025,History,S,Mathematics,C,Music,W,IT,C,English,W,Science,B,,,,,,,,
372,474,OLevel,1993,History,A,Commerce,W,Tamil,C,Geography,A,Science,W,Music,C,Art,S,Sinhala,C,,,,
373,475,OLevel,1990,Sinhala,A,Mathematics,C,Tamil,C,Geography,S,English,A,IT,A,Music,A,Science,B,Commerce,C,Art,B
374,477,OLevel,1992,IT,B,Sinhala,C,Science,B,Tamil,S,Music,C,Commerce,W,Geography,A,,,,,,
375,478,OLevel,2017,English,B,Sinhala,C,Geography,A,Music,S,Tamil,S,History,S,,,,,,,,
376,479,OLevel,1997,Geography,S,IT,C,History,S,Art,C,Music,W,Commerce,W,Sinhala,W,,,,,,
377,481,OLevel,2002,Science,B,Geography,A,Tamil,C,Music,C,Commerce,W,History,W,Mathematics,W,IT,A,Art,S,,
378,482,OLevel,1995,English,S,Commerce,A,Geography,C,IT,W,Art,C,Music,B,Sinhala,S,,,,,,
379,483,OLevel,1996,Commerce,C,English,A,Geography,B,History,A,Sinhala,A,Tamil,S,IT,A,Mathematics,C,Music,B,Science,S
380,485,OLevel,1980,Mathematics,A,Geography,B,Commerce,A,History,A,Art,B,English,W,,,,,,,,
381,486,OLevel,2020,IT,S,Science,A,Art,B,History,C,English,C,Geography,S,Sinhala,A,,,,,,
382,487,OLevel,1996,Music,C,Tamil,S,Art,B,IT,W,English,S,Mathematics,B,,,,,,,,
383,489,OLevel,2000,Sinhala,C,Commerce,B,Art,B,Science,C,History,B,Music,W,,,,,,,,
384,490,OLevel,2017,Science,B,Geography,C,Tamil,C,Art,B,English,S,History,S,,,,,,,,
385,491,OLevel,2009,Geography,C,English,A,Tamil,S,Mathematics,B,Art,C,History,B,IT,B,Commerce,S,Science,S,,
386,492,OLevel,1996,Tamil,A,Science,A,Sinhala,B,IT,B,Mathematics,C,Commerce,B,Art,B,,,,,,
387,493,OLevel,2020,Commerce,W,Art,C,Tamil,C,Sinhala,B,History,B,English,C,,,,,,,,
388,494,OLevel,2020,Tamil,S,Art,B,History,W,English,S,Sinhala,B,Science,B,IT,S,Geography,C,Music,A,Mathematics,A
389,495,OLevel,2019,Art,C,Music,C,Geography,S,Mathematics,B,History,A,English,S,,,,,,,,
390,496,OLevel,1987,Art,A,History,W,Music,C,Commerce,B,English,W,Sinhala,W,,,,,,,,
391,497,OLevel,2003,IT,C,History,C,Geography,S,Music,B,Tamil,C,English,A,Commerce,B,Sinhala,A,,,,
392,498,OLevel,2000,Geography,B,Art,S,Tamil,B,Science,C,IT,A,Mathematics,S,Music,B,Commerce,S,,,,
393,499,OLevel,1985,IT,C,Music,A,Mathematics,A,Art,A,Science,C,Tamil,C,Sinhala,A,History,S,Geography,W,,
394,500,OLevel,1999,Tamil,C,Music,B,Sinhala,C,Commerce,A,English,C,Geography,C,History,B,,,,,,
395,501,OLevel,1997,Mathematics,B,IT,A,Science,B,Art,B,Commerce,B,Tamil,S,Music,A,English,C,Geography,W,,
396,502,OLevel,1991,Sinhala,B,Commerce,A,Tamil,A,IT,C,English,A,Mathematics,A,,,,,,,,
397,503,OLevel,2002,IT,B,Commerce,S,Mathematics,B,English,B,History,B,Sinhala,W,,,,,,,,
398,504,OLevel,2009,IT,S,Tamil,W,Mathematics,S,English,A,Music,A,Art,B,History,S,Geography,C,,,,
399,505,OLevel,1999,History,B,Science,S,Commerce,W,IT,A,Geography,A,Mathematics,B,Music,S,,,,,,
400,506,OLevel,1981,Mathematics,B,Art,C,Tamil,B,Science,S,Commerce,C,IT,S,Music,S,Sinhala,C,English,S,,
401,508,OLevel,1986,History,S,Tamil,A,Art,C,Commerce,C,Sinhala,B,Music,A,IT,B,Science,A,Mathematics,A,English,C
402,509,OLevel,1998,Tamil,A,Science,S,Sinhala,C,Music,W,History,A,Geography,B,Art,S,Commerce,A,,,,
403,510,OLevel,1989,Tamil,A,Art,C,History,W,English,C,IT,B,Mathematics,S,Music,A,,,,,,
404,511,OLevel,2005,Mathematics,A,Art,B,Science,W,Commerce,B,History,S,Geography,B,,,,,,,,
405,512,OLevel,2025,English,B,Science,B,Music,A,Geography,C,History,C,Tamil,C,Mathematics,C,Sinhala,B,IT,W,Commerce,W
406,513,OLevel,2015,IT,B,Music,S,Sinhala,A,Geography,A,Commerce,S,Science,W,English,W,Tamil,C,,,,
407,514,OLevel,2009,Sinhala,A,Tamil,A,Music,B,Geography,W,Mathematics,C,History,A,Science,S,IT,C,,,,
408,516,OLevel,1981,Art,B,Mathematics,W,Sinhala,S,Music,A,English,S,Geography,S,Tamil,A,,,,,,
409,518,OLevel,2015,English,C,Music,A,IT,C,Tamil,W,Geography,S,Commerce,A,Art,B,Sinhala,C,,,,
410,519,OLevel,1996,English,B,History,S,Sinhala,B,Music,B,Tamil,S,Art,S,Geography,C,Mathematics,B,,,,
411,522,OLevel,1983,English,B,Art,C,Music,A,Science,S,Sinhala,B,Tamil,A,IT,C,History,B,Mathematics,B,,
412,523,OLevel,1992,Music,C,Geography,C,Tamil,A,Art,W,History,W,Mathematics,B,English,S,IT,S,,,,
413,524,OLevel,2000,English,S,Tamil,B,Science,C,Geography,B,Art,C,Sinhala,A,,,,,,,,
414,525,OLevel,1992,Science,B,Sinhala,S,History,B,Art,S,IT,B,Tamil,A,Commerce,B,Geography,C,Mathematics,W,,
415,526,OLevel,1986,Commerce,B,Geography,A,History,B,Mathematics,W,IT,C,Sinhala,B,Art,C,English,B,Science,S,Tamil,B
416,527,OLevel,1985,Mathematics,W,Science,B,Commerce,S,IT,C,Tamil,C,Geography,B,Art,C,Music,C,,,,
417,528,OLevel,2020,Sinhala,W,IT,W,English,C,Commerce,A,History,B,Music,C,,,,,,,,
418,530,OLevel,2020,Tamil,A,Sinhala,C,English,C,History,C,Mathematics,W,Science,S,Commerce,A,,,,,,
419,531,OLevel,2002,Geography,C,Tamil,W,Mathematics,W,Art,C,Science,S,Music,A,IT,C,Commerce,S,,,,
420,532,OLevel,2000,IT,A,Tamil,B,Geography,W,Science,A,Sinhala,B,Mathematics,A,English,S,,,,,,
421,533,OLevel,2021,Tamil,A,English,A,Art,C,Science,W,Mathematics,C,Commerce,B,IT,B,,,,,,
422,534,OLevel,2011,Mathematics,S,History,S,Music,B,Commerce,W,Science,A,Geography,B,Art,W,Tamil,S,English,C,IT,B
423,535,OLevel,1998,Geography,A,Science,W,Music,B,Art,W,English,C,History,C,Tamil,B,Commerce,A,,,,
424,536,OLevel,1990,Mathematics,S,Science,S,Commerce,B,Art,B,Music,A,Sinhala,C,Geography,C,English,C,IT,S,,
425,537,OLevel,2023,Tamil,W,Commerce,A,English,A,Science,W,History,B,Art,A,,,,,,,,
426,538,OLevel,1981,Commerce,B,English,B,Sinhala,A,Art,A,Music,W,IT,A,Science,A,Tamil,S,History,C,Geography,S
427,539,OLevel,2008,Commerce,W,English,C,IT,C,History,W,Mathematics,B,Science,A,Geography,B,Tamil,B,,,,
428,540,OLevel,2020,History,B,Tamil,S,Commerce,C,Art,B,English,A,IT,A,,,,,,,,
429,541,OLevel,2002,Art,B,IT,A,Science,S,Tamil,B,English,A,Geography,A,Music,A,Sinhala,B,Commerce,B,Mathematics,C
430,542,OLevel,2009,Art,C,Science,C,Sinhala,B,Commerce,B,History,B,Tamil,A,Mathematics,S,Geography,B,,,,
431,543,OLevel,2007,Geography,A,IT,A,Science,C,Music,W,Tamil,A,Mathematics,W,English,A,,,,,,
432,544,OLevel,1992,IT,B,Music,A,Mathematics,C,Sinhala,A,Tamil,S,Geography,C,Science,B,English,S,,,,
433,546,OLevel,2025,Music,S,English,A,Art,B,Mathematics,A,Sinhala,A,Geography,A,Commerce,C,,,,,,
434,547,OLevel,2004,Sinhala,B,English,B,Mathematics,C,Commerce,C,Tamil,C,Art,B,Music,W,Geography,B,,,,
435,549,OLevel,1997,Science,S,Mathematics,S,English,C,IT,B,Art,A,Tamil,W,Music,C,History,C,,,,
436,550,OLevel,1984,Commerce,S,Science,A,Sinhala,C,IT,S,Music,S,Mathematics,A,Geography,C,,,,,,
437,551,OLevel,2019,Tamil,S,IT,C,Science,B,Commerce,W,Music,B,Sinhala,B,English,C,Geography,C,Mathematics,W,,
438,552,OLevel,2025,Tamil,S,Art,S,History,B,Sinhala,C,English,W,Music,B,Mathematics,B,Geography,A,Science,S,,
439,553,OLevel,2006,Geography,B,Art,C,Music,S,History,S,Tamil,A,Commerce,A,IT,C,English,W,Sinhala,A,Mathematics,B
440,554,OLevel,2023,Sinhala,C,Geography,C,Commerce,B,IT,B,Tamil,A,History,W,Art,S,English,S,Science,C,Music,C
441,555,OLevel,2016,Art,B,Commerce,A,History,C,IT,B,Geography,B,Science,A,Tamil,A,,,,,,
442,557,OLevel,2012,Music,B,Science,C,Art,W,IT,C,Mathematics,B,English,C,Tamil,B,Sinhala,B,Commerce,C,,
443,558,OLevel,2017,Mathematics,B,IT,S,Music,B,Commerce,W,Art,W,Science,B,Sinhala,A,,,,,,
444,560,OLevel,1997,English,S,History,B,Art,S,Tamil,C,Geography,B,Science,W,Sinhala,A,Commerce,C,Mathematics,B,,
