SkillID,JobID,SkillName,ProficiencyLevel
884,312,Caregiving,Intermediate
885,312,Home Cleaning,Advanced
886,312,Childcare,Intermediate
887,312,Housekeeping,Advanced
888,312,Cooking,Advanced
889,313,Welding,Intermediate
890,313,Masonry,Basic
891,313,Construction Supervision,Advanced
892,314,Cooking,Advanced
893,315,Teaching Assistance,Advanced
894,316,Packing,Basic
895,316,Logistics Coordination,Intermediate
896,316,Inventory Management,Intermediate
897,317,Garment Quality Control,Intermediate
898,318,Welding,Intermediate
899,318,Tiling,Intermediate
900,319,Shuttering Carpentry,Advanced
901,319,Plumbing,Advanced
902,320,Caregiving,Basic
903,321,Textile Machine Operation,Basic
904,322,Health Aide,Advanced
905,322,Nursing,Intermediate
906,322,Caregiving,Advanced
907,322,Elderly Care,Intermediate
908,322,Childcare,Intermediate
909,323,Garment Quality Control,Intermediate
910,323,Textile Machine Operation,Basic
911,323,Tailoring,Intermediate
912,323,Sewing,Intermediate
913,324,Caregiving,Intermediate
914,324,Cooking,Advanced
915,324,Home Cleaning,Advanced
916,324,Laundry,Basic
917,325,Housekeeping,Advanced
918,325,Childcare,Advanced
919,325,Home Cleaning,Advanced
920,326,Welding,Intermediate
921,326,Bar Bending,Intermediate
922,326,Painting,Advanced
923,327,Packing,Intermediate
924,327,Logistics Coordination,Advanced
925,328,Elderly Care,Advanced
926,328,Health Aide,Intermediate
927,328,Childcare,Intermediate
928,328,Nursing,Basic
929,328,Patient Care,Advanced
930,329,Childcare,Advanced
931,330,Caregiving,Basic
932,331,Plumbing,Advanced
933,331,Construction Supervision,Advanced
934,331,Masonry,Basic
935,331,Welding,Basic
936,332,First Aid,Intermediate
937,332,Patient Care,Advanced
938,333,Cooking,Intermediate
939,333,Housekeeping,Advanced
940,333,Childcare,Advanced
941,333,Caregiving,Intermediate
942,333,Laundry,Basic
943,334,Childcare,Intermediate
944,334,Health Aide,Intermediate
945,334,First Aid,Intermediate
946,334,Patient Care,Intermediate
947,335,Textile Machine Operation,Intermediate
948,335,Garment Quality Control,Advanced
949,335,Sewing,Basic
950,336,Data Entry,Intermediate
951,336,IT Skills,Advanced
952,336,Administrative Support,Basic
953,336,Accounting,Basic
954,337,Cooking,Advanced
955,337,Home Cleaning,Intermediate
956,337,Laundry,Advanced
957,337,Housekeeping,Advanced
958,338,Caregiving,Basic
959,339,Bookkeeping,Basic
960,339,Accounting,Advanced
961,339,Administrative Support,Advanced
962,339,MS Office,Basic
963,340,Farming,Intermediate
964,340,Inventory Management,Advanced
965,340,Nursing,Intermediate
966,341,Painting,Advanced
967,341,Bar Bending,Advanced
968,341,Construction Supervision,Basic
969,341,Electrical,Basic
970,342,Metal Fabrication,Basic
971,342,Welding,Intermediate
972,343,Facility Maintenance,Basic
973,343,Janitorial Skills,Advanced
974,344,Bar Bending,Basic
975,344,Carpentry,Advanced
976,344,Shuttering Carpentry,Advanced
977,344,Construction Supervision,Intermediate
978,345,First Aid,Advanced
979,345,Patient Care,Advanced
980,346,Sewing,Basic
981,347,Machine Operation,Advanced
982,347,Welding,Advanced
983,347,Metal Fabrication,Intermediate
984,347,Quality Inspection,Basic
985,348,Nursing,Intermediate
986,348,Elderly Care,Basic
987,348,Caregiving,Intermediate
988,348,Childcare,Basic
989,349,Textile Machine Operation,Basic
990,349,Tailoring,Advanced
991,349,Garment Quality Control,Advanced
992,350,Bar Bending,Advanced
993,350,Carpentry,Intermediate
994,351,Laundry,Intermediate
995,352,Garment Quality Control,Basic
996,352,Textile Machine Operation,Basic
997,353,Inventory Management,Basic
998,353,Packing,Basic
999,353,Logistics Coordination,Advanced
1000,354,Guest Relations,Advanced
1001,355,Textile Machine Operation,Intermediate
1002,355,Garment Quality Control,Advanced
1003,355,Sewing,Intermediate
1004,355,Tailoring,Basic
1005,356,First Aid,Basic
1006,356,Nursing,Basic
1007,357,Quality Inspection,Advanced
1008,357,Machine Operation,Basic
1009,357,Welding,Advanced
1010,358,Livestock Management,Intermediate
1011,358,Fishing,Intermediate
1012,358,Farming,Intermediate
1013,359,Electrical,Advanced
1014,359,Tiling,Basic
1015,359,Welding,Advanced
1016,359,Plumbing,Advanced
1017,359,Construction Supervision,Intermediate
1018,360,Packing,Intermediate
1019,360,Inventory Management,Advanced
1020,360,Logistics Coordination,Intermediate
1021,361,Tailoring,Basic
1022,361,Textile Machine Operation,Intermediate
1023,361,Garment Quality Control,Intermediate
1024,361,Sewing,Intermediate
1025,362,Home Cleaning,Intermediate
1026,362,Housekeeping,Intermediate
1027,362,Laundry,Advanced
1028,362,Cooking,Intermediate
1029,363,Housekeeping,Advanced
1030,363,Childcare,Advanced
1031,363,Home Cleaning,Advanced
1032,363,Laundry,Intermediate
1033,364,Tailoring,Intermediate
1034,365,Laundry,Intermediate
1035,365,Kitchen Assistance,Intermediate
1036,365,Accounting,Basic
1037,365,Retail Sales,Intermediate
1038,365,Plumbing,Basic
1039,366,Housekeeping,Intermediate
1040,366,Cooking,Advanced
1041,366,Laundry,Basic
1042,366,Home Cleaning,Advanced
1043,367,Electrical,Intermediate
1044,367,Welding,Advanced
1045,367,Painting,Basic
1046,367,Construction Supervision,Basic
1047,368,Security Guarding,Basic
1048,369,Caregiving,Advanced
1049,369,Laundry,Basic
1050,370,Plumbing,Advanced
1051,371,Laundry,Intermediate
1052,372,Welding,Basic
1053,372,Tiling,Advanced
1054,372,Bar Bending,Advanced
1055,372,Shuttering Carpentry,Advanced
1056,372,Electrical,Intermediate
1057,373,Childcare,Advanced
1058,373,Hotel Housekeeping,Advanced
1059,374,Vehicle Maintenance,Basic
1060,374,Teaching Assistance,Basic
1061,374,Horticulture,Basic
1062,374,Fishing,Advanced
1063,374,Food Preparation,Advanced
1064,375,Caregiving,Intermediate
1065,375,First Aid,Intermediate
1066,376,Janitorial Skills,Basic
1067,376,Home Cleaning,Basic
1068,377,Textile Machine Operation,Intermediate
1069,378,Textile Machine Operation,Intermediate
1070,378,Tailoring,Advanced
1071,378,Sewing,Advanced
1072,379,Textile Machine Operation,Basic
1073,379,Garment Quality Control,Basic
1074,379,Tailoring,Advanced
1075,379,Sewing,Intermediate
1076,380,Banquet Service,Basic
1077,380,Barista Skills,Advanced
1078,380,Guest Relations,Advanced
1079,380,Hotel Housekeeping,Advanced
1080,381,Childcare,Advanced
1081,381,First Aid,Intermediate
1082,381,Nursing,Advanced
1083,381,Caregiving,Advanced
1084,382,Shuttering Carpentry,Basic
1085,382,Welding,Basic
1086,382,Carpentry,Intermediate
1087,382,Tiling,Basic
1088,382,Bar Bending,Basic
1089,383,Childcare,Intermediate
1090,383,Cooking,Intermediate
1091,383,Caregiving,Intermediate
1092,383,Housekeeping,Basic
1093,384,Horticulture,Advanced
1094,384,Livestock Management,Advanced
1095,384,Farming,Advanced
1096,384,Fishing,Intermediate
1097,385,Barista Skills,Basic
1098,385,Banquet Service,Advanced
1099,385,Kitchen Assistance,Advanced
1100,385,Hotel Housekeeping,Intermediate
1101,386,Livestock Management,Basic
1102,386,Horticulture,Basic
1103,386,Fishing,Intermediate
1104,386,Farming,Intermediate
1105,387,Delivery Driving,Advanced
1106,388,Childcare,Basic
1107,388,Caregiving,Basic
1108,389,CCTV Monitoring,Intermediate
1109,389,Security Guarding,Advanced
1110,390,Construction Supervision,Basic
1111,390,Shuttering Carpentry,Basic
1112,390,Electrical,Basic
1113,390,Tiling,Basic
1114,390,Bar Bending,Advanced
1115,391,Caregiving,Intermediate
1116,391,Childcare,Basic
1117,391,Housekeeping,Advanced
1118,391,Laundry,Advanced
1119,392,Driving,Intermediate
1120,392,Vehicle Maintenance,Advanced
1121,392,Heavy Vehicle Driving,Basic
1122,393,Fishing,Advanced
1123,394,Home Cleaning,Basic
1124,395,Masonry,Advanced
1125,396,Housekeeping,Intermediate
1126,396,Home Cleaning,Intermediate
1127,396,Cooking,Basic
1128,396,Childcare,Intermediate
1129,396,Caregiving,Intermediate
1130,397,Machine Operation,Advanced
1131,397,Quality Inspection,Advanced
1132,398,Vehicle Maintenance,Basic
1133,398,Driving,Basic
1134,399,Health Aide,Intermediate
1135,399,Elderly Care,Advanced
1136,399,Nursing,Basic
1137,399,Caregiving,Advanced
1138,400,Cooking,Basic
1139,400,Housekeeping,Basic
1140,400,Laundry,Basic
1141,400,Caregiving,Advanced
1142,401,Bar Bending,Advanced
1143,402,Laundry,Basic
1144,402,Caregiving,Advanced
1145,403,Sewing,Basic
1146,403,Garment Quality Control,Intermediate
1147,403,Textile Machine Operation,Basic
1148,404,Sewing,Advanced
1149,405,Electrical,Intermediate
1150,405,Plumbing,Advanced
1151,406,Janitorial Skills,Basic
1152,407,Banquet Service,Advanced
1153,407,Barista Skills,Basic
1154,407,Front Desk Operations,Advanced
1155,407,Hotel Housekeeping,Intermediate
1156,407,Guest Relations,Advanced
1157,408,Caregiving,Intermediate
1158,408,Housekeeping,Basic
1159,408,Home Cleaning,Advanced
1160,409,Inventory Management,Intermediate
1161,409,Customer Service,Intermediate
1162,409,Retail Sales,Basic
1163,410,Nursing,Basic
1164,410,First Aid,Basic
1165,411,Bar Bending,Intermediate
1166,411,Plumbing,Basic
1167,411,Electrical,Basic
1168,412,Bar Bending,Advanced
1169,412,Tiling,Advanced
1170,412,Construction Supervision,Advanced
1171,412,Masonry,Intermediate
1172,413,Housekeeping,Intermediate
1173,413,Cooking,Advanced
1174,414,Fishing,Basic
1175,414,Horticulture,Intermediate
1176,415,Laundry,Basic
1177,415,Childcare,Advanced
1178,416,Shuttering Carpentry,Intermediate
1179,416,Data Entry,Intermediate
1180,416,Electrical,Advanced
1181,416,Security Guarding,Intermediate
1182,416,Hairdressing,Basic
1183,417,Accounting,Advanced
1184,417,Fishing,Advanced
1185,417,Health Aide,Advanced
1186,418,Caregiving,Advanced
1187,418,Laundry,Advanced
1188,419,Tiling,Intermediate
1189,420,Scaffolding,Basic
1190,420,Caregiving,Advanced
1191,420,Beauty Therapy,Intermediate
1192,421,Tiling,Advanced
1193,421,Electrical,Intermediate
1194,421,Shuttering Carpentry,Intermediate
1195,422,Caregiving,Basic
1196,422,Housekeeping,Advanced
1197,422,Laundry,Intermediate
1198,423,Laundry,Intermediate
1199,423,Home Cleaning,Basic
1200,423,Childcare,Basic
1201,423,Caregiving,Intermediate
1202,423,Housekeeping,Advanced
1203,424,Barista Skills,Basic
1204,424,Kitchen Assistance,Advanced
1205,424,Serving,Intermediate
1206,424,Food Preparation,Intermediate
1207,425,Painting,Basic
1208,425,Shuttering Carpentry,Intermediate
1209,425,Electrical,Intermediate
1210,425,Carpentry,Advanced
1211,425,Masonry,Advanced
1212,426,Excel,Basic
1213,426,Bookkeeping,Basic
1214,426,Administrative Support,Intermediate
1215,426,IT Skills,Basic
1216,427,Childcare,Intermediate
1217,427,Cooking,Basic
1218,427,Caregiving,Basic
1219,428,Security Guarding,Advanced
1220,428,CCTV Monitoring,Advanced
1221,429,Nursing,Intermediate
1222,430,Construction Supervision,Intermediate
1223,430,Electrical,Intermediate
1224,431,Housekeeping,Basic
1225,431,Cooking,Intermediate
1226,431,Laundry,Intermediate
1227,432,Hairdressing,Advanced
1228,432,Beauty Therapy,Advanced
1229,432,Makeup Artistry,Intermediate
1230,433,First Aid,Basic
1231,433,Caregiving,Advanced
1232,433,Nursing,Advanced
1233,433,Childcare,Intermediate
1234,433,Elderly Care,Advanced
1235,434,Banquet Service,Basic
1236,434,Excel,Advanced
1237,435,Textile Machine Operation,Basic
1238,435,Sewing,Advanced
1239,436,Elderly Care,Intermediate
1240,436,Caregiving,Intermediate
1241,436,Patient Care,Basic
1242,436,Childcare,Intermediate
1243,436,First Aid,Intermediate
1244,437,Home Cleaning,Advanced
1245,437,Cooking,Basic
1246,438,Retail Sales,Advanced
1247,438,Customer Service,Advanced
1248,438,Inventory Management,Advanced
1249,439,Construction Supervision,Intermediate
1250,439,Masonry,Advanced
1251,440,Childcare,Basic
1252,440,Horticulture,Intermediate
1253,440,Farming,Basic
1254,441,Forklift Operation,Intermediate
1255,441,Vehicle Maintenance,Intermediate
1256,442,Textile Machine Operation,Basic
1257,442,Sewing,Advanced
1258,443,Beauty Therapy,Advanced
1259,443,Hairdressing,Advanced
1260,443,Makeup Artistry,Basic
1261,444,Guest Relations,Basic
1262,444,Banquet Service,Intermediate
1263,444,Food Preparation,Intermediate
1264,445,Kitchen Assistance,Intermediate
1265,445,Barista Skills,Intermediate
1266,446,Welding,Advanced
1267,446,Metal Fabrication,Intermediate
1268,447,MS Office,Basic
1269,447,IT Skills,Intermediate
1270,448,Laundry,Intermediate
1271,448,Home Cleaning,Advanced
1272,448,Cooking,Basic
1273,449,Textile Machine Operation,Advanced
1274,450,Home Cleaning,Advanced
1275,451,Welding,Basic
1276,451,Metal Fabrication,Intermediate
1277,452,Bar Bending,Basic
1278,452,Carpentry,Advanced
1279,452,Construction Supervision,Basic
1280,452,Welding,Basic
1281,452,Tiling,Intermediate
1282,453,Horticulture,Basic
1283,454,Construction Supervision,Advanced
1284,454,Electrical,Intermediate
1285,454,Tiling,Intermediate
1286,454,Welding,Intermediate
1287,454,Masonry,Intermediate
1288,455,Caregiving,Basic
1289,455,Laundry,Advanced
1290,455,Childcare,Advanced
1291,455,Housekeeping,Advanced
1292,455,Home Cleaning,Advanced
1293,456,Machine Operation,Advanced
1294,456,Metal Fabrication,Advanced
1295,456,Welding,Intermediate
1296,456,Quality Inspection,Basic
1297,457,Security Guarding,Intermediate
1298,457,CCTV Monitoring,Basic
1299,458,Sewing,Advanced
1300,458,Garment Quality Control,Basic
1301,458,Tailoring,Basic
1302,458,Textile Machine Operation,Basic
1303,459,Packing,Basic
1304,459,Logistics Coordination,Advanced
1305,460,Banquet Service,Advanced
1306,460,Packing,Advanced
1307,460,Janitorial Skills,Basic
1308,461,Horticulture,Basic
1309,461,Livestock Management,Advanced
1310,461,Fishing,Intermediate
1311,462,Tailoring,Advanced
1312,462,Garment Quality Control,Advanced
1313,462,Textile Machine Operation,Intermediate
1314,463,Metal Fabrication,Intermediate
1315,463,Welding,Basic
1316,464,Patient Care,Advanced
1317,464,Health Aide,Advanced
1318,464,Childcare,Advanced
1319,465,Housekeeping,Basic
1320,465,Caregiving,Advanced
1321,465,Home Cleaning,Advanced
1322,465,Childcare,Advanced
1323,466,Home Cleaning,Intermediate
1324,466,Janitorial Skills,Basic
1325,467,Home Cleaning,Intermediate
1326,467,Cooking,Basic
1327,468,Security Guarding,Advanced
1328,468,CCTV Monitoring,Basic
1329,469,Retail Sales,Advanced
1330,469,Customer Service,Basic
1331,470,Logistics Coordination,Advanced
1332,470,Packing,Basic
1333,470,Inventory Management,Advanced
1334,471,Hotel Housekeeping,Intermediate
1335,471,Serving,Basic
1336,471,Kitchen Assistance,Intermediate
1337,471,Guest Relations,Basic
1338,472,Childcare,Basic
1339,472,Nursing,Advanced
1340,472,Health Aide,Basic
1341,472,Caregiving,Intermediate
1342,472,Patient Care,Advanced
1343,473,Shuttering Carpentry,Advanced
1344,473,Plumbing,Intermediate
1345,473,Painting,Basic
1346,473,Construction Supervision,Advanced
1347,474,Excel,Advanced
1348,474,Data Entry,Advanced
1349,474,Accounting,Intermediate
1350,474,Bookkeeping,Advanced
1351,475,Laundry,Intermediate
1352,475,Caregiving,Basic
1353,475,Housekeeping,Intermediate
1354,475,Cooking,Advanced
1355,475,Home Cleaning,Basic
1356,476,Quality Inspection,Basic
1357,476,Machine Operation,Intermediate
1358,476,Metal Fabrication,Advanced
1359,476,Welding,Intermediate
1360,477,Housekeeping,Basic
1361,477,Laundry,Advanced
1362,477,Cooking,Intermediate
1363,477,Home Cleaning,Intermediate
1364,478,Security Guarding,Basic
1365,479,Beauty Therapy,Basic
1366,479,Hairdressing,Basic
1367,479,Makeup Artistry,Basic
1368,480,Welding,Advanced
1369,480,Electrical,Intermediate
1370,480,Tiling,Intermediate
1371,481,Welding,Intermediate
1372,481,Plumbing,Advanced
1373,481,Bar Bending,Intermediate
1374,481,Carpentry,Advanced
1375,481,Masonry,Intermediate
1376,482,Childcare,Advanced
1377,482,Nursing,Basic
1378,482,Elderly Care,Basic
1379,482,Health Aide,Intermediate
1380,483,Housekeeping,Advanced
1381,484,Heavy Vehicle Driving,Advanced
1382,485,Construction Supervision,Intermediate
1383,486,Childcare,Intermediate
1384,486,Cooking,Intermediate
1385,486,Housekeeping,Basic
1386,487,Serving,Basic
1387,488,Garment Quality Control,Basic
1388,488,Textile Machine Operation,Basic
1389,488,Tailoring,Basic
1390,488,Sewing,Intermediate
1391,489,Metal Fabrication,Intermediate
1392,490,Caregiving,Basic
1393,491,Health Aide,Intermediate
1394,491,Nursing,Basic
1395,491,First Aid,Advanced
1396,491,Patient Care,Intermediate
1397,492,Childcare,Advanced
1398,492,Caregiving,Advanced
1399,492,Cooking,Basic
1400,493,Painting,Basic
1401,493,Tiling,Basic
1402,494,Security Guarding,Advanced
1403,494,CCTV Monitoring,Basic
1404,495,Painting,Basic
1405,495,Masonry,Advanced
1406,496,Patient Care,Basic
1407,496,Health Aide,Basic
1408,496,First Aid,Intermediate
1409,497,Garment Quality Control,Intermediate
1410,497,Sewing,Intermediate
1411,498,Heavy Vehicle Driving,Basic
1412,498,Vehicle Maintenance,Advanced
1413,498,Driving,Basic
1414,498,Delivery Driving,Basic
1415,498,Forklift Operation,Basic
1416,499,Food Preparation,Advanced
1417,499,Front Desk Operations,Basic
1418,499,Banquet Service,Basic
1419,499,Hotel Housekeeping,Intermediate
1420,500,Tailoring,Basic
1421,500,Sewing,Intermediate
1422,501,Welding,Basic
1423,502,Barista Skills,Advanced
1424,502,Hotel Housekeeping,Intermediate
1425,502,Food Preparation,Intermediate
1426,503,Heavy Vehicle Driving,Intermediate
1427,503,Forklift Operation,Basic
1428,504,Farming,Intermediate
1429,504,Livestock Management,Advanced
1430,504,Horticulture,Basic
1431,505,Teaching Assistance,Basic
1432,506,Garment Quality Control,Basic
1433,506,Textile Machine Operation,Advanced
1434,507,Cooking,Basic
1435,507,Housekeeping,Advanced
1436,507,Childcare,Advanced
1437,508,Masonry,Intermediate
1438,508,Plumbing,Basic
1439,508,Bar Bending,Basic
1440,508,Welding,Intermediate
1441,508,Electrical,Advanced
1442,509,Accounting,Basic
1443,509,Bookkeeping,Intermediate
1444,510,Retail Sales,Basic
1445,511,Housekeeping,Basic
1446,511,Laundry,Advanced
1447,511,Childcare,Advanced
1448,511,Caregiving,Basic
1449,511,Home Cleaning,Intermediate
1450,512,Electrical,Advanced
1451,513,Textile Machine Operation,Advanced
1452,513,Sewing,Intermediate
1453,513,Tailoring,Advanced
1454,513,Garment Quality Control,Intermediate
