LanguageID,PersonalID,LanguageName,ProficiencyLevel,ProofOfProficiency
927,445,English,Fluent,Certificate
928,446,Korean,Basic,
929,447,Arabic,Fluent,Certificate
930,448,English,Basic,
931,448,Hebrew,Basic,
932,449,English,Basic,
933,449,Hebrew,Basic,
934,450,Sinhala,Basic,
935,451,Tamil,Basic,
936,451,Sinhala,Advanced,None
937,452,Arabic,Basic,
938,452,Sinhala,Intermediate,
939,453,Arabic,Basic,
940,453,Hebrew,Intermediate,
941,454,Sinhala,Basic,
942,455,Sinhala,Intermediate,
943,456,Tamil,Basic,
944,456,English,Basic,
945,456,Arabic,Basic,
946,457,Hindi,Basic,
947,457,English,Basic,
948,457,Arabic,Basic,
949,457,Sinhala,Fluent,None
950,458,Arabic,Advanced,Certificate
951,458,Hebrew,Intermediate,
952,459,English,Intermediate,
953,460,Hindi,Basic,
954,460,Arabic,Advanced,None
955,460,Sinhala,Basic,
956,461,German,Basic,
957,461,English,Intermediate,
958,461,Arabic,Basic,
959,462,Tamil,Basic,
960,462,English,Fluent,None
961,462,Arabic,Intermediate,
962,463,English,Basic,
963,464,Tamil,Fluent,Certificate
964,464,English,Basic,
965,465,Hindi,Advanced,Test Score
966,465,English,Intermediate,
967,465,Arabic,Advanced,Test Score
968,466,Sinhala,Intermediate,
969,467,Japanese,Basic,
970,468,Korean,Basic,
971,469,English,Intermediate,
972,469,Sinhala,Basic,
973,470,English,Fluent,Test Score
974,471,Hindi,Advanced,Test Score
975,471,Korean,Basic,
976,472,Korean,Basic,
977,472,English,Advanced,None
978,472,Arabic,Fluent,Certificate
979,473,Tagalog,Basic,
980,474,Japanese,Basic,
981,474,Hebrew,Intermediate,
982,475,Tamil,Basic,
983,475,English,Intermediate,
984,475,Japanese,Advanced,Certificate
985,476,English,Basic,
986,476,Arabic,Intermediate,
987,477,Japanese,Intermediate,
988,478,Hindi,Basic,
989,478,English,Advanced,None
990,479,Arabic,Basic,
991,480,Korean,Basic,
992,480,Arabic,Basic,
993,480,Japanese,Intermediate,
994,481,English,Basic,
995,482,Tamil,Basic,
996,482,Japanese,Basic,
997,482,Sinhala,Advanced,Certificate
998,483,Arabic,Basic,
999,484,Arabic,Advanced,Certificate
1000,484,Sinhala,Basic,
1001,485,French,Basic,
1002,485,Arabic,Intermediate,
1003,485,English,Intermediate,
1004,486,English,Basic,
1005,487,English,Basic,
1006,487,Japanese,Fluent,None
1007,487,Hebrew,Basic,
1008,488,Arabic,Fluent,Certificate
1009,489,German,Intermediate,
1010,489,English,Basic,
1011,490,Arabic,Intermediate,
1012,490,Sinhala,Basic,
1013,491,Tamil,Intermediate,
1014,491,Arabic,Basic,
1015,491,Hebrew,Basic,
1016,492,German,Fluent,Certificate
1017,492,English,Basic,
1018,493,English,Intermediate,
1019,494,Korean,Basic,
1020,494,English,Advanced,None
1021,495,Arabic,Basic,
1022,495,Japanese,Fluent,Test Score
1023,496,Tamil,Intermediate,
1024,496,Korean,Basic,
1025,496,English,Basic,
1026,497,Arabic,Intermediate,
1027,497,Hebrew,Advanced,Certificate
1028,498,English,Basic,
1029,498,Arabic,Basic,
1030,499,English,Advanced,Test Score
1031,500,English,Intermediate,
1032,501,Tamil,Basic,
1033,501,English,Intermediate,
1034,502,English,Basic,
1035,503,Arabic,Intermediate,
1036,504,Tamil,Advanced,Certificate
1037,504,English,Basic,
1038,504,Arabic,Basic,
1039,505,English,Intermediate,
1040,506,Tamil,Intermediate,
1041,506,French,Basic,
1042,506,Arabic,Intermediate,
1043,507,Korean,Advanced,Test Score
1044,507,Sinhala,Basic,
1045,508,English,Advanced,Test Score
1046,508,Arabic,Intermediate,
1047,509,Tamil,Basic,
1048,509,English,Intermediate,
1049,510,Sinhala,Basic,
1050,511,English,Intermediate,
1051,511,Arabic,Basic,
1052,511,Sinhala,Advanced,Test Score
1053,512,Sinhala,Intermediate,
1054,513,English,Advanced,None
1055,513,Sinhala,Basic,
1056,514,English,Intermediate,
1057,514,Sinhala,Intermediate,
1058,515,Korean,Fluent,Certificate
1059,515,English,Advanced,None
1060,515,Japanese,Intermediate,
1061,515,Sinhala,Intermediate,
1062,516,Hindi,Basic,
1063,516,Tagalog,Intermediate,
1064,517,Arabic,Intermediate,
1065,518,Tamil,Basic,
1066,518,Korean,Intermediate,
1067,518,English,Basic,
1068,519,Tamil,Intermediate,
1069,519,Arabic,Basic,
1070,519,Sinhala,Advanced,None
1071,520,Arabic,Basic,
1072,521,Arabic,Basic,
1073,522,Tamil,Basic,
1074,523,English,Basic,
1075,524,Korean,Advanced,Test Score
1076,524,English,Basic,
1077,525,Tamil,Basic,
1078,525,English,Intermediate,
1079,525,Arabic,Basic,
1080,526,Tamil,Advanced,Certificate
1081,526,Tagalog,Advanced,Certificate
1082,526,Sinhala,Basic,
1083,527,German,Intermediate,
1084,527,Tamil,Basic,
1085,527,English,Advanced,None
1086,527,Arabic,Advanced,Certificate
1087,528,Hebrew,Basic,
1088,529,Tamil,Fluent,None
1089,529,English,Basic,
1090,529,Arabic,Advanced,Test Score
1091,530,Hindi,Fluent,None
1092,530,Korean,Fluent,Certificate
1093,530,English,Basic,
1094,530,Japanese,Advanced,Test Score
1095,531,English,Intermediate,
1096,532,Sinhala,Basic,
1097,533,Tamil,Basic,
1098,533,Hebrew,Intermediate,
1099,533,Arabic,Basic,
1100,533,Sinhala,Advanced,None
1101,534,English,Basic,
1102,534,Sinhala,Intermediate,
1103,535,Arabic,Basic,
1104,536,Tamil,Basic,
1105,536,Hebrew,Intermediate,
1106,537,Arabic,Basic,
1107,538,Tamil,Basic,
1108,538,Korean,Intermediate,
1109,538,Sinhala,Advanced,Certificate
1110,539,Hebrew,Basic,
1111,540,Arabic,Basic,
1112,540,English,Basic,
1113,540,Japanese,Intermediate,
1114,541,English,Intermediate,
1115,541,Arabic,Intermediate,
1116,541,Sinhala,Basic,
1117,542,Arabic,Basic,
1118,542,Japanese,Advanced,Certificate
1119,542,English,Fluent,Certificate
1120,543,Hindi,Fluent,Certificate
1121,543,Sinhala,Intermediate,
1122,544,Tamil,Basic,
1123,545,Hindi,Basic,
1124,545,English,Basic,
1125,545,Sinhala,Basic,
1126,546,Tamil,Intermediate,
1127,546,Tagalog,Intermediate,
1128,547,Hindi,Advanced,Certificate
1129,547,English,Intermediate,
1130,547,Hebrew,Advanced,Test Score
1131,548,Arabic,Intermediate,
1132,549,English,Advanced,Test Score
1133,550,Tamil,Basic,
1134,550,English,Intermediate,
1135,551,Sinhala,Intermediate,
1136,551,Tamil,Advanced,None
1137,551,English,Fluent,Test Score
1138,551,Hebrew,Basic,
1139,552,Sinhala,Intermediate,
1140,552,Tamil,Basic,
1141,552,English,Basic,
1142,552,Hebrew,Fluent,Test Score
1143,553,French,Basic,
1144,553,English,Basic,
1145,554,Korean,Basic,
1146,554,English,Basic,
1147,554,Arabic,Advanced,Test Score
1148,554,Sinhala,Intermediate,
1149,555,English,Intermediate,
1150,555,Japanese,Advanced,None
1151,556,Korean,Intermediate,
1152,556,English,Advanced,Test Score
1153,556,Arabic,Advanced,Test Score
1154,557,English,Intermediate,
1155,557,Arabic,Advanced,Certificate
1156,558,English,Basic,
1157,558,Arabic,Intermediate,
1158,559,Sinhala,Basic,
1159,559,English,Fluent,None
1160,559,Hebrew,Basic,
1161,560,Tamil,Basic,
1162,560,Korean,Basic,
1163,560,Arabic,Basic,
1164,561,Tamil,Intermediate,
1165,562,Italian,Advanced,Certificate
1166,562,Tamil,Basic,
1167,562,Korean,Basic,
1168,562,Arabic,Intermediate,
1169,563,French,Basic,
1170,564,Tamil,Intermediate,
1171,565,Italian,Advanced,None
1172,565,English,Advanced,Certificate
1173,565,Arabic,Intermediate,
1174,566,Hindi,Intermediate,
1175,566,Sinhala,Basic,
1176,567,English,Fluent,Test Score
1177,567,Arabic,Basic,
1178,568,Tagalog,Advanced,Certificate
1179,569,English,Basic,
1180,570,Tamil,Intermediate,
1181,571,Hindi,Basic,
1182,571,English,Fluent,Test Score
1183,572,Arabic,Basic,
1184,572,Japanese,Basic,
1185,572,English,Advanced,None
1186,573,Arabic,Basic,
1187,574,English,Intermediate,
1188,575,English,Basic,
1189,575,Arabic,Basic,
1190,575,Sinhala,Intermediate,
1191,576,Tamil,Basic,
1192,577,Hindi,Intermediate,
1193,577,Tamil,Intermediate,
1194,578,English,Advanced,None
1195,578,Arabic,Intermediate,
1196,579,English,Basic,
1197,579,Arabic,Fluent,Certificate
1198,580,Arabic,Fluent,Test Score
1199,581,Korean,Basic,
1200,581,Arabic,Advanced,Certificate
1201,581,Japanese,Advanced,None
1202,582,Hindi,Basic,
1203,582,Arabic,Advanced,None
1204,582,Sinhala,Fluent,None
1205,583,Sinhala,Advanced,Test Score
1206,584,Sinhala,Advanced,Test Score
1207,585,English,Basic,
1208,586,Arabic,Advanced,None
1209,586,Sinhala,Advanced,Test Score
1210,587,Arabic,Intermediate,
1211,587,Hebrew,Advanced,None
1212,588,Hebrew,Intermediate,
1213,589,Tamil,Basic,
1214,589,Korean,Fluent,Certificate
1215,590,Tamil,Advanced,Test Score
1216,590,English,Basic,
1217,590,Arabic,Basic,
1218,590,Hebrew,Fluent,Test Score
1219,591,English,Intermediate,
1220,592,English,Fluent,None
1221,592,Japanese,Intermediate,
1222,592,Sinhala,Basic,
1223,593,English,Advanced,None
1224,593,Arabic,Intermediate,
1225,594,Korean,Intermediate,
1226,594,English,Intermediate,
1227,594,Italian,Intermediate,
1228,595,English,Advanced,Certificate
1229,595,Arabic,Intermediate,
1230,596,Hebrew,Basic,
1231,597,Hindi,Intermediate,
1232,597,Korean,Basic,
1233,597,English,Fluent,None
1234,598,Korean,Basic,
1235,598,Arabic,Intermediate,
1236,598,Sinhala,Fluent,Test Score
1237,599,English,Basic,
1238,599,Arabic,Basic,
1239,600,Tamil,Basic,
1240,600,Arabic,Intermediate,
1241,600,Sinhala,Basic,
1242,601,English,Intermediate,
1243,602,Hindi,Intermediate,
1244,602,English,Basic,
1245,602,Sinhala,Intermediate,
1246,603,Hindi,Intermediate,
1247,603,Tamil,Advanced,Test Score
1248,603,English,Fluent,Certificate
1249,604,Tamil,Basic,
1250,605,Tamil,Basic,
1251,605,Arabic,Fluent,Test Score
1252,606,English,Basic,
1253,607,Tamil,Basic,
1254,607,English,Fluent,Certificate
1255,607,Arabic,Basic,
1256,607,Sinhala,Basic,
1257,608,English,Advanced,None
1258,608,Japanese,Advanced,Certificate
1259,608,Hebrew,Advanced,None
1260,609,Hindi,Advanced,Test Score
1261,609,German,Basic,
1262,609,Tagalog,Basic,
1263,609,Hebrew,Intermediate,
1264,610,Italian,Advanced,Test Score
1265,610,Hebrew,Basic,
1266,611,English,Intermediate,
1267,611,Arabic,Intermediate,
1268,612,German,Basic,
1269,612,Tamil,Advanced,Test Score
1270,612,English,Advanced,Certificate
1271,612,Arabic,Basic,
1272,613,Japanese,Basic,
1273,613,Arabic,Basic,
1274,613,Hebrew,Intermediate,
1275,614,English,Basic,
1276,615,English,Fluent,None
1277,616,Sinhala,Advanced,Certificate
1278,617,German,Basic,
1279,617,English,Basic,
1280,617,Hebrew,Advanced,Test Score
1281,618,French,Fluent,None
1282,618,Tamil,Basic,
1283,618,English,Fluent,None
1284,619,Hebrew,Basic,
1285,620,Tamil,Basic,
1286,620,English,Basic,
1287,620,Arabic,Basic,
1288,620,Sinhala,Intermediate,
1289,621,Korean,Basic,
1290,621,French,Advanced,Test Score
1291,621,Arabic,Intermediate,
1292,622,Tamil,Basic,
1293,622,English,Basic,
1294,622,Arabic,Basic,
1295,623,English,Intermediate,
1296,623,Japanese,Advanced,Certificate
1297,624,Hindi,Basic,
1298,624,English,Intermediate,
1299,624,Arabic,Intermediate,
1300,625,Hebrew,Basic,
1301,626,English,Basic,
1302,626,Arabic,Basic,
1303,627,English,Advanced,None
1304,627,Sinhala,Intermediate,
1305,628,English,Basic,
1306,628,Arabic,Advanced,Certificate
1307,628,Sinhala,Advanced,Certificate
1308,629,Tamil,Basic,
1309,629,Sinhala,Fluent,Certificate
1310,630,English,Basic,
1311,631,English,Basic,
1312,631,Arabic,Basic,
1313,631,Sinhala,Intermediate,
1314,632,Hindi,Basic,
1315,632,Tamil,Basic,
1316,632,English,Intermediate,
1317,632,Hebrew,Intermediate,
1318,633,Arabic,Basic,
1319,634,English,Advanced,None
1320,634,Arabic,Basic,
1321,635,Tamil,Intermediate,
1322,635,English,Intermediate,
1323,636,English,Basic,
1324,636,Sinhala,Advanced,Certificate
1325,637,Tamil,Intermediate,
1326,637,Sinhala,Fluent,Certificate
1327,638,Hindi,Advanced,Test Score
1328,638,English,Advanced,Test Score
1329,639,Korean,Basic,
1330,639,Arabic,Basic,
1331,640,Hindi,Intermediate,
1332,641,Tagalog,Advanced,Test Score
1333,641,Arabic,Basic,
1334,641,Japanese,Advanced,None
1335,641,English,Fluent,Certificate
1336,642,English,Basic,
1337,643,Tamil,Advanced,Certificate
1338,643,Korean,Intermediate,
1339,643,Sinhala,Basic,
1340,644,Hebrew,Basic,
1341,644,English,Basic,
1342,644,Sinhala,Fluent,Certificate
1343,645,German,Basic,
1344,645,English,Advanced,Certificate
1345,646,English,Intermediate,
1346,647,Arabic,Advanced,Test Score
1347,648,Japanese,Intermediate,
1348,649,Sinhala,Advanced,Certificate
1349,650,English,Intermediate,
1350,651,English,Intermediate,
1351,651,Sinhala,Basic,
1352,652,Korean,Intermediate,
1353,652,English,Basic,
1354,652,Japanese,Basic,
1355,653,Tamil,Basic,
1356,653,English,Advanced,None
1357,654,English,Advanced,Test Score
1358,655,Tamil,Basic,
1359,655,English,Intermediate,
1360,655,Arabic,Basic,
1361,656,Arabic,Basic,
1362,656,English,Basic,
1363,656,Japanese,Basic,
1364,657,Tagalog,Fluent,None
1365,657,Arabic,Advanced,None
1366,657,Japanese,Advanced,Test Score
1367,657,Hebrew,Intermediate,
1368,658,Korean,Basic,
1369,658,Arabic,Advanced,Test Score
1370,659,Japanese,Intermediate,
1371,659,Sinhala,Intermediate,
1372,660,English,Basic,
1373,660,Arabic,Basic,
1374,660,Hebrew,Fluent,Certificate
1375,661,Tamil,Advanced,Certificate
1376,661,Korean,Advanced,Certificate
1377,661,Arabic,Basic,
1378,661,Hebrew,Intermediate,
1379,662,Hindi,Intermediate,
1380,662,Arabic,Intermediate,
1381,662,Sinhala,Intermediate,
1382,663,English,Basic,
1383,664,English,Intermediate,
1384,664,Arabic,Basic,
1385,665,German,Intermediate,
1386,665,Sinhala,Basic,
1387,666,English,Basic,
1388,666,Japanese,Intermediate,
1389,667,Tamil,Advanced,Certificate
1390,667,Arabic,Intermediate,
1391,668,Arabic,Advanced,Test Score
1392,669,Tamil,Advanced,None
1393,669,Tagalog,Basic,
1394,670,Arabic,Advanced,None
1395,671,English,Basic,
1396,671,Sinhala,Advanced,Test Score
1397,672,Arabic,Advanced,None
1398,672,Sinhala,Basic,
1399,673,Japanese,Fluent,Test Score
1400,674,Hindi,Advanced,Test Score
1401,674,English,Basic,
1402,674,Sinhala,Basic,
1403,675,Hindi,Basic,
1404,675,Tamil,Advanced,None
1405,675,Italian,Intermediate,
1406,676,English,Advanced,Test Score
1407,677,English,Fluent,Certificate
1408,677,Italian,Basic,
1409,677,Sinhala,Fluent,Test Score
1410,678,Tamil,Intermediate,
1411,678,English,Fluent,Test Score
1412,679,English,Basic,
1413,680,Tagalog,Advanced,None
1414,680,Sinhala,Basic,
1415,681,Hindi,Intermediate,
1416,682,English,Advanced,Certificate
1417,682,Arabic,Advanced,Test Score
1418,682,Japanese,Intermediate,
1419,683,English,Intermediate,
1420,684,English,Basic,
1421,685,Tamil,Basic,
1422,685,French,Basic,
1423,685,Arabic,Basic,
1424,686,Tamil,Basic,
1425,686,English,Basic,
1426,686,Sinhala,Basic,
1427,687,English,Fluent,Test Score
1428,687,Arabic,Basic,
1429,688,French,Basic,
1430,688,Arabic,Intermediate,
1431,688,Hebrew,Fluent,Test Score
1432,688,English,Advanced,Test Score
1433,689,Tamil,Advanced,None
1434,689,Arabic,Basic,
1435,689,Sinhala,Advanced,Certificate
1436,690,Tamil,Basic,
1437,690,English,Basic,
1438,691,Hindi,Advanced,Certificate
1439,691,English,Basic,
1440,692,Korean,Fluent,Certificate
1441,692,English,Advanced,None
1442,692,Arabic,Fluent,None
1443,693,Hindi,Intermediate,
1444,693,Tamil,Basic,
1445,694,Tamil,Basic,
1446,694,Sinhala,Intermediate,
1447,695,English,Fluent,Certificate
1448,695,Sinhala,Intermediate,
1449,696,Hindi,Basic,
1450,696,English,Fluent,None
1451,697,Tamil,Advanced,Test Score
1452,697,Arabic,Advanced,None
1453,697,Hebrew,Advanced,None
1454,698,Japanese,Basic,
1455,698,Sinhala,Basic,
1456,699,English,Intermediate,
1457,700,Arabic,Advanced,Test Score
1458,701,Tamil,Advanced,None
1459,701,English,Intermediate,
1460,701,Arabic,Fluent,Test Score
1461,701,Sinhala,Basic,
1462,702,English,Intermediate,
1463,702,Arabic,Intermediate,
1464,703,English,Advanced,None
1465,704,Hindi,Intermediate,
1466,704,Arabic,Fluent,Test Score
1467,705,English,Intermediate,
1468,706,Hindi,Intermediate,
1469,707,English,Advanced,None
1470,707,Arabic,Basic,
1471,708,Arabic,Basic,
1472,709,Tamil,Intermediate,
1473,710,English,Basic,
1474,710,Sinhala,Intermediate,
1475,711,Hindi,Fluent,None
1476,711,English,Basic,
1477,711,Arabic,Advanced,Test Score
1478,712,English,Fluent,None
1479,712,Japanese,Intermediate,
1480,713,Tamil,Intermediate,
1481,714,English,Intermediate,
1482,715,French,Intermediate,
1483,715,Italian,Advanced,Certificate
1484,715,English,Fluent,Certificate
1485,716,German,Advanced,Test Score
1486,717,Arabic,Basic,
1487,717,English,Basic,
1488,717,Japanese,Intermediate,
1489,718,Tamil,Intermediate,
1490,718,English,Advanced,None
1491,719,English,Advanced,None
1492,719,Arabic,Intermediate,
1493,719,Sinhala,Basic,
1494,720,Hindi,Intermediate,
1495,720,English,Advanced,None
1496,720,Sinhala,Advanced,None
1497,721,English,Fluent,Test Score
1498,722,Japanese,Advanced,Certificate
1499,723,English,Basic,
1500,724,Tamil,Intermediate,
1501,724,English,Intermediate,
1502,724,Arabic,Fluent,None
1503,724,Hebrew,Basic,
1504,725,German,Basic,
1505,725,Italian,Basic,
1506,725,English,Intermediate,
1507,725,Arabic,Basic,
1508,726,Arabic,Basic,
1509,727,German,Fluent,Test Score
1510,727,Tamil,Intermediate,
1511,727,Arabic,Basic,
1512,727,Sinhala,Basic,
1513,728,Hindi,Advanced,Certificate
1514,728,Japanese,Basic,
1515,729,Korean,Intermediate,
1516,729,Sinhala,Intermediate,
1517,730,French,Basic,
1518,730,Sinhala,Advanced,Test Score
1519,731,Tamil,Advanced,Certificate
1520,731,English,Advanced,None
1521,732,Hindi,Advanced,None
1522,732,Tamil,Basic,
1523,732,Italian,Basic,
1524,732,Arabic,Intermediate,
1525,733,Tamil,Advanced,Certificate
1526,733,English,Basic,
1527,733,Arabic,Intermediate,
1528,734,Hindi,Intermediate,
1529,734,French,Basic,
1530,734,English,Fluent,Test Score
1531,735,Korean,Basic,
1532,735,French,Intermediate,
1533,735,Arabic,Intermediate,
1534,736,English,Intermediate,
1535,736,Hebrew,Basic,
1536,737,Tamil,Basic,
1537,738,English,Intermediate,
1538,739,Korean,Advanced,Certificate
1539,739,Arabic,Fluent,Certificate
1540,739,Japanese,Advanced,None
1541,739,Sinhala,Intermediate,
1542,740,Hebrew,Basic,
1543,741,Tamil,Advanced,Test Score
1544,741,Sinhala,Basic,
1545,742,Tamil,Basic,
1546,742,Korean,Advanced,Certificate
1547,742,English,Advanced,Test Score
1548,742,Arabic,Advanced,Test Score
1549,743,Sinhala,Advanced,Test Score
1550,743,Hindi,Intermediate,
1551,743,Hebrew,Basic,
1552,744,Tamil,Advanced,None
1553,744,Arabic,Intermediate,
1554,745,Tamil,Basic,
1555,745,English,Basic,
1556,746,Tamil,Basic,
1557,746,Arabic,Basic,
1558,747,Sinhala,Basic,
1559,748,English,Advanced,Certificate
1560,748,Arabic,Basic,
1561,749,English,Basic,
1562,749,Arabic,Advanced,Certificate
1563,750,English,Advanced,Certificate
1564,750,Arabic,Intermediate,
1565,750,Sinhala,Fluent,Test Score
1566,751,Tamil,Intermediate,
1567,751,Arabic,Intermediate,
1568,752,German,Basic,
1569,752,Italian,Advanced,Test Score
1570,752,Arabic,Basic,
1571,753,German,Basic,
1572,754,Tamil,Intermediate,
1573,755,English,Intermediate,
1574,755,Arabic,Fluent,Test Score
1575,756,Tamil,Basic,
1576,756,Arabic,Basic,
1577,756,Hebrew,Intermediate,
1578,757,English,Intermediate,
1579,758,Arabic,Intermediate,
1580,759,Arabic,Basic,
1581,759,Hebrew,Intermediate,
1582,760,Tamil,Advanced,None
1583,760,English,Basic,
1584,760,Japanese,Basic,
1585,761,Arabic,Advanced,Certificate
1586,761,Japanese,Basic,
1587,761,Sinhala,Fluent,Test Score
1588,762,Sinhala,Intermediate,
1589,762,Tamil,Advanced,Certificate
1590,762,Hebrew,Basic,
1591,763,French,Basic,
1592,763,English,Basic,
1593,764,English,Basic,
1594,764,Arabic,Intermediate,
1595,764,Sinhala,Basic,
1596,765,Arabic,Intermediate,
1597,765,Hebrew,Intermediate,
1598,766,Hindi,Advanced,Certificate
1599,766,Tamil,Advanced,Certificate
1600,766,English,Intermediate,
1601,766,Arabic,Intermediate,
1602,767,English,Intermediate,
1603,767,Sinhala,Basic,
1604,768,English,Intermediate,
1605,768,Arabic,Intermediate,
1606,769,Hebrew,Advanced,Certificate
1607,770,English,Intermediate,
1608,771,Hindi,Basic,
1609,771,Tamil,Fluent,Certificate
1610,771,Sinhala,Advanced,Certificate
1611,772,Arabic,Intermediate,
