ALevelID,PersonalID,ExamName,SubjectStream,Year,Subject1,Result1,Subject2,Result2,Subject3,Result3,Subject4,Result4
249,647,ALevel,Technology,2006,Technology Subject 2,S,Technology Subject 3,A,Technology Subject 4,A,Technology Subject 1,A
250,648,ALevel,Science,1980,Science Subject 1,A,Science Subject 3,C,Science Subject 4,A,,
251,656,ALevel,Technology,2004,Technology Subject 3,S,Technology Subject 2,S,Technology Subject 1,B,,
252,658,ALevel,Science,1988,Science Subject 4,A,Science Subject 2,S,Science Subject 3,W,Science Subject 1,B
253,660,ALevel,Commerce,2010,Commerce Subject 3,C,Commerce Subject 4,A,Commerce Subject 1,A,,
254,661,ALevel,Commerce,1994,Commerce Subject 4,B,Commerce Subject 3,C,Commerce Subject 1,A,Commerce Subject 2,S
255,664,ALevel,Commerce,1997,Commerce Subject 2,W,Commerce Subject 4,C,Commerce Subject 1,A,Commerce Subject 3,B
256,667,ALevel,Commerce,2012,Commerce Subject 2,A,Commerce Subject 3,B,Commerce Subject 1,A,Commerce Subject 4,B
257,671,ALevel,Commerce,1983,Commerce Subject 4,S,Commerce Subject 3,B,Commerce Subject 1,B,,
258,674,ALevel,Commerce,2018,Commerce Subject 2,A,Commerce Subject 1,C,Commerce Subject 3,A,,
259,677,ALevel,Arts,1984,Arts Subject 1,S,Arts Subject 3,B,Arts Subject 2,B,,
260,684,ALevel,Science,1988,Science Subject 4,A,Science Subject 3,A,Science Subject 2,B,,
261,685,ALevel,Science,2018,Science Subject 3,C,Science Subject 4,S,Science Subject 2,B,,
262,690,ALevel,Arts,1987,Arts Subject 2,C,Arts Subject 1,S,Arts Subject 3,S,,
263,692,ALevel,Technology,2011,Technology Subject 4,A,Technology Subject 1,C,Technology Subject 3,A,Technology Subject 2,W
264,694,ALevel,Technology,1987,Technology Subject 1,B,Technology Subject 3,C,Technology Subject 4,S,,
265,695,ALevel,Science,2023,Science Subject 1,S,Science Subject 4,S,Science Subject 3,W,Science Subject 2,W
266,697,ALevel,Arts,2002,Arts Subject 2,C,Arts Subject 4,A,Arts Subject 3,W,,
267,698,ALevel,Arts,2006,Arts Subject 3,C,Arts Subject 2,S,Arts Subject 1,C,,
268,701,ALevel,Commerce,2016,Commerce Subject 2,A,Commerce Subject 3,A,Commerce Subject 4,C,Commerce Subject 1,C
269,702,ALevel,Technology,1987,Technology Subject 1,A,Technology Subject 2,A,Technology Subject 4,S,Technology Subject 3,B
270,705,ALevel,Commerce,2006,Commerce Subject 4,B,Commerce Subject 1,A,Commerce Subject 2,S,Commerce Subject 3,W
271,707,ALevel,Science,1982,Science Subject 1,S,Science Subject 2,A,Science Subject 4,S,,
272,716,ALevel,Arts,2009,Arts Subject 2,W,Arts Subject 1,C,Arts Subject 4,C,,
273,717,ALevel,Arts,1993,Arts Subject 3,C,Arts Subject 1,B,Arts Subject 4,C,,
274,720,ALevel,Science,1984,Science Subject 2,A,Science Subject 3,A,Science Subject 1,B,Science Subject 4,A
275,721,ALevel,Commerce,2023,Commerce Subject 3,W,Commerce Subject 1,B,Commerce Subject 4,S,,
276,723,ALevel,Commerce,1992,Commerce Subject 3,S,Commerce Subject 1,B,Commerce Subject 2,B,,
277,726,ALevel,Technology,1985,Technology Subject 1,B,Technology Subject 3,W,Technology Subject 4,W,Technology Subject 2,W
278,728,ALevel,Arts,1995,Arts Subject 4,S,Arts Subject 1,C,Arts Subject 3,S,Arts Subject 2,S
279,733,ALevel,Arts,2019,Arts Subject 2,C,Arts Subject 1,S,Arts Subject 4,A,,
280,735,ALevel,Arts,2013,Arts Subject 4,C,Arts Subject 1,C,Arts Subject 2,S,,
281,739,ALevel,Science,2001,Science Subject 1,B,Science Subject 4,W,Science Subject 3,B,Science Subject 2,A
282,742,ALevel,Science,1998,Science Subject 2,S,Science Subject 4,C,Science Subject 3,A,Science Subject 1,A
283,743,ALevel,Arts,2014,Arts Subject 3,C,Arts Subject 2,C,Arts Subject 4,B,,
284,744,ALevel,Arts,2003,Arts Subject 4,C,Arts Subject 1,C,Arts Subject 3,A,,
285,746,ALevel,Technology,2005,Technology Subject 3,S,Technology Subject 2,A,Technology Subject 4,S,,
286,747,ALevel,Technology,2008,Technology Subject 3,C,Technology Subject 4,B,Technology Subject 1,A,,
287,748,ALevel,Commerce,1989,Commerce Subject 4,W,Commerce Subject 3,A,Commerce Subject 1,A,,
288,751,ALevel,Technology,1982,Technology Subject 1,B,Technology Subject 2,B,Technology Subject 4,C,,
289,753,ALevel,Arts,2007,Arts Subject 4,A,Arts Subject 3,S,Arts Subject 2,S,,
290,756,ALevel,Technology,2009,Technology Subject 1,S,Technology Subject 2,W,Technology Subject 3,S,Technology Subject 4,S
291,757,ALevel,Commerce,2002,Commerce Subject 2,C,Commerce Subject 4,A,Commerce Subject 1,C,Commerce Subject 3,B
292,760,ALevel,Commerce,1996,Commerce Subject 2,A,Commerce Subject 4,B,Commerce Subject 3,B,Commerce Subject 1,C
293,767,ALevel,Science,1994,Science Subject 4,B,Science Subject 3,B,Science Subject 2,S,,
294,772,ALevel,Technology,2003,Technology Subject 2,B,Technology Subject 1,B,Technology Subject 3,W,,
295,773,ALevel,Science,2020,Science Subject 1,A,Science Subject 3,B,Science Subject 2,A,Science Subject 4,C
296,774,ALevel,Commerce,2024,Commerce Subject 2,C,Commerce Subject 3,S,Commerce Subject 4,C,Commerce Subject 1,C
297,776,ALevel,Technology,2014,Technology Subject 4,C,Technology Subject 2,B,Technology Subject 1,B,,
298,777,ALevel,Science,2014,Science Subject 4,S,Science Subject 1,A,Science Subject 2,S,Science Subject 3,C
299,778,ALevel,Commerce,1990,Commerce Subject 1,C,Commerce Subject 2,C,Commerce Subject 3,W,Commerce Subject 4,B
300,779,ALevel,Arts,1980,Arts Subject 2,A,Arts Subject 3,A,Arts Subject 1,A,,
301,780,ALevel,Science,2013,Science Subject 1,B,Science Subject 4,A,Science Subject 3,A,,
302,782,ALevel,Arts,2025,Arts Subject 3,W,Arts Subject 4,C,Arts Subject 1,C,,
303,791,ALevel,Arts,2012,Arts Subject 3,W,Arts Subject 1,A,Arts Subject 4,C,Arts Subject 2,A
304,795,ALevel,Science,2012,Science Subject 3,A,Science Subject 2,W,Science Subject 4,A,Science Subject 1,S
305,799,ALevel,Commerce,1984,Commerce Subject 3,S,Commerce Subject 2,C,Commerce Subject 4,W,,
306,800,ALevel,Science,2020,Science Subject 4,W,Science Subject 1,B,Science Subject 2,C,,
307,801,ALevel,Commerce,1997,Commerce Subject 2,W,Commerce Subject 1,C,Commerce Subject 4,A,,
308,804,ALevel,Science,1995,Science Subject 2,W,Science Subject 4,C,Science Subject 1,C,,
309,805,ALevel,Technology,1986,Technology Subject 1,B,Technology Subject 2,C,Technology Subject 4,B,Technology Subject 3,B
310,806,ALevel,Commerce,2004,Commerce Subject 3,S,Commerce Subject 1,B,Commerce Subject 4,S,Commerce Subject 2,C
311,809,ALevel,Commerce,1993,Commerce Subject 3,S,Commerce Subject 2,S,Commerce Subject 1,S,,
312,812,ALevel,Technology,2011,Technology Subject 1,B,Technology Subject 3,C,Technology Subject 2,S,Technology Subject 4,C
313,813,ALevel,Arts,2007,Arts Subject 4,C,Arts Subject 1,S,Arts Subject 2,A,Arts Subject 3,S
314,815,ALevel,Technology,2011,Technology Subject 1,C,Technology Subject 4,A,Technology Subject 2,B,,
315,818,ALevel,Science,2019,Science Subject 1,A,Science Subject 2,B,Science Subject 4,S,Science Subject 3,B
316,826,ALevel,Arts,2002,Arts Subject 3,B,Arts Subject 4,C,Arts Subject 2,S,,
317,828,ALevel,Arts,1996,Arts Subject 2,S,Arts Subject 3,S,Arts Subject 4,B,Arts Subject 1,B
318,829,ALevel,Commerce,2006,Commerce Subject 4,B,Commerce Subject 2,C,Commerce Subject 1,W,,
319,830,ALevel,Science,2001,Science Subject 4,C,Science Subject 3,B,Science Subject 2,C,Science Subject 1,B
320,833,ALevel,Science,1990,Science Subject 4,B,Science Subject 3,S,Science Subject 2,C,,
321,834,ALevel,Technology,1999,Technology Subject 4,W,Technology Subject 1,A,Technology Subject 3,W,,
322,836,ALevel,Technology,2010,Technology Subject 4,C,Technology Subject 3,C,Technology Subject 2,S,Technology Subject 1,W
323,838,ALevel,Technology,1985,Technology Subject 4,W,Technology Subject 3,S,Technology Subject 1,S,,
324,841,ALevel,Technology,2005,Technology Subject 4,S,Technology Subject 1,B,Technology Subject 2,W,,
325,842,ALevel,Commerce,2006,Commerce Subject 2,S,Commerce Subject 1,B,Commerce Subject 3,S,,
326,843,ALevel,Arts,1990,Arts Subject 3,A,Arts Subject 1,B,Arts Subject 2,A,Arts Subject 4,W
327,849,ALevel,Science,2020,Science Subject 2,C,Science Subject 4,S,Science Subject 3,A,Science Subject 1,S
328,851,ALevel,Technology,2008,Technology Subject 2,S,Technology Subject 4,A,Technology Subject 1,B,Technology Subject 3,C
329,856,ALevel,Arts,2003,Arts Subject 3,C,Arts Subject 1,B,Arts Subject 2,W,,
330,861,ALevel,Science,2017,Science Subject 4,C,Science Subject 2,B,Science Subject 3,A,,
331,862,ALevel,Technology,2007,Technology Subject 2,B,Technology Subject 4,C,Technology Subject 1,C,Technology Subject 3,A
332,865,ALevel,Science,2012,Science Subject 4,C,Science Subject 3,S,Science Subject 2,A,Science Subject 1,S
333,868,ALevel,Science,1994,Science Subject 4,A,Science Subject 2,B,Science Subject 1,B,Science Subject 3,S
334,872,ALevel,Commerce,2009,Commerce Subject 2,C,Commerce Subject 4,C,Commerce Subject 3,C,,
335,873,ALevel,Technology,1982,Technology Subject 2,W,Technology Subject 3,W,Technology Subject 1,S,,
336,877,ALevel,Technology,2011,Technology Subject 4,A,Technology Subject 3,S,Technology Subject 1,A,Technology Subject 2,A
337,884,ALevel,Arts,1981,Arts Subject 3,C,Arts Subject 2,A,Arts Subject 4,B,Arts Subject 1,S
338,885,ALevel,Commerce,2003,Commerce Subject 4,A,Commerce Subject 2,S,Commerce Subject 3,A,Commerce Subject 1,S
339,887,ALevel,Technology,2006,Technology Subject 2,B,Technology Subject 1,S,Technology Subject 4,A,,
340,896,ALevel,Technology,1980,Technology Subject 3,S,Technology Subject 1,B,Technology Subject 4,C,Technology Subject 2,A
341,898,ALevel,Science,2004,Science Subject 4,S,Science Subject 3,S,Science Subject 1,W,,
342,900,ALevel,Science,2025,Science Subject 4,B,Science Subject 2,B,Science Subject 3,S,,
343,901,ALevel,Technology,2001,Technology Subject 2,S,Technology Subject 4,S,Technology Subject 1,A,Technology Subject 3,S
344,903,ALevel,Science,1999,Science Subject 3,C,Science Subject 4,C,Science Subject 2,C,,
345,905,ALevel,Arts,2016,Arts Subject 1,C,Arts Subject 2,B,Arts Subject 4,C,Arts Subject 3,A
346,906,ALevel,Arts,1997,Arts Subject 1,S,Arts Subject 2,C,Arts Subject 4,W,Arts Subject 3,B
347,907,ALevel,Arts,2024,Arts Subject 3,A,Arts Subject 2,B,Arts Subject 1,B,Arts Subject 4,S
348,909,ALevel,Commerce,2000,Commerce Subject 3,S,Commerce Subject 1,B,Commerce Subject 2,W,Commerce Subject 4,B
349,911,ALevel,Science,2011,Science Subject 1,B,Science Subject 4,B,Science Subject 3,S,,
350,917,ALevel,Science,2009,Science Subject 3,A,Science Subject 1,A,Science Subject 4,S,,
351,918,ALevel,Commerce,1987,Commerce Subject 2,B,Commerce Subject 4,B,Commerce Subject 1,A,Commerce Subject 3,B
352,920,ALevel,Technology,2006,Technology Subject 1,B,Technology Subject 2,B,Technology Subject 3,A,Technology Subject 4,A
353,922,ALevel,Arts,1985,Arts Subject 1,B,Arts Subject 4,B,Arts Subject 2,W,Arts Subject 3,C
354,924,ALevel,Technology,1990,Technology Subject 4,S,Technology Subject 2,A,Technology Subject 3,B,,
355,929,ALevel,Technology,2009,Technology Subject 4,C,Technology Subject 2,S,Technology Subject 1,S,Technology Subject 3,A
356,931,ALevel,Technology,2010,Technology Subject 1,W,Technology Subject 2,A,Technology Subject 4,C,,
357,932,ALevel,Arts,1988,Arts Subject 2,S,Arts Subject 4,W,Arts Subject 1,B,,
358,934,ALevel,Commerce,2011,Commerce Subject 1,W,Commerce Subject 3,C,Commerce Subject 2,A,,
359,936,ALevel,Commerce,1981,Commerce Subject 4,S,Commerce Subject 1,C,Commerce Subject 3,A,,
360,937,ALevel,Arts,2007,Arts Subject 3,C,Arts Subject 2,W,Arts Subject 1,C,Arts Subject 4,B
361,940,ALevel,Technology,2018,Technology Subject 3,S,Technology Subject 4,C,Technology Subject 2,C,,
362,942,ALevel,Arts,2025,Arts Subject 1,C,Arts Subject 2,A,Arts Subject 4,S,,
363,944,ALevel,Arts,2025,Arts Subject 3,B,Arts Subject 2,S,Arts Subject 4,C,Arts Subject 1,C
364,945,ALevel,Arts,2015,Arts Subject 2,A,Arts Subject 1,S,Arts Subject 3,C,Arts Subject 4,C
365,947,ALevel,Science,2006,Science Subject 3,W,Science Subject 4,A,Science Subject 2,A,Science Subject 1,B
366,948,ALevel,Commerce,1994,Commerce Subject 2,C,Commerce Subject 1,S,Commerce Subject 4,A,Commerce Subject 3,W
367,949,ALevel,Commerce,2011,Commerce Subject 1,B,Commerce Subject 3,B,Commerce Subject 2,C,,
368,950,ALevel,Commerce,2025,Commerce Subject 1,A,Commerce Subject 3,A,Commerce Subject 2,S,Commerce Subject 4,B
369,951,ALevel,Commerce,2017,Commerce Subject 2,W,Commerce Subject 1,B,Commerce Subject 3,A,,
370,952,ALevel,Science,2005,Science Subject 1,B,Science Subject 2,C,Science Subject 3,S,,
371,953,ALevel,Science,1991,Science Subject 2,B,Science Subject 1,S,Science Subject 3,A,Science Subject 4,A
372,954,ALevel,Science,2007,Science Subject 3,W,Science Subject 2,C,Science Subject 4,B,,
373,955,ALevel,Science,1987,Science Subject 1,S,Science Subject 2,C,Science Subject 4,W,Science Subject 3,A
374,956,ALevel,Science,1986,Science Subject 4,C,Science Subject 1,B,Science Subject 2,S,,
375,957,ALevel,Commerce,2024,Commerce Subject 1,S,Commerce Subject 3,A,Commerce Subject 2,C,,
376,962,ALevel,Technology,2000,Technology Subject 4,B,Technology Subject 1,B,Technology Subject 3,A,,
377,964,ALevel,Science,1991,Science Subject 2,B,Science Subject 3,B,Science Subject 1,C,,
378,967,ALevel,Technology,2003,Technology Subject 3,A,Technology Subject 4,S,Technology Subject 1,A,Technology Subject 2,W
379,968,ALevel,Commerce,1986,Commerce Subject 3,A,Commerce Subject 2,A,Commerce Subject 1,C,Commerce Subject 4,A
380,969,ALevel,Commerce,2008,Commerce Subject 2,B,Commerce Subject 1,B,Commerce Subject 4,W,Commerce Subject 3,A
381,979,ALevel,Commerce,1980,Commerce Subject 3,A,Commerce Subject 4,A,Commerce Subject 1,B,Commerce Subject 2,W
382,981,ALevel,Science,1998,Science Subject 3,C,Science Subject 1,B,Science Subject 2,B,Science Subject 4,S
383,987,ALevel,Science,1999,Science Subject 2,S,Science Subject 4,A,Science Subject 1,W,Science Subject 3,W
384,989,ALevel,Technology,1992,Technology Subject 3,A,Technology Subject 1,C,Technology Subject 4,S,Technology Subject 2,B
385,990,ALevel,Commerce,2011,Commerce Subject 3,B,Commerce Subject 1,S,Commerce Subject 2,S,Commerce Subject 4,B
386,991,ALevel,Commerce,2022,Commerce Subject 4,W,Commerce Subject 2,C,Commerce Subject 3,B,Commerce Subject 1,C
387,993,ALevel,Commerce,2018,Commerce Subject 3,A,Commerce Subject 1,A,Commerce Subject 2,B,Commerce Subject 4,B
388,994,ALevel,Arts,1983,Arts Subject 3,C,Arts Subject 2,W,Arts Subject 4,B,,
389,1000,ALevel,Science,1992,Science Subject 4,A,Science Subject 3,B,Science Subject 1,S,Science Subject 2,B
390,1002,ALevel,Commerce,1999,Commerce Subject 2,B,Commerce Subject 4,B,Commerce Subject 1,A,,
391,1004,ALevel,Science,2012,Science Subject 4,S,Science Subject 3,C,Science Subject 1,A,,
392,1006,ALevel,Commerce,1985,Commerce Subject 3,B,Commerce Subject 1,B,Commerce Subject 4,A,Commerce Subject 2,W
393,1007,ALevel,Science,1982,Science Subject 3,S,Science Subject 4,A,Science Subject 2,A,,
394,1010,ALevel,Commerce,1991,Commerce Subject 1,A,Commerce Subject 3,B,Commerce Subject 4,B,,
395,1013,ALevel,Technology,2019,Technology Subject 2,B,Technology Subject 1,S,Technology Subject 3,S,Technology Subject 4,S
396,1014,ALevel,Technology,2002,Technology Subject 3,C,Technology Subject 2,B,Technology Subject 1,B,,
397,1017,ALevel,Technology,2019,Technology Subject 2,A,Technology Subject 1,A,Technology Subject 4,W,Technology Subject 3,C
398,1018,ALevel,Arts,2024,Arts Subject 3,S,Arts Subject 1,S,Arts Subject 2,A,Arts Subject 4,B
399,1021,ALevel,Technology,2005,Technology Subject 1,B,Technology Subject 2,A,Technology Subject 3,W,Technology Subject 4,B
400,1025,ALevel,Science,1989,Science Subject 1,A,Science Subject 4,B,Science Subject 3,A,Science Subject 2,B
401,1026,ALevel,Technology,2007,Technology Subject 3,A,Technology Subject 2,B,Technology Subject 1,C,,
402,1028,ALevel,Technology,1986,Technology Subject 1,B,Technology Subject 2,C,Technology Subject 4,B,Technology Subject 3,S
403,1032,ALevel,Arts,2022,Arts Subject 3,C,Arts Subject 2,B,Arts Subject 4,C,,
404,1035,ALevel,Arts,2024,Arts Subject 1,C,Arts Subject 3,S,Arts Subject 2,S,,
405,1036,ALevel,Commerce,1995,Commerce Subject 2,B,Commerce Subject 4,C,Commerce Subject 3,C,Commerce Subject 1,B
406,1037,ALevel,Commerce,1992,Commerce Subject 4,C,Commerce Subject 3,W,Commerce Subject 2,W,,
407,1038,ALevel,Technology,2019,Technology Subject 4,S,Technology Subject 2,S,Technology Subject 3,B,,
408,1039,ALevel,Technology,1997,Technology Subject 3,A,Technology Subject 4,C,Technology Subject 1,S,,
409,1042,ALevel,Technology,2019,Technology Subject 2,C,Technology Subject 1,S,Technology Subject 3,S,,
410,1047,ALevel,Technology,2018,Technology Subject 4,B,Technology Subject 3,C,Technology Subject 1,B,,
411,1053,ALevel,Technology,1999,Technology Subject 1,C,Technology Subject 4,W,Technology Subject 2,B,,
412,1060,ALevel,Commerce,2022,Commerce Subject 4,C,Commerce Subject 3,B,Commerce Subject 2,W,,
413,1062,ALevel,Commerce,2021,Commerce Subject 1,C,Commerce Subject 4,A,Commerce Subject 2,A,Commerce Subject 3,B
414,1063,ALevel,Technology,2001,Technology Subject 4,B,Technology Subject 1,S,Technology Subject 2,B,Technology Subject 3,S
415,1067,ALevel,Science,1981,Science Subject 1,C,Science Subject 3,A,Science Subject 4,C,,
416,1068,ALevel,Science,2010,Science Subject 3,B,Science Subject 2,S,Science Subject 1,C,,
417,1072,ALevel,Science,1990,Science Subject 2,A,Science Subject 4,C,Science Subject 3,B,,
418,1074,ALevel,Technology,2025,Technology Subject 4,B,Technology Subject 1,C,Technology Subject 2,W,Technology Subject 3,A
419,1075,ALevel,Science,1987,Science Subject 4,A,Science Subject 1,W,Science Subject 3,S,Science Subject 2,S
420,1077,ALevel,Commerce,2004,Commerce Subject 1,W,Commerce Subject 2,A,Commerce Subject 4,A,,
421,1078,ALevel,Commerce,1990,Commerce Subject 4,B,Commerce Subject 2,B,Commerce Subject 1,S,Commerce Subject 3,C
422,1080,ALevel,Science,2023,Science Subject 4,S,Science Subject 2,S,Science Subject 3,B,Science Subject 1,S
423,1083,ALevel,Commerce,1997,Commerce Subject 3,A,Commerce Subject 1,S,Commerce Subject 2,S,Commerce Subject 4,W
424,1085,ALevel,Arts,2001,Arts Subject 2,B,Arts Subject 1,C,Arts Subject 3,S,,
425,1086,ALevel,Commerce,1981,Commerce Subject 4,A,Commerce Subject 3,A,Commerce Subject 1,B,,
426,1090,ALevel,Technology,2018,Technology Subject 4,A,Technology Subject 3,S,Technology Subject 1,C,Technology Subject 2,A
427,1093,ALevel,Technology,2003,Technology Subject 2,S,Technology Subject 4,C,Technology Subject 3,C,Technology Subject 1,C
428,1095,ALevel,Science,2006,Science Subject 4,B,Science Subject 3,C,Science Subject 1,S,Science Subject 2,S
429,1097,ALevel,Arts,1984,Arts Subject 1,C,Arts Subject 3,B,Arts Subject 4,A,Arts Subject 2,B
430,1099,ALevel,Commerce,1990,Commerce Subject 4,B,Commerce Subject 1,B,Commerce Subject 2,C,,
431,1101,ALevel,Technology,2013,Technology Subject 4,A,Technology Subject 1,W,Technology Subject 2,S,,
432,1102,ALevel,Arts,2010,Arts Subject 2,C,Arts Subject 1,B,Arts Subject 3,C,,
433,1106,ALevel,Science,1991,Science Subject 2,C,Science Subject 3,A,Science Subject 4,C,,
434,1112,ALevel,Arts,2013,Arts Subject 4,S,Arts Subject 3,S,Arts Subject 1,B,,
435,1116,ALevel,Commerce,2005,Commerce Subject 2,C,Commerce Subject 4,C,Commerce Subject 3,A,Commerce Subject 1,C
436,1120,ALevel,Science,2010,Science Subject 4,B,Science Subject 2,S,Science Subject 1,B,Science Subject 3,B
437,1121,ALevel,Technology,2017,Technology Subject 2,B,Technology Subject 3,A,Technology Subject 4,S,Technology Subject 1,C
438,1128,ALevel,Arts,2024,Arts Subject 4,C,Arts Subject 3,S,Arts Subject 2,A,Arts Subject 1,C
439,1130,ALevel,Commerce,2005,Commerce Subject 3,B,Commerce Subject 2,C,Commerce Subject 1,S,Commerce Subject 4,C
440,1136,ALevel,Technology,2014,Technology Subject 2,W,Technology Subject 3,B,Technology Subject 1,C,Technology Subject 4,B
441,1137,ALevel,Arts,2001,Arts Subject 3,A,Arts Subject 1,C,Arts Subject 2,B,Arts Subject 4,S
442,1140,ALevel,Commerce,2012,Commerce Subject 3,C,Commerce Subject 2,A,Commerce Subject 4,A,,
443,1141,ALevel,Arts,1990,Arts Subject 2,C,Arts Subject 4,C,Arts Subject 1,B,Arts Subject 3,A
444,1144,ALevel,Science,2013,Science Subject 3,A,Science Subject 4,S,Science Subject 2,C,Science Subject 1,S
445,1146,ALevel,Science,2013,Science Subject 2,A,Science Subject 1,S,Science Subject 4,W,Science Subject 3,B
446,1147,ALevel,Science,2005,Science Subject 4,C,Science Subject 3,A,Science Subject 2,A,,
447,1148,ALevel,Technology,2000,Technology Subject 4,C,Technology Subject 2,S,Technology Subject 1,S,Technology Subject 3,A
