HigherEduID,PersonalID,QualificationType,CourseName,University,Year,Result
1600,9043,BA,Nursing Elite,University of Peradeniya,1988,Pass
1601,9050,Higher Diploma,Engineering National,University of Peradeniya,1986,First Class
1602,9057,MSc,Hospitality Advanced,University of Jaffna,2024,Second Upper
1603,9076,BSc,Nursing National,University of Ruhuna,1987,Second Upper
1604,9090,MSc,Accounting Premier,Eastern University,2010,
1605,9093,MSc,Nursing National,University of Ruhuna,2001,
1606,9097,Higher Diploma,Engineering Premier,University of Jaffna,1986,
1607,9111,BA,Nursing Elite,University of Moratuwa,1992,Second Upper
1608,9114,BA,Engineering International,University of Peradeniya,2021,Second Upper
1609,9120,BA,Computer Science Global,University of Moratuwa,1982,Merit
1610,9122,BSc,Engineering Global,University of Peradeniya,1994,First Class
1611,9130,MSc,Computer Science Elite,Eastern University,2016,Merit
1612,9130,Diploma,Computer Science International,University of Ruhuna,2016,
1613,9135,Diploma,Computer Science International,University of Kelaniya,2020,Second Upper
1614,9153,MSc,Accounting Tech,Sabaragamuwa University of Sri Lanka,2017,Second Lower
1615,9163,MSc,Computer Science National,University of Jaffna,1994,Merit
1616,9167,Higher Diploma,Accounting Global,Eastern University,1992,Second Upper
1617,9167,Diploma,Hospitality Advanced,Sabaragamuwa University of Sri Lanka,2010,
1618,9168,MSc,Business Advanced,University of Kelaniya,2003,Pass
1619,9178,BSc,Computer Science International,Eastern University,2014,Second Lower
1620,9181,BA,Nursing Tech,University of Moratuwa,2024,Pass
1621,9182,Diploma,Business International,University of Kelaniya,1991,First Class
1622,9199,Higher Diploma,Business Global,Open University of Sri Lanka,1996,Merit
1623,9222,Diploma,Business Advanced,Sabaragamuwa University of Sri Lanka,2020,Second Lower
1624,9224,BA,Hospitality Tech,University of Sri Jayewardenepura,2007,Second Lower
1625,9232,BSc,Hospitality Elite,University of Moratuwa,1987,Second Lower
1626,9237,MSc,Accounting International,University of Jaffna,2009,Pass
1627,9255,Higher Diploma,Engineering National,University of Moratuwa,1983,Second Lower
1628,9266,Diploma,Business International,Sabaragamuwa University of Sri Lanka,1988,Pass
1629,9267,Higher Diploma,Computer Science Global,Eastern University,2014,Pass
1630,9272,Diploma,Nursing Elite,University of Ruhuna,2003,Second Upper
1631,9272,BSc,Engineering International,Sabaragamuwa University of Sri Lanka,2011,Second Upper
1632,9272,BA,Business Premier,University of Peradeniya,1980,Merit
1633,9273,Diploma,Accounting Elite,University of Moratuwa,2009,Pass
1634,9283,BSc,Hospitality International,University of Colombo,1993,
1635,9298,BSc,Computer Science Elite,University of Kelaniya,2011,Merit
1636,9311,MSc,Engineering Premier,University of Jaffna,2023,
1637,9314,Diploma,Accounting Elite,University of Peradeniya,1994,
1638,9316,Higher Diploma,Engineering Premier,Sabaragamuwa University of Sri Lanka,2013,Pass
1639,9317,MSc,Computer Science Tech,University of Colombo,2011,Merit
1640,9340,Diploma,Computer Science Premier,University of Colombo,2011,Merit
1641,9340,Diploma,Accounting International,University of Colombo,1988,Second Lower
1642,9348,Diploma,Accounting Global,University of Sri Jayewardenepura,1985,Second Lower
1643,9362,Diploma,Hospitality Global,Open University of Sri Lanka,2004,Second Lower
1644,9371,Diploma,Engineering Global,University of Colombo,1996,
1645,9376,Higher Diploma,Hospitality Global,University of Kelaniya,1992,Pass
1646,9383,Diploma,Nursing International,University of Jaffna,1998,First Class
1647,9389,BA,Nursing Advanced,University of Kelaniya,1992,First Class
1648,9395,Higher Diploma,Accounting Elite,University of Ruhuna,1990,
1649,9395,MSc,Engineering National,University of Colombo,1982,Second Lower
1650,9403,Diploma,Accounting Tech,University of Sri Jayewardenepura,2010,Second Upper
1651,9407,Higher Diploma,Computer Science Advanced,University of Peradeniya,2014,Merit
1652,9419,BA,Engineering Tech,University of Kelaniya,2011,First Class
1653,9425,Diploma,Hospitality Elite,University of Sri Jayewardenepura,2003,
1654,9425,BSc,Hospitality Elite,Eastern University,2003,
1655,9439,BSc,Business Elite,University of Moratuwa,2011,Second Upper
1656,9439,BSc,Computer Science Premier,Eastern University,2009,
1657,9446,BA,Engineering Global,Sabaragamuwa University of Sri Lanka,1981,
1658,9458,BSc,Computer Science National,University of Colombo,1998,Pass
1659,9466,MSc,Hospitality Advanced,Open University of Sri Lanka,2010,Second Upper
1660,9471,BSc,Business Global,Sabaragamuwa University of Sri Lanka,2016,Second Upper
1661,9473,Higher Diploma,Accounting Tech,Eastern University,2016,
1662,9473,Diploma,Business Premier,University of Ruhuna,1981,Second Lower
1663,9480,MSc,Computer Science Global,University of Ruhuna,1980,Second Upper
1664,9480,BSc,Computer Science Advanced,University of Jaffna,1985,
1665,9484,BSc,Business Tech,University of Jaffna,2019,
1666,9508,MSc,Accounting Advanced,University of Jaffna,2023,Merit
1667,9513,Higher Diploma,Computer Science Premier,University of Kelaniya,1983,Second Upper
1668,9513,MSc,Computer Science National,University of Moratuwa,2005,
1669,9513,BA,Accounting Global,University of Jaffna,1985,Merit
1670,9519,Higher Diploma,Engineering Global,Eastern University,1980,Merit
1671,9521,Higher Diploma,Engineering Advanced,University of Kelaniya,2019,Merit
1672,9522,Higher Diploma,Business Premier,University of Moratuwa,1997,Second Lower
1673,9538,BSc,Computer Science International,University of Moratuwa,2006,Merit
1674,9539,Higher Diploma,Nursing Advanced,Open University of Sri Lanka,1985,Second Lower
1675,9540,Diploma,Accounting Advanced,University of Moratuwa,2015,Merit
1676,9557,BSc,Hospitality Advanced,University of Jaffna,2018,Second Upper
1677,9579,Diploma,Hospitality Global,University of Peradeniya,1989,Second Upper
1678,9579,BSc,Hospitality Advanced,University of Sri Jayewardenepura,2003,First Class
1679,9586,BA,Nursing Tech,Eastern University,1996,Second Lower
1680,9592,BSc,Accounting National,University of Sri Jayewardenepura,2006,Second Upper
1681,9592,MSc,Computer Science National,University of Kelaniya,2001,Merit
1682,9592,BSc,Accounting Advanced,Eastern University,1987,Pass
1683,9597,BSc,Accounting Tech,University of Moratuwa,2023,First Class
1684,9607,BA,Hospitality International,University of Colombo,1993,Second Lower
1685,9609,BSc,Hospitality Premier,University of Sri Jayewardenepura,2010,First Class
1686,9620,MSc,Engineering Tech,Eastern University,2022,Pass
1687,9630,Higher Diploma,Hospitality International,University of Kelaniya,1981,First Class
1688,9634,Higher Diploma,Nursing Elite,Open University of Sri Lanka,2008,Second Upper
1689,9634,Higher Diploma,Hospitality Elite,Open University of Sri Lanka,1983,Second Lower
1690,9637,Higher Diploma,Engineering Premier,University of Sri Jayewardenepura,2006,Pass
1691,9637,Diploma,Hospitality Global,University of Sri Jayewardenepura,2011,
1692,9646,MSc,Computer Science National,University of Jaffna,2007,Pass
1693,9647,BSc,Computer Science Elite,Sabaragamuwa University of Sri Lanka,1992,First Class
1694,9651,Higher Diploma,Hospitality Elite,Eastern University,2005,
1695,9672,BSc,Business National,Open University of Sri Lanka,2001,
1696,9677,Diploma,Engineering National,Eastern University,1994,First Class
1697,9678,Higher Diploma,Business International,University of Jaffna,2017,Merit
1698,9679,BA,Hospitality International,Eastern University,2000,Second Lower
1699,9685,MSc,Accounting Elite,University of Sri Jayewardenepura,2000,
1700,9693,BA,Computer Science Tech,Sabaragamuwa University of Sri Lanka,2025,Second Upper
1701,9693,MSc,Engineering Advanced,Open University of Sri Lanka,2019,
1702,9695,Diploma,Hospitality Global,Sabaragamuwa University of Sri Lanka,2013,Second Upper
1703,9700,BSc,Hospitality Premier,University of Jaffna,2025,Pass
1704,9706,Higher Diploma,Engineering Elite,University of Moratuwa,2012,Second Upper
1705,9714,BSc,Hospitality National,Open University of Sri Lanka,2021,Merit
1706,9722,Higher Diploma,Computer Science Global,University of Kelaniya,1997,First Class
1707,9728,Higher Diploma,Hospitality Elite,Open University of Sri Lanka,1998,Second Upper
1708,9728,BSc,Business Global,University of Kelaniya,1987,Second Lower
1709,9729,MSc,Computer Science National,University of Peradeniya,1984,Second Lower
1710,9729,Diploma,Computer Science Advanced,University of Moratuwa,2025,First Class
1711,9734,Diploma,Engineering Global,University of Jaffna,1993,Pass
1712,9735,BA,Hospitality Elite,Open University of Sri Lanka,2006,Second Lower
1713,9738,Higher Diploma,Computer Science Premier,University of Kelaniya,1992,
1714,9743,Higher Diploma,Computer Science Tech,University of Kelaniya,2016,Merit
1715,9748,Diploma,Engineering Global,University of Colombo,2019,First Class
1716,9764,BSc,Engineering Global,University of Sri Jayewardenepura,1985,Second Lower
1717,9765,MSc,Accounting Premier,Eastern University,2015,Pass
1718,9771,BSc,Business Elite,University of Colombo,1995,Merit
1719,9776,Diploma,Hospitality Global,Sabaragamuwa University of Sri Lanka,1991,Second Lower
1720,9788,Higher Diploma,Nursing National,Open University of Sri Lanka,2005,
1721,9790,MSc,Hospitality Advanced,University of Peradeniya,1982,Second Lower
1722,9790,BSc,Engineering Premier,Sabaragamuwa University of Sri Lanka,2020,Second Upper
1723,9790,Diploma,Engineering National,University of Jaffna,2006,Second Upper
1724,9795,MSc,Nursing National,Open University of Sri Lanka,1996,Second Lower
1725,9803,Higher Diploma,Accounting Elite,Sabaragamuwa University of Sri Lanka,1999,Second Lower
1726,9806,BA,Engineering Global,University of Moratuwa,2024,Pass
1727,9819,Diploma,Hospitality Premier,University of Jaffna,1980,
1728,9833,Diploma,Accounting National,Open University of Sri Lanka,1984,
1729,9846,BSc,Nursing Elite,University of Jaffna,2025,First Class
1730,9850,BSc,Engineering International,Sabaragamuwa University of Sri Lanka,1996,Pass
1731,9856,BSc,Hospitality Advanced,University of Sri Jayewardenepura,2007,Merit
1732,9857,BSc,Hospitality International,Eastern University,2003,
1733,9858,BSc,Accounting Elite,University of Jaffna,2007,
1734,9864,MSc,Engineering Advanced,University of Colombo,1981,First Class
1735,9867,BA,Computer Science Advanced,University of Jaffna,2010,Second Lower
1736,9868,Higher Diploma,Business National,University of Moratuwa,2025,Pass
1737,9879,BSc,Computer Science Global,University of Colombo,2015,Second Lower
1738,9883,MSc,Computer Science Advanced,University of Peradeniya,1993,Merit
1739,9885,BA,Business International,University of Colombo,1992,Pass
1740,9889,Higher Diploma,Nursing International,University of Kelaniya,2005,First Class
1741,9891,BA,Accounting National,University of Ruhuna,2014,Merit
1742,9901,BSc,Engineering International,University of Peradeniya,2004,Pass
1743,9906,BSc,Computer Science Global,Eastern University,2006,Merit
1744,9922,Higher Diploma,Business Advanced,Open University of Sri Lanka,1984,Pass
1745,9923,BA,Nursing National,University of Peradeniya,1994,First Class
1746,9923,Higher Diploma,Nursing National,Sabaragamuwa University of Sri Lanka,2019,Pass
1747,9932,BA,Accounting National,University of Sri Jayewardenepura,1992,Second Lower
1748,9944,Diploma,Nursing Elite,University of Colombo,1992,First Class
1749,9947,MSc,Hospitality Elite,Eastern University,1986,
1750,9956,BA,Engineering Advanced,University of Colombo,2020,First Class
1751,9959,Higher Diploma,Computer Science International,University of Peradeniya,1984,Merit
1752,9975,BA,Computer Science International,University of Moratuwa,2022,Second Upper
1753,9980,Higher Diploma,Accounting National,University of Sri Jayewardenepura,2023,Pass
1754,9990,BA,Nursing Tech,Sabaragamuwa University of Sri Lanka,2001,
1755,9998,Diploma,Computer Science Tech,University of Sri Jayewardenepura,2015,First Class
1756,9998,Higher Diploma,Computer Science International,University of Kelaniya,2014,
1757,9998,Higher Diploma,Computer Science Global,University of Kelaniya,2002,Merit
