ContractID,ApplicationID,JobID,EmployerID,PersonalID,ContractNumber,ContractStartDate,ContractEndDate,RenewalEligible,ContractStatus,SignedDate,Remarks,CreatedDate
252,2608,3069,14,909,C0000252,2025-05-11,2025-08-22,0,Terminated,2025-05-11,Requires visa,2025-05-11
253,2612,3886,36,910,C0000253,2025-03-19,2027-06-15,1,Terminated,2025-03-19,Training provided,2025-03-19
254,2620,1548,42,912,C0000254,2025-09-14,2027-05-25,0,Completed,2025-09-14,Training provided,2025-09-14
255,2624,2491,44,913,C0000255,2026-04-08,2026-08-21,1,Completed,2026-04-08,Probation period,2026-04-08
256,2630,2220,5,916,C0000256,2025-04-15,2025-09-15,1,Active,2025-04-15,Training provided,2025-04-15
257,2648,389,7,925,C0000257,2025-10-14,2026-02-04,0,Expired,2025-10-14,Training provided,2025-10-14
258,2653,858,5,926,C0000258,2025-09-18,2027-01-25,1,Completed,2025-09-18,Standard contract,2025-09-18
259,2666,716,73,930,C0000259,2024-06-06,2027-04-29,1,Terminated,2024-06-06,Probation period,2024-06-06
260,2688,1086,4,938,C0000260,2026-02-04,2026-10-03,0,Active,2026-02-04,Probation period,2026-02-04
261,2691,211,30,939,C0000261,2023-12-08,2027-06-20,0,Expired,2023-12-08,Requires visa,2023-12-08
262,2711,448,89,946,C0000262,2024-03-15,2025-01-30,0,Expired,2024-03-15,,2024-03-15
263,2720,474,8,948,C0000263,2025-07-23,2026-12-09,0,Terminated,2025-07-23,Training provided,2025-07-23
264,2725,2726,19,950,C0000264,2026-02-03,2027-05-10,1,Completed,2026-02-03,Training provided,2026-02-03
265,2751,651,64,959,C0000265,2025-08-15,2027-03-05,1,Active,2025-08-15,Requires visa,2025-08-15
266,2760,937,78,960,C0000266,2026-03-01,2026-10-26,1,Active,2026-03-01,Requires visa,2026-03-01
267,2761,3066,7,960,C0000267,2026-01-08,2026-06-18,0,Active,2026-01-08,Training provided,2026-01-08
268,2769,1115,5,964,C0000268,2025-01-08,2025-11-26,1,Active,2025-01-08,Standard contract,2025-01-08
269,2774,710,85,965,C0000269,2026-03-02,2027-08-01,1,Terminated,2026-03-02,Requires visa,2026-03-02
270,2811,1897,57,976,C0000270,2024-12-13,2026-02-04,1,Completed,2024-12-13,,2024-12-13
271,2830,1111,34,981,C0000271,2025-12-04,2026-07-28,0,Active,2025-12-04,Probation period,2025-12-04
272,2838,4988,1,985,C0000272,2025-12-05,2027-05-25,0,Expired,2025-12-05,Probation period,2025-12-05
273,2854,4049,51,990,C0000273,2024-10-07,2026-01-05,0,Expired,2024-10-07,Training provided,2024-10-07
274,2862,3716,82,996,C0000274,2025-10-20,2025-10-24,0,Completed,2025-10-20,Training provided,2025-10-20
275,2865,1877,16,998,C0000275,2026-01-22,2026-12-19,1,Terminated,2026-01-22,Standard contract,2026-01-22
276,2869,2103,4,999,C0000276,2026-02-19,2027-03-17,0,Active,2026-02-19,Requires visa,2026-02-19
277,2871,1897,57,999,C0000277,2025-05-09,2025-07-05,1,Completed,2025-05-09,Training provided,2025-05-09
278,2874,2921,18,999,C0000278,2025-08-10,2025-10-07,1,Expired,2025-08-10,Standard contract,2025-08-10
279,2897,677,31,1004,C0000279,2025-09-11,2027-01-27,0,Active,2025-09-11,,2025-09-11
280,2905,3,66,1006,C0000280,2026-02-12,2026-04-07,1,Terminated,2026-02-12,Standard contract,2026-02-12
281,2914,4275,51,1009,C0000281,2026-04-27,2026-06-13,1,Active,2026-04-27,,2026-04-27
282,2921,2325,4,1011,C0000282,2025-12-14,2026-06-27,1,Expired,2025-12-14,Probation period,2025-12-14
283,2926,1901,56,1012,C0000283,2026-05-31,2027-04-27,1,Terminated,2026-05-31,Standard contract,2026-05-31
284,2938,1439,28,1017,C0000284,2026-03-09,2026-12-01,1,Terminated,2026-03-09,Requires visa,2026-03-09
285,2944,1608,52,1018,C0000285,2026-07-24,2027-01-27,1,Completed,2026-07-24,Requires visa,2026-07-24
286,2978,4324,62,1029,C0000286,2026-07-18,2026-12-28,0,Terminated,2026-07-18,Probation period,2026-07-18
287,2982,3701,19,1030,C0000287,2025-12-03,2027-04-07,1,Expired,2025-12-03,Probation period,2025-12-03
288,2989,901,14,1035,C0000288,2025-04-28,2026-04-22,1,Completed,2025-04-28,Training provided,2025-04-28
289,3001,3401,24,1039,C0000289,2025-01-02,2027-08-26,0,Expired,2025-01-02,Requires visa,2025-01-02
290,3005,4201,79,1041,C0000290,2024-02-27,2025-11-17,0,Terminated,2024-02-27,Probation period,2024-02-27
291,3007,3588,7,1041,C0000291,2024-12-25,2027-07-23,0,Completed,2024-12-25,Requires visa,2024-12-25
292,3023,696,74,1049,C0000292,2025-08-25,2025-12-20,0,Active,2025-08-25,Training provided,2025-08-25
293,3030,3707,74,1052,C0000293,2025-10-25,2026-11-21,0,Completed,2025-10-25,,2025-10-25
294,3049,3356,10,1062,C0000294,2025-07-01,2027-03-16,1,Completed,2025-07-01,Requires visa,2025-07-01
295,3053,2544,29,1063,C0000295,2024-07-13,2027-08-24,0,Completed,2024-07-13,Requires visa,2024-07-13
296,3055,1114,74,1064,C0000296,2025-11-27,2027-01-07,1,Terminated,2025-11-27,Requires visa,2025-11-27
297,3060,1939,57,1066,C0000297,2024-07-15,2025-09-20,1,Expired,2024-07-15,Probation period,2024-07-15
298,3076,524,8,1071,C0000298,2026-08-21,2026-12-23,1,Expired,2026-08-21,Training provided,2026-08-21
299,3080,4044,8,1072,C0000299,2024-06-05,2024-12-18,0,Active,2024-06-05,Probation period,2024-06-05
300,3084,1781,3,1073,C0000300,2026-03-14,2027-07-16,0,Terminated,2026-03-14,Standard contract,2026-03-14
301,3098,1417,48,1080,C0000301,2026-01-11,2027-01-17,1,Expired,2026-01-11,Requires visa,2026-01-11
302,3102,323,64,1083,C0000302,2026-03-04,2027-08-04,1,Expired,2026-03-04,Standard contract,2026-03-04
303,3104,1464,63,1083,C0000303,2025-03-09,2027-05-24,1,Expired,2025-03-09,Training provided,2025-03-09
304,3106,3693,58,1083,C0000304,2025-08-14,2026-09-01,1,Expired,2025-08-14,Requires visa,2025-08-14
305,3122,4593,81,1088,C0000305,2026-06-03,2027-06-15,1,Completed,2026-06-03,Requires visa,2026-06-03
306,3132,3037,83,1092,C0000306,2026-03-03,2027-03-06,1,Expired,2026-03-03,Probation period,2026-03-03
307,3133,2789,53,1092,C0000307,2025-05-23,2026-09-01,1,Active,2025-05-23,Training provided,2025-05-23
308,3135,4891,38,1092,C0000308,2025-12-04,2027-05-09,0,Active,2025-12-04,Probation period,2025-12-04
309,3160,3415,89,1101,C0000309,2026-02-23,2027-07-20,1,Expired,2026-02-23,Standard contract,2026-02-23
310,3170,2368,63,1104,C0000310,2025-04-10,2027-07-25,0,Terminated,2025-04-10,Requires visa,2025-04-10
311,3173,2252,11,1105,C0000311,2026-07-09,2027-07-20,1,Expired,2026-07-09,Standard contract,2026-07-09
312,3196,2345,70,1117,C0000312,2026-05-19,2027-01-23,0,Active,2026-05-19,,2026-05-19
313,3202,1789,55,1118,C0000313,2026-03-28,2027-02-23,0,Terminated,2026-03-28,Standard contract,2026-03-28
314,3203,1491,74,1118,C0000314,2025-10-14,2026-12-20,1,Expired,2025-10-14,Requires visa,2025-10-14
315,3206,4919,21,1120,C0000315,2024-09-10,2025-03-08,1,Expired,2024-09-10,Training provided,2024-09-10
316,3211,3611,54,1121,C0000316,2025-04-23,2026-12-14,0,Terminated,2025-04-23,Standard contract,2025-04-23
317,3213,3433,2,1122,C0000317,2025-12-18,2027-03-09,0,Completed,2025-12-18,,2025-12-18
318,3215,4025,35,1123,C0000318,2026-06-28,2027-07-30,0,Completed,2026-06-28,Probation period,2026-06-28
319,3226,454,90,1127,C0000319,2024-08-15,2025-05-20,1,Active,2024-08-15,Standard contract,2024-08-15
320,3233,77,80,1130,C0000320,2026-07-25,2027-05-23,0,Completed,2026-07-25,Standard contract,2026-07-25
321,3239,2867,25,1131,C0000321,2026-01-12,2026-12-18,1,Terminated,2026-01-12,,2026-01-12
322,3256,4624,78,1136,C0000322,2024-11-03,2025-04-13,1,Completed,2024-11-03,Probation period,2024-11-03
323,3272,4156,73,1142,C0000323,2026-04-07,2026-06-03,1,Completed,2026-04-07,Requires visa,2026-04-07
324,3283,4082,87,1143,C0000324,2025-10-12,2027-02-20,0,Active,2025-10-12,Training provided,2025-10-12
325,3284,1527,73,1144,C0000325,2024-08-05,2024-08-07,1,Completed,2024-08-05,Standard contract,2024-08-05
326,3288,4582,67,1144,C0000326,2025-10-31,2025-12-16,1,Active,2025-10-31,,2025-10-31
327,3313,1953,24,1155,C0000327,2025-09-07,2027-05-29,1,Completed,2025-09-07,Standard contract,2025-09-07
328,3315,1208,82,1155,C0000328,2025-03-26,2025-04-07,0,Completed,2025-03-26,Training provided,2025-03-26
329,3321,1604,53,1156,C0000329,2024-11-30,2026-07-04,1,Completed,2024-11-30,Requires visa,2024-11-30
330,3324,1313,6,1157,C0000330,2026-04-12,2026-08-12,1,Terminated,2026-04-12,Probation period,2026-04-12
331,3329,1939,57,1159,C0000331,2025-12-26,2027-05-21,1,Terminated,2025-12-26,Probation period,2025-12-26
332,3331,1253,81,1161,C0000332,2026-02-15,2027-01-08,1,Completed,2026-02-15,Standard contract,2026-02-15
333,3332,2273,4,1161,C0000333,2026-05-29,2026-08-19,0,Expired,2026-05-29,,2026-05-29
334,3336,2623,50,1163,C0000334,2025-06-16,2025-08-29,0,Expired,2025-06-16,Training provided,2025-06-16
335,3350,3408,57,1168,C0000335,2025-01-24,2026-04-22,0,Expired,2025-01-24,Standard contract,2025-01-24
336,3352,4135,86,1168,C0000336,2024-08-01,2025-03-21,0,Active,2024-08-01,Requires visa,2024-08-01
337,3361,4863,36,1172,C0000337,2025-10-05,2026-04-22,0,Terminated,2025-10-05,Training provided,2025-10-05
338,3373,4499,59,1177,C0000338,2026-04-21,2026-12-22,0,Expired,2026-04-21,Requires visa,2026-04-21
339,3376,3442,68,1177,C0000339,2024-02-09,2024-11-08,0,Expired,2024-02-09,,2024-02-09
340,3398,4135,86,1187,C0000340,2025-11-09,2027-05-20,1,Completed,2025-11-09,Requires visa,2025-11-09
341,3411,3982,28,1191,C0000341,2026-01-14,2026-11-16,0,Completed,2026-01-14,Probation period,2026-01-14
342,3413,1408,65,1191,C0000342,2024-12-10,2024-12-17,0,Terminated,2024-12-10,,2024-12-10
343,3432,2352,49,1196,C0000343,2025-12-08,2027-06-12,1,Active,2025-12-08,Training provided,2025-12-08
344,3452,4616,35,1207,C0000344,2024-09-16,2025-08-05,0,Terminated,2024-09-16,Probation period,2024-09-16
345,3453,285,55,1207,C0000345,2024-09-04,2027-02-04,0,Completed,2024-09-04,Probation period,2024-09-04
346,3454,2199,51,1207,C0000346,2025-03-14,2026-04-19,1,Terminated,2025-03-14,,2025-03-14
347,3463,108,67,1209,C0000347,2025-07-03,2025-08-07,0,Expired,2025-07-03,Requires visa,2025-07-03
348,3466,1237,86,1210,C0000348,2025-04-10,2027-02-07,0,Active,2025-04-10,Requires visa,2025-04-10
349,3471,1142,60,1211,C0000349,2025-01-22,2025-06-30,0,Active,2025-01-22,,2025-01-22
350,3473,3773,77,1211,C0000350,2025-09-18,2027-07-13,0,Expired,2025-09-18,,2025-09-18
351,3487,4882,62,1214,C0000351,2026-03-20,2026-10-26,0,Completed,2026-03-20,Probation period,2026-03-20
352,3493,3155,83,1217,C0000352,2024-08-12,2027-01-19,0,Active,2024-08-12,Probation period,2024-08-12
353,3502,4624,78,1221,C0000353,2026-07-31,2027-07-03,1,Active,2026-07-31,Probation period,2026-07-31
354,3507,1127,60,1223,C0000354,2026-07-15,2027-07-05,1,Terminated,2026-07-15,Standard contract,2026-07-15
355,3553,4544,70,1242,C0000355,2025-12-05,2027-03-27,0,Active,2025-12-05,,2025-12-05
356,3554,4999,45,1242,C0000356,2025-10-11,2025-11-12,0,Active,2025-10-11,Standard contract,2025-10-11
357,3562,2846,11,1245,C0000357,2026-06-08,2026-07-07,1,Terminated,2026-06-08,Training provided,2026-06-08
358,3563,4612,68,1246,C0000358,2026-03-11,2026-07-26,0,Expired,2026-03-11,Standard contract,2026-03-11
359,3570,2438,60,1248,C0000359,2024-12-22,2027-08-28,0,Active,2024-12-22,Requires visa,2024-12-22
360,3588,3564,83,1256,C0000360,2024-10-25,2026-10-29,0,Active,2024-10-25,,2024-10-25
361,3591,946,8,1257,C0000361,2025-09-08,2026-04-30,0,Expired,2025-09-08,Standard contract,2025-09-08
362,3597,4996,49,1258,C0000362,2026-01-15,2027-05-24,1,Completed,2026-01-15,,2026-01-15
363,3612,4937,28,1263,C0000363,2025-11-15,2026-11-11,1,Expired,2025-11-15,Standard contract,2025-11-15
364,3629,4789,15,1270,C0000364,2025-03-16,2025-12-01,0,Active,2025-03-16,Training provided,2025-03-16
365,3630,631,68,1270,C0000365,2026-02-16,2026-04-26,0,Active,2026-02-16,,2026-02-16
366,3635,2313,19,1271,C0000366,2025-09-02,2026-01-13,0,Active,2025-09-02,Standard contract,2025-09-02
367,3655,4316,67,1278,C0000367,2025-07-30,2026-01-16,1,Terminated,2025-07-30,Training provided,2025-07-30
368,3663,4821,51,1279,C0000368,2025-10-22,2027-05-03,1,Terminated,2025-10-22,Requires visa,2025-10-22
369,3664,2531,73,1280,C0000369,2025-12-23,2027-02-13,0,Expired,2025-12-23,Requires visa,2025-12-23
370,3679,462,7,1286,C0000370,2026-07-07,2027-06-02,0,Active,2026-07-07,Probation period,2026-07-07
371,3684,4496,84,1287,C0000371,2025-11-01,2026-02-09,1,Completed,2025-11-01,Standard contract,2025-11-01
372,3692,4138,23,1288,C0000372,2025-06-21,2026-03-01,1,Active,2025-06-21,Requires visa,2025-06-21
373,3709,1950,43,1294,C0000373,2025-06-04,2027-03-08,1,Terminated,2025-06-04,Training provided,2025-06-04
374,3710,3792,30,1294,C0000374,2026-06-17,2027-06-16,0,Expired,2026-06-17,Requires visa,2026-06-17
375,3711,4171,76,1294,C0000375,2026-06-17,2026-09-19,0,Completed,2026-06-17,Requires visa,2026-06-17
376,3718,894,31,1297,C0000376,2023-10-08,2024-12-27,0,Expired,2023-10-08,Probation period,2023-10-08
377,3724,523,74,1300,C0000377,2026-04-02,2027-08-24,1,Expired,2026-04-02,,2026-04-02
378,3728,1823,24,1301,C0000378,2026-07-03,2027-04-17,1,Active,2026-07-03,,2026-07-03
379,3731,689,25,1302,C0000379,2026-03-29,2026-10-04,0,Expired,2026-03-29,Standard contract,2026-03-29
380,3734,3522,20,1303,C0000380,2025-01-19,2025-09-10,0,Active,2025-01-19,,2025-01-19
381,3740,1807,56,1305,C0000381,2024-06-11,2026-05-08,0,Expired,2024-06-11,,2024-06-11
382,3758,4473,21,1309,C0000382,2024-07-12,2026-09-12,1,Terminated,2024-07-12,Training provided,2024-07-12
383,3761,703,81,1311,C0000383,2025-10-27,2027-07-23,0,Active,2025-10-27,Standard contract,2025-10-27
384,3779,909,30,1317,C0000384,2026-03-09,2027-03-26,1,Completed,2026-03-09,Probation period,2026-03-09
385,3794,3511,26,1322,C0000385,2026-05-25,2027-05-18,0,Expired,2026-05-25,Standard contract,2026-05-25
386,3803,4066,66,1326,C0000386,2025-05-07,2026-09-28,0,Terminated,2025-05-07,Standard contract,2025-05-07
387,3807,685,66,1329,C0000387,2025-06-01,2026-11-05,0,Terminated,2025-06-01,Requires visa,2025-06-01
388,3870,3010,62,1351,C0000388,2024-04-21,2025-11-19,0,Completed,2024-04-21,Standard contract,2024-04-21
389,3880,220,80,1355,C0000389,2025-06-01,2027-06-23,0,Completed,2025-06-01,Standard contract,2025-06-01
390,3890,1566,18,1358,C0000390,2025-09-14,2026-03-16,0,Active,2025-09-14,,2025-09-14
391,3902,4084,24,1363,C0000391,2026-05-02,2027-01-08,0,Expired,2026-05-02,Probation period,2026-05-02
392,3903,2145,49,1363,C0000392,2025-10-26,2026-04-11,1,Expired,2025-10-26,,2025-10-26
393,3906,2635,12,1363,C0000393,2026-03-07,2026-03-12,1,Completed,2026-03-07,Standard contract,2026-03-07
394,3918,1877,16,1366,C0000394,2025-05-22,2026-06-08,0,Terminated,2025-05-22,,2025-05-22
395,3942,2963,81,1373,C0000395,2026-02-09,2026-10-29,1,Active,2026-02-09,Standard contract,2026-02-09
396,3944,1414,20,1374,C0000396,2025-12-15,2026-12-18,0,Terminated,2025-12-15,Training provided,2025-12-15
397,3960,446,51,1378,C0000397,2025-12-05,2027-03-08,1,Expired,2025-12-05,Training provided,2025-12-05
398,3985,2335,66,1387,C0000398,2025-09-19,2025-09-27,0,Completed,2025-09-19,,2025-09-19
399,3988,4629,8,1387,C0000399,2025-07-02,2025-09-08,0,Active,2025-07-02,,2025-07-02
400,3991,83,12,1388,C0000400,2026-05-20,2026-07-10,0,Active,2026-05-20,Probation period,2026-05-20
401,4002,1154,76,1392,C0000401,2026-01-07,2026-10-16,0,Completed,2026-01-07,Training provided,2026-01-07
402,4006,4391,68,1392,C0000402,2025-02-07,2025-05-23,0,Terminated,2025-02-07,Requires visa,2025-02-07
403,4014,4939,28,1395,C0000403,2025-08-24,2027-01-03,0,Expired,2025-08-24,,2025-08-24
404,4037,687,52,1400,C0000404,2025-03-25,2027-05-28,1,Completed,2025-03-25,Probation period,2025-03-25
405,4056,4495,24,1407,C0000405,2025-07-05,2026-02-13,1,Completed,2025-07-05,Training provided,2025-07-05
406,4057,929,61,1407,C0000406,2025-07-08,2027-01-30,0,Expired,2025-07-08,,2025-07-08
407,4061,1412,18,1408,C0000407,2025-01-27,2025-11-14,0,Terminated,2025-01-27,Standard contract,2025-01-27
408,4063,4832,72,1408,C0000408,2025-03-04,2025-04-13,0,Completed,2025-03-04,,2025-03-04
409,4072,4166,12,1411,C0000409,2025-07-27,2027-01-08,0,Completed,2025-07-27,Requires visa,2025-07-27
410,4074,2846,11,1411,C0000410,2026-08-14,2027-03-21,0,Completed,2026-08-14,,2026-08-14
411,4075,2133,90,1412,C0000411,2024-12-27,2026-07-04,1,Terminated,2024-12-27,Standard contract,2024-12-27
412,4087,714,3,1418,C0000412,2026-07-26,2026-10-01,0,Expired,2026-07-26,Probation period,2026-07-26
413,4091,4216,9,1418,C0000413,2026-01-07,2026-06-02,0,Expired,2026-01-07,Training provided,2026-01-07
414,4100,383,43,1422,C0000414,2025-07-19,2026-01-20,0,Expired,2025-07-19,,2025-07-19
415,4108,4551,80,1427,C0000415,2026-03-01,2026-05-18,0,Active,2026-03-01,,2026-03-01
416,4109,939,68,1427,C0000416,2026-04-06,2027-03-02,1,Completed,2026-04-06,Probation period,2026-04-06
417,4123,159,2,1435,C0000417,2026-03-08,2026-11-20,1,Expired,2026-03-08,Standard contract,2026-03-08
418,4130,94,69,1437,C0000418,2026-03-20,2026-09-05,1,Expired,2026-03-20,Probation period,2026-03-20
419,4135,2397,20,1440,C0000419,2023-10-04,2025-05-03,1,Expired,2023-10-04,Probation period,2023-10-04
420,4142,3626,79,1443,C0000420,2026-05-09,2027-04-03,0,Terminated,2026-05-09,Requires visa,2026-05-09
421,4163,2017,39,1449,C0000421,2025-11-28,2025-12-03,0,Terminated,2025-11-28,,2025-11-28
422,4169,2251,52,1450,C0000422,2026-02-23,2027-06-19,0,Active,2026-02-23,Probation period,2026-02-23
423,4170,3271,89,1452,C0000423,2026-01-22,2026-09-06,0,Expired,2026-01-22,Requires visa,2026-01-22
424,4176,1568,79,1453,C0000424,2024-06-06,2024-11-04,0,Active,2024-06-06,Probation period,2024-06-06
425,4184,4369,14,1455,C0000425,2025-07-30,2026-03-07,0,Completed,2025-07-30,Requires visa,2025-07-30
426,4197,1339,90,1461,C0000426,2026-03-14,2027-06-25,1,Completed,2026-03-14,Requires visa,2026-03-14
427,4200,3654,23,1463,C0000427,2026-01-11,2027-01-26,1,Active,2026-01-11,Probation period,2026-01-11
428,4204,2697,89,1465,C0000428,2025-07-18,2026-10-19,0,Active,2025-07-18,,2025-07-18
429,4208,4037,71,1466,C0000429,2025-07-06,2026-06-22,1,Completed,2025-07-06,Training provided,2025-07-06
430,4210,571,62,1467,C0000430,2025-02-19,2025-05-21,0,Active,2025-02-19,Requires visa,2025-02-19
431,4214,2268,89,1468,C0000431,2025-06-01,2026-02-08,0,Terminated,2025-06-01,Requires visa,2025-06-01
432,4229,3989,53,1470,C0000432,2025-10-07,2026-09-10,0,Active,2025-10-07,Standard contract,2025-10-07
433,4239,279,43,1473,C0000433,2025-06-12,2025-08-05,0,Active,2025-06-12,Requires visa,2025-06-12
434,4241,2141,78,1474,C0000434,2024-10-24,2024-10-25,1,Terminated,2024-10-24,Standard contract,2024-10-24
435,4260,317,18,1482,C0000435,2025-07-30,2027-08-08,1,Active,2025-07-30,Training provided,2025-07-30
436,4270,3274,89,1484,C0000436,2026-04-25,2026-06-09,0,Expired,2026-04-25,Standard contract,2026-04-25
437,4272,2991,11,1484,C0000437,2025-08-14,2027-02-03,1,Expired,2025-08-14,Standard contract,2025-08-14
438,4280,4505,80,1487,C0000438,2026-03-31,2026-10-24,1,Terminated,2026-03-31,Training provided,2026-03-31
439,4290,1270,90,1491,C0000439,2026-08-17,2027-07-11,0,Terminated,2026-08-17,Training provided,2026-08-17
440,4310,3813,51,1498,C0000440,2026-03-30,2027-08-04,1,Completed,2026-03-30,Standard contract,2026-03-30
441,4314,1769,78,1500,C0000441,2025-09-29,2027-07-22,0,Completed,2025-09-29,Standard contract,2025-09-29
442,4320,2913,75,1501,C0000442,2026-03-29,2027-04-02,1,Completed,2026-03-29,,2026-03-29
443,4340,2816,74,1507,C0000443,2026-02-03,2027-04-17,0,Expired,2026-02-03,Training provided,2026-02-03
444,4341,1104,3,1507,C0000444,2026-05-17,2027-01-12,1,Active,2026-05-17,Standard contract,2026-05-17
445,4342,3681,39,1507,C0000445,2024-07-06,2026-10-15,0,Expired,2024-07-06,,2024-07-06
446,4345,2092,76,1509,C0000446,2025-06-20,2026-05-26,1,Terminated,2025-06-20,Training provided,2025-06-20
447,4350,2409,53,1513,C0000447,2026-02-13,2026-04-30,0,Completed,2026-02-13,,2026-02-13
448,4355,1411,54,1514,C0000448,2025-07-31,2026-02-07,1,Expired,2025-07-31,Probation period,2025-07-31
449,4358,4212,40,1514,C0000449,2025-05-07,2025-12-30,1,Terminated,2025-05-07,Training provided,2025-05-07
450,4386,3958,78,1523,C0000450,2025-02-18,2025-07-25,1,Terminated,2025-02-18,Training provided,2025-02-18
451,4404,1117,67,1532,C0000451,2025-03-03,2026-01-25,1,Expired,2025-03-03,Probation period,2025-03-03
452,4406,2232,68,1533,C0000452,2026-06-18,2026-10-15,1,Expired,2026-06-18,Standard contract,2026-06-18
453,4410,1583,49,1534,C0000453,2024-04-18,2024-05-11,0,Terminated,2024-04-18,Probation period,2024-04-18
454,4412,2508,81,1535,C0000454,2026-05-28,2027-05-06,1,Terminated,2026-05-28,,2026-05-28
455,4419,2672,75,1538,C0000455,2024-05-27,2024-12-21,1,Expired,2024-05-27,Requires visa,2024-05-27
456,4438,4157,36,1542,C0000456,2025-06-04,2025-06-30,1,Terminated,2025-06-04,,2025-06-04
457,4467,1062,86,1553,C0000457,2025-12-05,2026-11-15,1,Completed,2025-12-05,Probation period,2025-12-05
458,4470,2130,10,1554,C0000458,2026-06-27,2026-10-22,0,Terminated,2026-06-27,Requires visa,2026-06-27
